symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,sent_mean,sent_sum,sent_std,news_count,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z,concall_count_z,concall_pos_ratio_z,concall_neg_ratio_z,concall_net_tone_z,concall_tone_intensity_z,concall_tone_surprise_z,concall_guidance_flag_z
BHARTIARTL,EQ,2020-07-06,581.45,587.6,589.3,575.05,575.9,576.6,581.41,15818188.0,9196796978.75,215898,5369565.0,33.95,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.008341215925703027,-0.01326259946949604,0.3077795418462237,0.2720052945069491,0.02141257074948187,0.03540665279051812,64.17710196779967,4.221769817525569,4.152630957758658,0.0691388597669107,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-07,576.6,579.0,582.6,566.05,567.2,567.15,573.16,12524549.0,7178567349.0,210152,6074198.0,48.50,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.016389177939646227,-0.03076134324532176,0.34603061587753636,0.24593585237258342,0.018839609763350862,0.035454170154368546,51.80136319376823,3.910382917145398,4.104181349636006,-0.1937984324906079,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-08,567.15,572.0,574.0,559.0,561.6,561.3,566.6,9404763.0,5328709385.45,143707,3628788.0,38.58,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.010314731552499401,-0.011447692849594904,0.32397688406651715,0.2333553065260381,0.018904572678105858,0.0353328840227563,50.188679245283005,3.155189386452662,3.9143829569993374,-0.7591935705466755,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-09,561.3,564.0,570.25,560.3,570.15,568.65,565.02,8452964.0,4776067353.6,117186,3198262.0,37.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.013094601817210005,0.002733204020454849,0.20937898766482355,0.2646502835538753,0.019052670429006803,0.03534272845492794,48.10810810810809,3.1138817554375464,3.7542827166869794,-0.640400961249433,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-10,568.65,569.1,579.0,565.65,574.7,574.7,573.33,13284057.0,7616115434.95,161547,3842326.0,28.92,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.010639233271784176,0.0414061792153666,0.24488248673237312,0.2911705234778701,0.018807214488813846,0.03535647804876812,46.8010075566751,3.5286534775148084,3.7091568688525456,-0.18050339133773718,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-13,574.7,574.5,589.0,570.0,586.6,586.8,580.46,16353967.0,9492769915.6,178405,4332436.0,26.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.021054463198190154,0.04767005891805032,0.20073664825046045,0.2788492971559331,0.019058897487380023,0.03540232295262206,53.666361136571965,4.7786466674326675,3.92305482856857,0.8555918388640977,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-14,586.8,584.5,596.8,578.55,588.4,589.35,589.99,32329098.0,19073807963.05,323198,5595620.0,17.31,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0043456032719837445,0.07018340294171055,0.15062475595470515,0.280917191914801,0.01905267666063472,0.03535662076841803,67.73835920177382,5.90694735278214,4.319833333411284,1.5871140193708557,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-15,589.35,588.95,588.95,559.65,568.0,563.6,574.9,19693277.0,11321743830.8,219772,6338707.0,32.19,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.04369220327479428,0.03431822352725278,0.10401567091087172,0.23326039387308528,0.020675001786118266,0.035662010604537935,52.012248468941394,4.669496922753524,4.389766051279732,0.2797308714737916,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-16,563.6,565.9,566.2,553.3,562.5,562.75,561.59,11316438.0,6355200286.95,124174,3604278.0,31.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0015081618168915067,-0.001242346259650473,0.12448796083524827,0.20014928556195355,0.01947396652231554,0.035661836487620606,51.032967032967036,3.5789645696228263,4.2276057549483514,-0.6486411853255252,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-17,562.75,563.1,573.9,561.75,570.3,566.75,568.71,11964954.0,6804605134.95,162226,5036829.0,42.10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.007107952021323749,0.01042966660723832,0.12797293263011245,0.2075210397358047,0.019117985917016706,0.03565291157589335,49.84241332733002,3.0028612779150308,3.982656859541687,-0.9797955816266564,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-20,566.75,571.0,582.5,567.6,578.25,575.75,573.7,9610173.0,5513366033.8,118401,2597723.0,27.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.015880017644464006,0.005676855895196509,0.17428105241688763,0.23062947525916422,0.0193579112783334,0.035633782310315325,57.04787234042552,3.235226376686228,3.8331707629705956,-0.5979443862843676,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BHARTIARTL,EQ,2020-07-21,575.75,580.0,583.8,566.35,568.1,567.75,572.11,11784668.0,6742169780.3,151772,5078449.0,43.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.013894919669995676,-0.02288959642027355,0.1343656343656343,0.19803756066680744,0.0187396450381288,0.03562969822556808,53.15352697095437,2.742233489664386,3.6149833083093537,-0.8727498186449676,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
