symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,sent_mean,sent_sum,sent_std,news_count,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z,concall_count_z,concall_pos_ratio_z,concall_neg_ratio_z,concall_net_tone_z,concall_tone_intensity_z,concall_tone_surprise_z,concall_guidance_flag_z
COALINDIA,EQ,2020-07-06,135.25,136.3,137.5,135.25,135.85,135.85,136.17,9491956.0,1292496413.2,48520,3101204.0,32.67,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0044362292051756125,-0.06213324128408704,-0.029989289539450348,-0.3590469450342062,0.027404755789028915,0.03451652845132806,56.77233429394811,-0.44816842070676444,0.09015701743998877,-0.5383254381467533,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-07,135.85,136.5,136.7,132.6,133.0,132.85,133.63,9905750.0,1323753577.5,94169,4459127.0,45.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.022083179977916867,-0.09441036128152691,-0.04732879168160631,-0.3706774040738986,0.027659916734519122,0.03455683881315255,54.722222222222236,-0.6977048052777377,-0.06741534710355654,-0.6302894581741811,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-08,132.85,132.95,134.45,131.6,132.85,132.85,132.92,12308840.0,1636032833.65,70137,4798469.0,38.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,-0.07934857934857942,-0.03557168784029041,-0.3729053575643144,0.02721774819627637,0.03447551195426359,41.472172351885085,-0.88525946777321,-0.23098417123748724,-0.6542752965357227,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-09,132.85,133.5,135.3,129.1,130.8,130.4,131.48,19348275.0,2543822744.2,113948,8447928.0,43.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.018441851712457602,-0.07320540156361044,-0.06956831965750976,-0.36606708799222165,0.027086112381159145,0.03451400479702872,38.56427378964941,-1.2175571723748249,-0.42829877146495476,-0.7892584009098701,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-10,130.4,129.5,132.25,128.2,131.25,131.2,130.67,17079042.0,2231709006.65,94861,5097240.0,29.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.006134969325153339,-0.04720406681190992,-0.04477611940298509,-0.36217792902284884,0.02500115119390032,0.03452260936251272,24.435318275153904,-1.4002114176054192,-0.6226813006930476,-0.7775301169123716,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-13,131.2,131.8,132.45,130.3,130.65,130.5,130.98,7748616.0,1014945494.55,58621,3158897.0,40.77,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.005335365853658458,-0.03082064611956925,-0.07315340909090917,-0.3481518481518481,0.02287119938660123,0.034520877578477875,23.138832997987876,-1.5832002260612228,-0.8147850857666827,-0.7684151402945401,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-14,130.5,130.4,130.4,128.0,128.25,128.25,128.94,7234663.0,932861438.55,56207,2750599.0,38.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.017241379310344862,-0.029144587433762248,-0.12097326936257713,-0.3522727272727273,0.022280621627943167,0.03440729427363701,23.185483870967673,-1.8880125378022683,-1.0294305761737998,-0.8585819616284684,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-15,128.25,128.85,129.45,127.55,128.2,128.0,128.51,7037830.0,904450444.7,54870,3089399.0,43.90,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0019493177387914784,-0.024018299656881514,-0.12836227442969017,-0.37652216268874816,0.022225522896021005,0.03439660083493002,24.058577405857676,-2.125252810103035,-1.248595022959647,-0.876657787143388,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-16,128.0,127.75,128.0,124.6,126.05,126.15,125.7,11785672.0,1481479175.55,113925,3788917.0,32.15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.014453124999999956,-0.025492468134414747,-0.14416553595658077,-0.40368707161427564,0.022285191881218032,0.03391858750055687,16.839916839916796,-2.434483760650892,-1.485772770497896,-0.9487109901529958,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-17,126.15,126.6,132.05,126.6,130.95,130.6,129.3,11331580.0,1465214709.25,62603,3999890.0,35.30,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.03527546571541795,-0.05087209302325579,-0.12201680672268911,-0.3867104954214604,0.02242763045264564,0.03416000774234697,39.99999999999997,-2.294029562240837,-1.6474241288464841,-0.646605433394353,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-20,130.6,133.5,134.6,131.7,133.1,133.0,133.43,16602099.0,2215244464.6,136914,4722851.0,28.45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.018376722817764257,-0.030965391621129323,-0.07766990291262132,-0.3739703459637561,0.02258808818297601,0.034232011159429844,50.34642032332565,-1.9663913206119616,-1.7112175671995797,-0.2551737534123819,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-21,133.0,133.5,134.5,132.0,133.15,133.1,133.39,10375599.0,1384002436.6,100505,3854659.0,37.15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0007518796992480592,-0.07344239470936309,-0.04244604316546763,-0.36694411414982164,0.02245524224851855,0.033898182301237444,48.192771084337345,-1.679308466679231,-1.7048357470955102,0.025527280416279163,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-22,133.1,133.7,136.7,132.75,134.25,134.1,135.04,14123442.0,1907262494.45,95814,4667350.0,33.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.007513148009015813,-0.0677789363920751,-0.046908315565031944,-0.35497835497835506,0.022113164286970296,0.03326200101900955,51.16279069767442,-1.3554765045760462,-1.6349638985916175,0.2794873940155713,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-23,134.1,134.9,135.55,133.2,133.5,133.45,134.27,5534401.0,743081420.85,34953,1272852.0,23.00,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.004847129008202833,-0.05722359590250814,-0.05287437899219316,-0.33656475267213526,0.02180288555698541,0.03253633299592383,45.60975609756093,-1.138166830511409,-1.535604484975576,0.3974376544641669,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-24,133.45,132.9,132.9,130.0,131.5,131.6,131.16,8426461.0,1105218034.6,53860,2254150.0,26.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.01386286998875974,-0.06267806267806275,-0.039416058394160625,-0.34899826861241656,0.02157459919591314,0.03148353703655638,40.22988505747124,-1.1025177487740336,-1.4489871377352674,0.3464693889612338,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-27,131.6,131.6,131.8,129.35,130.0,129.95,130.37,5361640.0,699003212.4,39588,1364613.0,25.45,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.012537993920972657,-0.08550316678395498,-0.05901520637219415,-0.3228243877019281,0.021417482881957065,0.03150547094515127,42.89215686274506,-1.1936471833242592,-1.3979191468530658,0.2042719635288066,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-28,129.95,130.1,130.75,128.55,130.35,130.45,129.83,5274400.0,684779143.15,31381,1537890.0,29.16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0038476337052713028,-0.03262884686688916,-0.03655834564254079,-0.31612057667103544,0.0213903013922707,0.030742667478181676,44.2583732057416,-1.2115560316661913,-1.3606465238156908,0.14909049214949954,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-29,130.45,130.0,132.5,129.7,131.25,131.2,131.42,5730273.0,753092661.3,36367,1726375.0,30.13,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.005749329244921331,-0.012420022581859258,-0.06185198426885952,-0.32353699407063674,0.021270553075018347,0.030711430286676396,52.08333333333329,-1.1519512144791975,-1.3189074619483923,0.1669562474691948,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-30,131.2,131.3,131.7,128.3,128.75,128.6,129.76,5755343.0,746808024.3,63278,2454335.0,42.64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.01981707317073167,-0.03922301083302204,-0.13400673400673402,-0.334884923713473,0.018033620085283208,0.030772997625943824,43.80952380952382,-1.2995320418742438,-1.3150323779335626,0.015500336059318887,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-07-31,128.6,128.95,130.0,127.55,129.55,129.25,128.77,5310134.0,683780289.9,39395,1466304.0,27.61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0050544323483669995,-0.032559880239520944,-0.09170765987350671,-0.31667988369019295,0.018080396962402913,0.026465655016346155,47.01670644391408,-1.3484967124330467,-1.3217252448334595,-0.02677146759958715,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-03,129.25,129.9,129.9,128.1,128.7,128.4,129.0,4101652.0,529095096.7,27575,917256.0,22.36,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.006576402321083141,-0.05064695009242137,-0.06956521739130428,-0.3279246270609788,0.015601321583867192,0.02527156890673121,50.383631713555005,-1.4392981299656356,-1.3452398218598949,-0.09405830810574067,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-04,128.4,129.6,131.7,128.5,128.8,128.75,129.97,8225373.0,1069055187.75,44797,1976084.0,24.02,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.002725856697819218,-0.05226352594773642,-0.03738317757009346,-0.3149773876030859,0.015617972789997655,0.024959570724848574,51.90839694656489,-1.466116355896105,-1.369415128667137,-0.09670122722896801,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-05,128.75,129.15,130.1,128.2,128.7,128.45,128.9,6357551.0,819508352.2,39043,2019704.0,31.77,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0023300970873787463,-0.03312006021829139,-0.017966360856269237,-0.29306549257017067,0.015441575878893343,0.02496118115226882,56.35359116022095,-1.4943515317003744,-1.3944024092737846,-0.09994912242658982,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-06,128.45,129.0,131.2,128.3,128.9,128.85,129.59,7905921.0,1024502726.05,48259,2023673.0,25.60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.003114052160373637,-0.030109145652992053,-0.0011627906976744429,-0.2573487031700289,0.015452191925161715,0.024801460978671596,43.77224199288257,-1.4675346291914764,-1.4090288532573232,-0.05850577593415318,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-07,128.85,129.5,130.35,128.55,129.7,129.75,129.65,6553630.0,849662628.3,47503,2068150.0,31.56,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.006984866123399325,-0.004984662576687171,0.010120669521214598,-0.27371956339210746,0.015310075390705287,0.024783673699359708,37.05179282868527,-1.3580053223347193,-1.3988241470728027,0.040818824738083404,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-10,129.75,130.3,131.15,129.0,129.5,129.25,129.91,7123618.0,925420591.05,36473,3286753.0,46.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.003853564547206201,-0.014862804878048697,0.01891998423334651,-0.2917808219178082,0.01233140461308401,0.023713878692914168,35.13513513513517,-1.2966019585884396,-1.3783797093759302,0.08177775078749061,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-11,129.25,130.15,131.0,129.7,130.35,130.1,130.27,5668353.0,738429083.95,26399,2230692.0,39.35,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.00657640232108303,-0.0030651340996169507,-0.003828483920367498,-0.2741980474198048,0.012141693773596994,0.023695490792715115,34.375000000000014,-1.1659115515668645,-1.3358860778141173,0.16997452624725273,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-12,130.1,130.0,130.2,128.5,128.75,128.7,128.98,10656136.0,1374406320.05,59052,4544247.0,42.64,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.01076095311299008,0.0035087719298245723,0.00038865137971222374,-0.28480133370380667,0.012177275929636003,0.023068177551878552,32.47232472324724,-1.1619129528853591,-1.3010914528283657,0.13917849994300657,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-13,128.7,128.75,130.15,128.3,129.0,128.95,128.96,7333041.0,945654337.15,47414,3163716.0,43.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0019425019425018952,0.007421874999999911,-0.005015432098765427,-0.303161307754661,0.012190318201979532,0.023066574658893255,38.91213389121339,-1.1255959544552638,-1.2659923531537454,0.14039639869848153,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-14,128.95,129.35,134.25,129.1,131.95,131.85,132.43,23946126.0,3171289466.55,101689,5994241.0,25.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.02248933695230715,0.045184304399524367,0.08340180772391115,-0.26279004752585966,0.012705965011838896,0.023160383143375894,57.19696969696972,-0.8529761299934648,-1.1833891085216892,0.3304129785282244,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-17,131.85,133.5,137.0,132.35,135.95,136.0,134.97,23263429.0,3139766855.2,129232,5546239.0,23.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.03147516116799398,0.04134762633996947,0.10032362459546929,-0.2417061611374407,0.013982885882842522,0.023327440674238004,66.46884272997033,-0.2986104426801717,-1.0064333753533856,0.707822932673214,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-18,136.0,136.65,138.55,135.65,136.85,136.65,137.07,14887919.0,2040638502.1,80246,3628583.0,24.37,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.004779411764705976,0.027443609022556492,0.1087221095334685,-0.2420965058236273,0.013357435973717816,0.02323578572743002,66.26865671641794,0.19097646837929005,-0.7669514066068505,0.9579278749861405,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-19,136.65,137.5,138.0,134.45,135.35,135.1,136.46,7440433.0,1015303800.05,43780,2301128.0,30.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.011342846688620623,0.015026296018031626,0.08514056224899602,-0.24015748031496076,0.013546677743213147,0.023114137958420183,70.7006369426751,0.4487328634443486,-0.5238145525966107,0.9725474160409593,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-20,135.1,134.1,139.0,133.35,138.3,138.5,137.07,16865173.0,2311783270.85,95288,6122520.0,36.30,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.02516654330125845,0.03281133482475762,0.10623003194888181,-0.20743919885550788,0.013765530612509356,0.022947201936706504,75.06775067750672,0.9167900634133446,-0.23569362939461963,1.1524836928079643,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-21,138.5,139.5,141.8,139.0,139.85,139.5,140.48,18104029.0,2543314836.6,92436,3910535.0,21.60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0072202166064982976,0.04533533158486325,0.09626719056974453,-0.16890080428954424,0.013777915802503772,0.022949694407530363,79.83870967741926,1.3528258746322024,0.0820102714107448,1.2708156032214575,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-24,139.5,140.7,141.4,138.75,139.8,139.8,140.02,7621614.0,1067200654.25,44286,2754839.0,36.15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0021505376344086446,0.06231003039513694,0.0688073394495412,-0.1864998545242943,0.013705500440417646,0.02294714259127613,79.78436657681934,1.7029641782979184,0.40620105278817953,1.296763125509739,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-25,139.8,140.85,141.0,139.2,140.4,140.45,140.11,8785149.0,1230887408.7,61996,2836782.0,32.29,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.00464949928469216,0.08080030781069647,0.04891710231516044,-0.209845288326301,0.013197750314298318,0.022931111420368747,81.74603174603169,2.0097339127562464,0.7269076247817929,1.2828262879744534,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-26,140.45,140.55,143.95,139.95,142.1,141.95,142.57,20083742.0,2863282917.5,98321,5763571.0,28.70,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.010679957280170793,0.08815638175546181,0.004600141542816516,-0.20853080568720384,0.01323195003105852,0.02273199516414581,82.74999999999994,2.346835739893038,1.050893247804042,1.295942492088996,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-27,141.95,142.7,143.25,140.0,140.55,140.55,141.55,9356658.0,1324408586.65,45616,2898212.0,30.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.009862627685804704,0.07126524390243927,-0.05385392123864019,-0.19616814412353434,0.013041900767329462,0.022429732076884284,76.34146341463418,2.4725213795028367,1.3352188741438011,1.1373025053590355,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-28,140.55,141.1,142.4,138.65,139.1,139.05,140.65,9056537.0,1273760132.5,44237,3058845.0,33.77,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.01067235859124871,0.0812597200622085,-0.030334728033472813,-0.2058823529411764,0.011848181222307153,0.022423585934684923,72.79069767441864,2.4231580329920064,1.5528067059134423,0.8703513270785641,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-08-31,139.05,139.25,142.15,133.9,134.25,134.35,137.83,18673288.0,2573824901.05,91051,5270228.0,28.22,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.03380079108234457,0.03945841392649907,-0.05187014820042335,-0.2269850402761796,0.0131442816196036,0.022706133157607177,58.38264299802761,1.9819399349223374,1.6386333517152214,0.34330658320711605,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-09-01,134.35,135.1,135.4,130.7,133.6,133.45,132.78,10567434.0,1403158157.5,48883,2661388.0,25.18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.006698920729438118,0.03933021806853576,-0.048484848484848575,-0.23348650201033894,0.01320803498466801,0.02252863180190771,59.55734406438631,1.5418751579740615,1.6192817129669896,-0.07740655499292814,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-09-02,133.45,135.5,137.5,134.75,136.15,136.3,136.49,16749485.0,2286204222.65,83905,3636711.0,21.71,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.02135631322592757,0.05864077669902912,-0.059026579219882525,-0.19061757719714956,0.013705791289048433,0.022625869791787236,63.38797814207652,1.4068742625533446,1.5768002228842608,-0.16992596033091623,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-09-03,136.3,137.5,138.05,133.85,135.55,135.7,135.64,17375928.0,2356950110.55,72383,3888724.0,22.38,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0044020542920031325,0.05644219540677309,-0.0749829584185413,-0.19870091526424571,0.013699894079237745,0.022534155101866217,57.65407554671966,1.2372083272515795,1.5088818437577247,-0.27167351650614524,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-09-04,135.7,134.1,136.45,131.35,132.95,132.45,133.89,9952601.0,1332578809.65,53289,2317712.0,23.29,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.02394988946204868,0.027939464493597077,-0.08212058212058226,-0.2567340067340067,0.01418355945765212,0.02240633128361134,42.68041237113401,0.8309206762060342,1.3732896102473866,-0.5423689340413524,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
COALINDIA,EQ,2020-09-07,132.45,133.0,133.8,130.75,132.1,131.95,131.93,8781895.0,1158627156.65,46911,1581231.0,18.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0037750094375236243,0.016955684007706973,-0.062189054726368154,-0.25912408759124095,0.01399883135988899,0.021404543407762565,40.248962655601645,0.4632489191053253,1.1912814720189744,-0.7280325529136491,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
