symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,sent_mean,sent_sum,sent_std,news_count,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z,concall_count_z,concall_pos_ratio_z,concall_neg_ratio_z,concall_net_tone_z,concall_tone_intensity_z,concall_tone_surprise_z,concall_guidance_flag_z
BAJAJHLDNG,EQ,2020-07-06,"2,546.50",2565.0,2669.95,2565.0,"2,663.00",2654.45,"2,626.10",98296.0,258135014.65,10408,33478.0,34.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.04239151776948735,0.08786705190467403,0.475883350476773,-0.2138922616756005,0.03527747346158658,0.046389467911591764,63.88923229076523,108.47016777176668,127.99604589699987,-19.52587812523319,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-07,"2,654.45",2684.0,2888.0,2668.0,"2,854.00",2852.9,"2,792.03",182514.0,509585113.05,20885,50075.0,27.44,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.07476124997645472,0.14109153450792955,0.626000968909407,-0.17883253698693213,0.03711704795051633,0.04705397381905339,68.25345071187914,121.39020829979972,126.67487837755985,-5.284670077760126,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-08,"2,852.90",2884.5,2897.95,2762.3,"2,791.00",2799.85,"2,826.38",103002.0,291122591.5,11755,43848.0,42.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.018595113743909764,0.11841895022769022,0.4547698223007379,-0.1925567043013079,0.03753827125323062,0.047083534833118314,64.38385962368125,125.8974741459815,126.51939753124418,-0.6219233852626758,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-09,"2,799.85",2819.0,2839.0,2745.15,"2,776.00",2772.15,"2,796.74",82911.0,231880410.65,11477,27327.0,32.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.00989338714573984,0.1228052410943925,0.4008540098034261,-0.1964899059433921,0.037625206209288116,0.04707281607859205,59.54626958758868,125.78439212636931,126.3723964502692,-0.5880043238998951,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-10,"2,772.15",2768.0,2825.0,2707.35,"2,718.00",2732.75,"2,753.83",89096.0,245355474.25,9999,30635.0,34.38,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.014212795122919064,0.13080090207518658,0.34967279911100135,-0.19545728879925817,0.03789613676988976,0.046880521899019686,49.71402837198829,121.11933479332447,125.32178411888027,-4.202449325555804,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-13,"2,732.75",2765.0,2765.0,2681.2,"2,716.00",2723.25,"2,711.65",128517.0,348493330.8,6173,93144.0,72.48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0034763516604153777,0.15912573423001608,0.30586458233432423,-0.2036931444361595,0.03776157613865313,0.04687644986689977,39.58931801255454,115.32626326694071,123.32267994849236,-7.996416681551651,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-14,"2,723.25",2716.0,2716.0,2610.0,"2,635.00",2637.25,"2,633.59",58959.0,155273838.85,10064,19643.0,33.32,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.031579913706049734,0.1374566000301911,0.24639633252989257,-0.22851333957406972,0.037313707885319944,0.04694299934529644,39.34651580839591,102.61287374322728,119.18071870743935,-16.56784496421207,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-15,"2,637.25",2674.95,2684.95,2600.0,"2,608.00",2606.25,"2,627.71",82215.0,216036955.05,12428,38021.0,46.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.011754668688975234,0.12464399758349876,0.24790519511611198,-0.23038875518610935,0.03689594661557244,0.0469532723611494,45.342106866508274,89.00992897401329,113.14656076075416,-24.136631786740864,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-16,"2,606.25",2630.0,2630.0,2552.1,"2,592.00",2590.3,"2,590.30",120716.0,312691118.2,8147,87982.0,72.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.006119904076738569,0.10270109193078047,0.2512922081058888,-0.23723847524256825,0.03674794857552745,0.04695155457180528,42.95363831747006,76.06562832606505,105.73037427381634,-29.664745947751285,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
BAJAJHLDNG,EQ,2020-07-17,"2,590.30",2602.5,2648.0,2598.95,"2,642.90",2638.8,"2,631.49",24481.0,64421543.0,3971,8101.0,33.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.01872369995753398,0.09808164454246615,0.2505568456471259,-0.22612431631889962,0.033361012990914186,0.04698476406972468,51.03479208047671,68.9261833360647,98.36953608626602,-29.443352750201328,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
