symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,sent_mean,sent_sum,sent_std,news_count,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z,concall_count_z,concall_pos_ratio_z,concall_neg_ratio_z,concall_net_tone_z,concall_tone_intensity_z,concall_tone_surprise_z,concall_guidance_flag_z
ICICIGI,EQ,2020-07-06,"1,279.30",1280.0,1293.65,1275.2,"1,285.60",1287.05,"1,286.43",185553.0,238701342.55,17093,122305.0,65.91,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.006058000469006508,-0.012051429668009983,0.18989506772061193,-0.0710238550651413,0.017024979555155573,0.041335410217628064,33.877464490142,2.482088233624836,5.618354943291896,-3.1362667096670602,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-07,"1,287.05",1280.6,1299.6,1265.8,"1,272.00",1273.7,"1,281.91",328181.0,420699184.35,38942,207698.0,63.29,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.010372557398702353,-0.012405985888191084,0.15188785891928558,-0.063937679135739,0.017136203223493875,0.0413426934066017,36.23582766439904,1.8389125368280475,4.8624664619991265,-3.023553925171079,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-08,"1,273.70",1286.0,1290.35,1266.15,"1,285.95",1288.4,"1,281.40",598410.0,766805469.8,30900,475038.0,79.38,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.011541179241579602,-0.01974359949785054,0.23285967178603917,-0.07175792507204604,0.01723471000558363,0.041233078533457486,53.597733711048186,2.486693258291325,4.387311821257566,-1.9006185629662413,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-09,"1,288.40",1290.0,1311.0,1266.0,"1,269.95",1271.1,"1,277.06",562552.0,718413191.4,24723,429023.0,76.26,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0134275069854084,-0.03558421851289839,0.10104378708475892,-0.08263568129330257,0.017173482232658837,0.04123104752683774,50.25232403718455,1.5858184017931762,3.8270131373646885,-2.2411947355715123,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-10,"1,271.10",1278.0,1284.75,1250.25,"1,256.10",1260.1,"1,268.24",393177.0,498643782.05,20788,263764.0,67.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.008653921800015785,-0.030543160486228738,0.09483470176810438,-0.09332278025615204,0.015800919260725778,0.0410153457178885,47.093023255813954,-0.015560114286927273,3.0584984870343654,-3.0740586013212927,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-13,"1,260.10",1270.95,1288.0,1251.05,"1,278.00",1273.85,"1,263.65",334234.0,422356120.7,22188,169866.0,50.82,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.010911832394254528,-0.02105667627281471,0.0896920444824636,-0.084581941001042,0.01594391014999189,0.04101107118153635,45.69278671510116,-0.17315798170807284,2.412167193285878,-2.585325174993951,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-14,"1,273.85",1276.85,1278.5,1238.0,"1,263.60",1260.45,"1,256.32",437687.0,549872842.75,40945,266100.0,60.80,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.010519291910350392,-0.04449835121100709,0.09919769774134468,-0.0869943138604179,0.016016054891735115,0.041008604186236024,41.975915458343586,-1.363604652972981,1.6570128240341062,-3.0206174770070873,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-15,"1,260.45",1270.0,1289.6,1242.2,"1,251.00",1252.65,"1,261.51",713871.0,900554143.95,48648,422351.0,59.16,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0061882660954420965,-0.0810285378915706,0.08656807043414161,-0.08884928716904272,0.015727745241024715,0.04087948911973566,44.44444444444445,-2.902973359485941,0.745015587330097,-3.647988946816038,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-16,"1,252.65",1255.0,1264.9,1241.3,"1,249.25",1249.7,"1,250.57",257957.0,322594075.25,12349,168520.0,65.33,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0023550073843452424,-0.06347422062350128,0.07988766472240227,-0.07686057248384115,0.01564977720496485,0.04087103802743154,46.50149741355841,-4.311276780719709,-0.26624288627986414,-4.045033894439845,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-17,"1,249.70",1254.8,1293.0,1251.35,"1,288.05",1288.3,"1,280.95",738845.0,946422151.5,42023,520722.0,70.48,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.030887412979115014,0.009876930312769483,0.07412039353009825,-0.05925736609587795,0.01640387182072521,0.0409905311131414,62.12424849699397,-2.2863147685156946,-0.6702572627270302,-1.6160575057886644,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-20,"1,288.30",1305.0,1328.0,1293.0,"1,318.35",1321.4,"1,314.17",688425.0,904710276.65,29343,297270.0,43.18,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.025692773422339554,0.04034956501200648,0.1101403007645132,-0.02802500919455675,0.016956369265611258,0.04086995491613653,63.300970873786454,1.9667046401173138,-0.1428648821581614,2.1095695222754753,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
ICICIGI,EQ,2020-07-21,"1,321.40",1330.0,1346.0,1317.8,"1,334.00",1334.25,"1,332.59",506981.0,675599521.5,43904,344883.0,68.03,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.009724534584531597,0.04926863793645797,0.15100931677018625,-0.056800508977802866,0.01669418104801948,0.040879513358520185,65.45579163810832,6.301500990013437,1.1460082922761585,5.155492697737278,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
