symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,regime,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,mom_vol_interaction,sent_mom_interaction,high_vol_regime,momentum_1m_lag5,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
ONGC,EQ,2020-07-06,82.4,83.05,84.9,82.8,83.8,83.75,84.06,17511379.0,1471931068.85,68682,7592852.0,43.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,7.504557915076858e-06,0.0,0.0,0,0.016383495145630977,0.016383495145630977,-0.03680276020701556,-0.03680276020701556,0.22620790629575405,-0.34287956061200475,0.021268084705798728,0.050498186281744795,low_vol,45.058139534883765,0.13694077001133564,0.96253718656077,-0.9704877394981941,82.98297029690995,82.07615024608215,1.0,-0.52230045809846,-0.3779649420036775,0.6362019415092309,0.013910153127219885,-0.0,0,-0.009615384615384581,0.27702702702702764,0.5808446303745075,-0.5478838379184313,0.5732449992484454,0.1539449876190828,ONGC
ONGC,EQ,2020-07-07,83.75,83.75,83.8,81.8,82.0,81.95,82.22,20124675.0,1654706046.4,84557,9137416.0,45.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,6.14421235332821e-06,0.0,0.0,0,-0.021492537313432813,0.007375537799631404,-0.0989554700384827,-0.0989554700384827,0.24638783269961984,-0.3600156188988677,0.02125637884361713,0.05046158744802364,low_vol,49.59128065395093,0.20452061348274242,0.7974179032508832,-0.8255964165494344,82.88459217339472,82.07120317760835,1.0,0.042768481764689836,-0.3517696105893544,0.6642409868498084,0.034809527161123587,-0.0,0,-0.030970815961882225,0.3865248226950354,0.15266781451096273,-1.2544468655589454,0.4557248733388206,0.05881617694871522,ONGC
ONGC,EQ,2020-07-08,81.95,82.0,82.9,81.0,81.25,81.3,81.83,18626982.0,1524286633.35,65582,8435286.0,45.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,5.030455607111439e-06,0.0,0.0,0,-0.007931665649786535,0.01056556867619629,-0.09666666666666668,-0.09666666666666668,0.16392269148174665,-0.3670688984040482,0.02167672328908231,0.0504923146174693,low_vol,44.3324937027708,0.11154732146195556,0.6788384452972551,-0.5928972897681408,82.73367863307142,82.04095991574135,1.0,0.14923416368294018,-0.23505448649872182,0.7808388967513545,0.022721933694876444,-0.0,0,-0.045670225385527785,0.2765151515151519,0.5551794811708806,-1.130207997663597,0.5336690166127732,-0.019611644107020352,ONGC
ONGC,EQ,2020-07-09,81.3,81.6,82.25,79.9,80.5,80.2,80.83,17348338.0,1402251243.85,65923,9004544.0,51.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.0,4.118588707535708e-06,0.0,0.0,0,-0.013530135301352941,-0.020158827122785494,-0.09121813031161474,-0.09121813031161474,0.10013717421124824,-0.36475247524752474,0.021669086839112995,0.05027006901006375,low_vol,44.221105527638215,-0.01441804774478328,0.5653802205301952,-0.5672911238352996,82.49237590611223,81.9687654092417,1.0,-0.07442072977576031,-0.325081376526882,0.7201674731085769,0.02965331536590822,-0.0,0,-0.05156431054461186,0.26666666666666666,0.6642945002945471,-0.9881061173713555,0.6269268744006014,0.06782689405862302,ONGC
ONGC,EQ,2020-07-10,80.2,80.0,80.15,77.7,78.65,78.55,78.77,17773267.0,1399939856.95,91802,7470697.0,42.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,3.3720152341391786e-06,0.0,0.0,0,-0.02057356608478811,-0.04672330097087385,-0.09608745684695064,-0.09608745684695064,0.05507051712558764,-0.3753479125248509,0.021756801985117487,0.0502859856982408,low_vol,35.27851458885945,-0.20069384358771458,0.44942056687519955,-0.5797982682749785,82.11691153410153,81.83469617750673,1.0,-0.06864472194153626,-0.3880254478525475,0.6707739950259722,0.03728437847605035,-0.0,0,-0.029446407538280317,0.22754491017964118,0.6731625622628462,-0.9065786237820822,0.7269313990077058,0.13877316533942108,ONGC
ONGC,EQ,2020-07-13,78.55,79.2,79.55,78.4,78.85,78.9,78.96,9361006.0,739109866.5,41569,2663791.0,28.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,2.7607725720371986e-06,0.0,0.0,0,0.00445576066199882,-0.05791044776119392,-0.05959475566150174,-0.05959475566150174,0.02069857697283317,-0.3608748481166464,0.019507717475607752,0.050296771776961534,low_vol,33.92857142857147,-0.47597324097363014,0.31939768478261676,-0.6501144104629142,81.81053900704426,81.71961005289862,1.0,0.024493931349504505,-0.330573515435041,0.682808213183867,0.01970044788051494,-0.0,0,-0.03680276020701556,0.09497206703910548,0.8238864856652162,-0.8870757441523095,0.5781977643695762,-0.23895043014843012,ONGC
ONGC,EQ,2020-07-14,78.9,78.5,78.95,77.15,77.35,77.35,77.82,9303884.0,724022203.95,52804,3263934.0,35.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.0,2.2603294069810542e-06,0.0,0.0,0,-0.019645120405576866,-0.05613178767541194,-0.08026159334126037,-0.08026159334126037,0.030646235842771485,-0.3746968472109944,0.019438752978291472,0.050231098699891036,low_vol,32.375979112271565,-0.6583035581167422,0.1603234996313674,-0.7953709257562469,81.38572576827814,81.5482527959222,1.0,-0.4733097747307796,-0.731080133243452,0.3671786177168111,0.058677656354260394,-0.0,0,-0.0989554700384827,0.13407821229050307,0.44377147240510045,-1.3391820580873188,0.6044496727589705,-0.17702448345372315,ONGC
ONGC,EQ,2020-07-15,77.35,78.0,78.2,75.85,76.3,76.25,77.29,14377120.0,1111209620.85,66629,3986101.0,27.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66.0,1.8506011975819048e-06,0.0,0.0,0,-0.014221073044602406,-0.0621156211562115,-0.09117997616209783,-0.09117997616209783,0.02555480833893764,-0.38582360048328634,0.019667927404885058,0.0502484434567143,low_vol,34.1597796143251,-0.9172996349882112,-0.0034019119182545077,-0.8186270577481096,80.89660902844211,81.34047817647426,0.0,-0.006102121930057547,-0.7192585336278479,0.37045365889066617,0.06558197595057261,-0.0,0,-0.09666666666666668,0.02105263157894617,0.44021820576644083,-1.4727304245723265,0.6850840961128183,-0.17897748981970585,ONGC
ONGC,EQ,2020-07-16,76.25,76.4,76.7,75.0,76.05,76.15,75.75,10605125.0,803294877.15,48356,3408052.0,32.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67.0,1.515144112143249e-06,0.0,0.0,0,-0.0013114754098360049,-0.050498753117206974,-0.095605700712589,-0.095605700712589,0.009277667329357309,-0.39298525308888,0.019124037029433667,0.050165705723391164,low_vol,34.92957746478878,-1.1975125198876668,-0.18618145653224585,-0.9138977230699568,80.44455102573333,81.13693001269095,0.0,0.5452815189871241,-0.44349840700379706,0.5714697487686319,0.04240097596651501,-0.0,0,-0.09121813031161474,0.03703703703703753,0.4804644071311471,-1.5204120129322953,0.8527784904648404,0.27417417236322056,ONGC
ONGC,EQ,2020-07-17,76.15,76.3,80.65,76.3,80.6,80.35,79.29,24934073.0,1977050342.0,88592,7377462.0,29.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68.0,1.2404950799567113e-06,0.0,0.0,0,0.055154300722258576,0.02291534054742206,-0.0388755980861244,-0.0388755980861244,0.053079947575360276,-0.35745701719312273,0.01898716255745162,0.04990221189059874,low_vol,23.85620915032682,-1.4113828710779615,-0.38844766920333007,-1.011331063355421,80.43554616613969,81.10607001219327,0.0,-0.2623609596358659,-0.6244801405079893,0.4254320042452038,0.02427703895515508,-0.0,0,-0.09608745684695064,0.09871244635193177,0.5764918091209821,-0.9100281309322895,0.797285341418078,0.2711281499846156,ONGC
