symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
BAJAJHLDNG,EQ,2020-07-06,"2,546.50",2565.0,2669.95,2565.0,"2,663.00",2654.45,"2,626.10",98296.0,258135014.65,10408,33478.0,34.06,0,0,0,0,0,0,0,0.04239151776948735,0.0121251406020626,0.08786705190467403,0.08786705190467403,0.475883350476773,-0.2138922616756005,0.03533346891969984,0.04619068138311131,60.30003162984049,110.60756814839715,138.4450022482859,-19.658623263025902,2528.342905910495,2401.150974673975,1.0,0.2658140406971006,-0.22739833881944346,0.8177782608273262,0.419620253164557,0.8875680644222561,0.07997608327022172,0.587237393084122,-0.13167451886323203,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-07,"2,654.45",2684.0,2888.0,2668.0,"2,854.00",2852.9,"2,792.03",182514.0,509585113.05,20885,50075.0,27.44,0,0,0,0,0,0,0,0.07476124997645472,0.121863940228077,0.14109153450792955,0.14109153450792955,0.626000968909407,-0.17883253698693213,0.03527747346158658,0.046389467911591764,63.88923229076523,108.47016777176668,132.87751542830816,-27.837434099888753,2559.2531053475905,2418.866622725976,1.0,0.5326420831059484,0.859812768370732,1.2574300307928474,0.5562658227848098,0.5804781246429891,-0.14321053748839216,0.5905298119302497,-0.1136958710319372,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-08,"2,852.90",2884.5,2897.95,2762.3,"2,791.00",2799.85,"2,826.38",103002.0,291122591.5,11755,43848.0,42.57,0,0,0,0,0,0,0,-0.018595113743909764,0.08937221562943787,0.11841895022769022,0.11841895022769022,0.4547698223007379,-0.1925567043013079,0.03711704795051633,0.04705397381905339,68.25345071187914,121.39020829979972,127.99604589699987,-24.407347656541475,2582.1670953144867,2433.8071473249574,1.0,0.8567795230731667,2.8704864145165954,2.244729025033617,0.8074683544303799,0.7569711193345816,0.33252297487859395,0.48431708559265985,-0.5030448656509351,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-09,"2,799.85",2819.0,2839.0,2745.15,"2,776.00",2772.15,"2,796.74",82911.0,231880410.65,11477,27327.0,32.96,0,0,0,0,0,0,0,-0.00989338714573984,0.07183869159239853,0.1228052410943925,0.1228052410943925,0.4008540098034261,-0.1964899059433921,0.03753827125323062,0.047083534833118314,64.38385962368125,125.8974741459815,126.67487837755985,-6.60583759720015,2600.260705284536,2447.0754944886844,1.0,-0.4356487721489858,0.6858072237017474,1.26891797950881,0.7403164556962024,0.7346670898521908,0.46263135150764206,0.5167317492486242,-0.5597187333545982,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-10,"2,772.15",2768.0,2825.0,2707.35,"2,718.00",2732.75,"2,753.83",89096.0,245355474.25,9999,30635.0,34.38,0,0,0,0,0,0,0,-0.014212795122919064,0.07313960337718428,0.13080090207518658,0.13080090207518658,0.34967279911100135,-0.19545728879925817,0.037625206209288116,0.04707281607859205,59.54626958758868,125.78439212636931,126.51939753124418,-0.7774042315783447,2612.878733352675,2458.278416273442,1.0,-0.19505446496184542,0.07813783874613224,1.0094537126954908,0.7052531645569622,1.1816465575413815,1.1030028827812342,0.5233460243743874,-0.5718961093366759,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-13,"2,732.75",2765.0,2765.0,2681.2,"2,716.00",2723.25,"2,711.65",128517.0,348493330.8,6173,93144.0,72.48,0,0,0,0,0,0,0,-0.0034763516604153777,0.025918740228672688,0.15912573423001608,0.15912573423001608,0.30586458233432423,-0.2036931444361595,0.03789613676988976,0.046880521899019686,49.71402837198829,121.11933479332447,126.3723964502692,-0.7350054048748689,2623.390282557182,2468.669458772523,1.0,0.07459806298319882,0.21546448956302175,1.0508911154684122,0.6244827586206897,1.3679047950755048,1.3780614785455743,0.5506539122662268,-0.6034553312183009,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-14,"2,723.25",2716.0,2716.0,2610.0,"2,635.00",2637.25,"2,633.59",58959.0,155273838.85,10064,19643.0,33.32,0,0,0,0,0,0,0,-0.031579913706049734,-0.07558975077990815,0.1374566000301911,0.1374566000301911,0.24639633252989257,-0.22851333957406972,0.03776157613865313,0.04687644986689977,39.58931801255454,115.32626326694071,125.32178411888027,-5.2530616569447375,2624.7102556469745,2475.280460389287,1.0,0.44245532908323604,1.2852521746433112,1.4764795667159034,0.6093316694398224,1.435298438030916,1.7235858603258063,0.6501990782606274,-0.4800314466204636,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-15,"2,637.25",2674.95,2684.95,2600.0,"2,608.00",2606.25,"2,627.71",82215.0,216036955.05,12428,38021.0,46.25,0,0,0,0,0,0,0,-0.011754668688975234,-0.0691465614229333,0.12464399758349876,0.12464399758349876,0.24790519511611198,-0.23038875518610935,0.037313707885319944,0.04694299934529644,39.34651580839591,102.61287374322728,123.32267994849236,-9.99552085193956,2622.9521360615486,2480.4165207661777,1.0,-0.5412357898176895,-0.7237831279844941,0.6702044218782562,0.4892361111111111,1.4108238189559406,1.6895639646106417,0.7993372229644442,-0.15493010251591097,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-16,"2,606.25",2630.0,2630.0,2552.1,"2,592.00",2590.3,"2,590.30",120716.0,312691118.2,8147,87982.0,72.88,0,0,0,0,0,0,0,-0.006119904076738569,-0.06559890337824426,0.10270109193078047,0.10270109193078047,0.2512922081058888,-0.23723847524256825,0.03689594661557244,0.0469532723611494,45.342106866508274,89.00992897401329,119.18071870743935,-20.70980620526508,2619.8424088175916,2484.725676814563,1.0,0.3944435963974966,-0.04155102982500033,0.9402570285848724,0.39140720390720374,1.6184973494649038,2.1502787729739206,0.9461246691696573,0.15384290298382297,BAJAJHLDNG
BAJAJHLDNG,EQ,2020-07-17,"2,590.30",2602.5,2648.0,2598.95,"2,642.90",2638.8,"2,631.49",24481.0,64421543.0,3971,8101.0,33.09,0,0,0,0,0,0,0,0.01872369995753398,-0.03437928826273895,0.09808164454246615,0.09808164454246615,0.2505568456471259,-0.22612431631889962,0.03674794857552745,0.04695155457180528,42.95363831747006,76.06562832606505,113.14656076075416,-30.170789733426062,2621.6478936921067,2490.767807135561,1.0,0.46829653956090733,1.0093040854384558,1.3338693289653898,0.2999071494893224,1.7526349972728013,2.517148167394613,0.9350999016705328,0.16791032749657106,BAJAJHLDNG
