symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
TATASTEEL,EQ,2020-07-06,329.9,333.15,341.7,330.3,338.85,338.9,337.87,14144208.0,4778841166.3,135444,2738343.0,19.36,0,0,0,0,0,0,0,0.02728099424067909,0.056256817827645245,-0.0001475143826523695,-0.0001475143826523695,0.25704747774480685,-0.27546766435061465,0.024993837090385176,0.04142389402893805,68.23076923076924,7.194839130152559,7.5162300322141045,-0.3167108146514428,322.4662961814906,314.8597521797832,1.0,-0.11353208940113901,-0.7881889519646821,0.6594410663593077,0.5885826771653537,0.5158802051057673,-1.102455668703518,0.5277329590483532,0.4008211088394807,TATASTEEL
TATASTEEL,EQ,2020-07-07,338.9,338.8,338.85,328.05,331.0,330.3,332.21,10839521.0,3600974427.85,139113,3134546.0,28.92,0,0,0,0,0,0,0,-0.02537621717320737,0.011019283746556585,-0.009892086330935301,-0.009892086330935301,0.24009761591890366,-0.318758378880066,0.024238849768775623,0.04153483995322371,71.01754385964914,7.777501593502393,7.451951851801796,-0.3213909020615455,323.2123632118248,315.4652520943015,1.0,0.3327586775504512,-0.2474507796050017,0.9247755166941112,0.8840909090909086,0.44339839057432534,-1.5365234057887476,0.4824063797413041,0.4299246498318121,TATASTEEL
TATASTEEL,EQ,2020-07-08,330.3,332.8,346.4,332.0,333.9,334.2,339.79,21561168.0,7326287444.85,175976,3963127.0,18.38,0,0,0,0,0,0,0,0.011807447774750068,0.0324374420759963,0.006020469596628608,0.006020469596628608,0.3170443349753693,-0.30907587347529464,0.024790740484557722,0.0415161705678921,63.96965865992418,7.459331140645418,7.517061800141916,0.3255497417005966,324.2588048106986,316.1999480906034,1.0,-0.23364242098249688,-0.7678620042148316,0.7213811126555629,0.7266187050359717,0.7233036116543585,-0.8337123099443582,0.5630255211753936,0.3635382921872157,TATASTEEL
TATASTEEL,EQ,2020-07-09,334.2,337.0,348.5,336.5,345.0,344.5,345.21,24403806.0,8424483686.65,230676,6510312.0,26.68,0,0,0,0,0,0,0,0.030819868342309986,0.028665273215885412,0.06327160493827155,0.06327160493827155,0.24728457639391754,-0.2720549392498679,0.02450316497998984,0.041029730490438274,61.01231190150479,7.436156784240154,7.505515668242617,-0.05773065949649858,326.1865376858702,317.30975404783464,1.0,0.9891255342371679,0.8940879704125907,1.405370034733349,0.7370689655172415,0.36315574823858726,-1.0348784024396807,0.6257580128781555,0.5730529026145614,TATASTEEL
TATASTEEL,EQ,2020-07-10,344.5,341.95,344.3,335.2,338.6,338.7,338.98,12526909.0,4246370351.4,110110,2127859.0,16.99,0,0,0,0,0,0,0,-0.016835994194484782,0.026674749924219476,0.08159029219224023,0.08159029219224023,0.23275705186533213,-0.2885948330182735,0.02465276207994452,0.04113931646660569,64.793082149475,8.154910131395638,7.491643891442124,-0.0693588840024626,327.3782960015016,318.14858722242934,1.0,0.13184063126821322,1.2641847882633985,1.5559558329024152,0.9175257731958762,-0.06494780609700486,-1.4760129486030062,0.6129077687695011,0.4880445530558603,TATASTEEL
TATASTEEL,EQ,2020-07-13,338.7,343.3,347.0,338.5,342.6,342.1,342.6,12115002.0,4150555312.3,115689,1799789.0,14.86,0,0,0,0,0,0,0,0.010038382049011085,0.009442313366774924,0.07714105793450887,0.07714105793450887,0.20098297349482186,-0.2801683324566018,0.02496237068600021,0.04115685572705497,57.96568627450981,8.162424461715261,7.624297139432827,0.6632662399535141,328.7803630489777,319.0878583117459,1.0,-0.48668215933203207,-0.5518998159039761,0.8020605948502425,0.7923728813559319,0.10748904706134348,-1.8368104559362202,0.6327578322066418,0.3864638435557243,TATASTEEL
TATASTEEL,EQ,2020-07-14,342.1,339.0,339.0,332.6,336.05,336.65,335.89,8307089.0,2790272023.65,78148,1465339.0,17.64,0,0,0,0,0,0,0,-0.015931014323297465,0.01922494701786248,0.09944480731548011,0.09944480731548011,0.19147053618828513,-0.3032184621753079,0.021998782872649832,0.041167748684980084,56.41677255400256,8.346517746589996,7.7319226038893145,0.5381273222824339,329.5298522824084,319.7765697505009,1.0,-0.03288177474586906,-0.5654928255972508,0.788777350322659,0.8644067796610174,-0.1795510007987631,-1.620082406873659,0.3447642478540752,0.09015219373576965,TATASTEEL
TATASTEEL,EQ,2020-07-15,336.65,340.65,346.5,338.0,338.45,339.3,343.02,9687663.0,3323081321.15,85616,1638524.0,16.91,0,0,0,0,0,0,0,0.007871676815684125,0.015260323159784539,0.09823596051140959,0.09823596051140959,0.18990005260389275,-0.30213903743315507,0.022171508468380983,0.04043866243364233,56.777493606138094,7.960875531074862,7.854841632429451,0.614595142700681,330.4603425412266,320.5421944661676,1.0,-0.3143138564896646,-1.094994042652104,0.5586516493639595,0.7272727272727266,0.2511026411064819,-1.7477486841672518,0.4515988771084513,0.08189075089348002,TATASTEEL
TATASTEEL,EQ,2020-07-16,339.3,338.0,346.5,331.55,340.65,341.65,338.37,10586106.0,3582011512.4,102372,1626504.0,15.36,0,0,0,0,0,0,0,0.0069260241674033995,-0.008272859216255535,0.10853341985723564,0.10853341985723564,0.18258913118726205,-0.31084215834594053,0.022140246012753082,0.040151898297243034,60.39794608472399,7.7794079772544364,7.876048412158534,0.10603389864541057,331.526024203967,321.3699515459257,1.0,0.166192272648096,-0.8770996635802003,0.6815136691612262,0.7777777777777779,5.980707320504128e-05,-1.6444900339578221,0.3877139440825309,0.05940480757757175,TATASTEEL
TATASTEEL,EQ,2020-07-17,341.65,346.0,356.8,345.15,350.85,350.95,353.03,24416975.0,8619826518.35,208229,3047791.0,12.48,0,0,0,0,0,0,0,0.02722084004097769,0.03616770002952463,0.10326941213454877,0.10326941213454877,0.19635247997272876,-0.29612916165262737,0.022131552501918197,0.03956641038976073,61.19496855345909,7.73604270885096,7.856720325177714,-0.09664043490409746,333.37592666073203,322.52995344608547,1.0,0.09274094278465306,-0.7346331813017647,0.7468728527465108,0.811813186813186,0.044547625959321165,-1.3068470593522596,0.3932486050887112,0.06763813464130404,TATASTEEL
TATASTEEL,EQ,2020-07-20,350.95,351.1,354.7,346.6,352.4,352.4,350.49,9532817.0,3341136548.65,96655,1513649.0,15.88,0,0,0,0,0,0,0,0.0041316426841429,0.03010815551008461,0.0993604741849945,0.0993604741849945,0.23044692737430172,-0.29814777932682746,0.019948504757930634,0.03957434328570294,67.54079254079252,8.355787382223127,7.832584801912364,-0.12067761632675467,335.1877431692338,323.7013278207488,1.0,1.3065114783471845,1.5076729546671488,1.6503280141205399,0.869127516778523,-0.40045727752156157,-1.1393934254071536,-0.07919363058221132,-0.9380949042581815,TATASTEEL
