symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,mom_vol_interaction,sent_mom_interaction,high_vol_regime,momentum_1m_lag5,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
INFY,EQ,2020-07-06,762.70,765.2,775.0,761.5,764.40,764.0,768.11,8811009.0,6767835779.25,180660,4031067.0,45.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,4.5399929762484854e-05,0.0,0.0,0,0.0017044709584370654,0.044072429108302114,0.0859213986212779,0.0859213986212779,0.19095869056897885,0.03684603379249496,0.020677573162895327,0.034934801958693265,71.2468193384224,15.447434782480514,10.498296429296888,3.8084973773398882,726.0665160451267,705.5770636386322,1.0,-0.5483851030401018,-0.6220989773246547,0.7123095264793209,-0.05345161421260098,0.0,0,0.05897250361794493,0.9694274596998332,1.2134988634845898,1.4373081216722514,1.0848569986483403,1.5898236060489488,INFY
INFY,EQ,2020-07-07,764.00,769.4,796.95,765.55,789.90,794.15,785.79,19362666.0,15215059540.35,321825,8292880.0,42.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,3.7170318684126666e-05,0.0,0.0,0,0.039463350785340356,0.07908145933827027,0.10168551016161476,0.10168551016161476,0.317435301924353,0.08091738124404513,0.020109215089499834,0.03493334294478896,69.08814589665653,16.865537018893065,11.488124099933612,4.949138353183626,732.5506573741623,709.0505121233917,1.0,0.1301130637781498,-0.41847628626542077,0.8011837932995641,-0.04255297465943725,0.0,0,0.05203345007504834,0.8894472361809045,1.1815490132993738,1.4445433657089342,1.2543079101831727,2.314060917762999,INFY
INFY,EQ,2020-07-08,794.15,784.9,784.9,772.2,774.50,774.7,778.55,8476675.0,6599550757.35,145325,4024084.0,47.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,3.0432483008403625e-05,0.0,0.0,0,-0.024491594786879012,0.058477934144008925,0.07957079152731339,0.07957079152731339,0.3226907973365203,0.03847184986595176,0.020756564551696947,0.03517534537122776,73.54318418314256,20.189514132676322,12.563606683725503,5.377412918959452,736.5648804813849,711.625001844043,1.0,1.1975537648412344,1.379509680953446,1.6971269754922877,0.10976867723305725,0.0,0,0.03361107188250245,0.9769452449567718,0.9704030414983649,0.32821462433316995,1.0762684947870151,1.4745385591077607,INFY
INFY,EQ,2020-07-09,774.70,780.0,790.0,775.0,782.05,781.7,781.17,6854196.0,5354314427.5,130712,2894227.0,42.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,2.491600973150316e-05,0.0,0.0,0,0.009035755776429566,0.033174729051017815,0.0919885450862612,0.0919885450862612,0.2233176838810642,0.057995533599512816,0.020583048783286872,0.035273943490561316,65.09433962264154,21.01212282145036,14.088788173515667,7.625907448950819,740.8634632926816,714.3730409874139,1.0,-0.5622155027618614,-0.5365982824259237,0.7479777455556925,-0.0493608952961474,0.0,0,0.07846910412657704,0.8167970358172087,0.8482408485371355,0.03824631598728244,1.1810094561577609,2.066126508613605,INFY
INFY,EQ,2020-07-10,781.70,773.5,789.9,773.5,779.90,781.85,782.38,5206452.0,4073445025.55,94276,1519722.0,29.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,2.0399503411171922e-05,0.0,0.0,0,0.00019188947166437487,0.02510816834928531,0.11066126855600533,0.11066126855600533,0.237887903736542,0.07411732380821556,0.02060896378861223,0.03528466360511777,69.0327418145464,21.975566975658467,15.473455103102605,6.923334647934695,744.7669429790928,717.0191962428095,1.0,-0.19140512052190273,-0.7997383973845273,0.6058523680336388,-0.0885000655675185,0.0,0,0.07764040974920539,0.8744339234252779,0.7546877867634014,0.33015421822871865,1.1447396451317604,1.9851605215691592,INFY
INFY,EQ,2020-07-13,781.85,788.0,805.35,786.05,796.10,797.05,797.65,10804911.0,8618519869.8,150013,3446257.0,31.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,1.670170079024566e-05,0.0,0.0,0,0.019441069258809174,0.04325916230366489,0.15172314139151788,0.15172314139151788,0.2527308447937131,0.10978835978835955,0.019996698240764995,0.035220343786769304,69.70002520796571,22.491934139489217,16.77387747761378,6.5021118725558615,749.7462817429887,720.1576591352483,1.0,-0.24039931160416184,-1.119938349627193,0.467325457174186,-0.1699205645702698,0.0,0,0.0859213986212779,0.8648164726947178,0.36702846614598805,-0.10185630896401829,1.215802390474519,2.3035981535780565,INFY
INFY,EQ,2020-07-14,797.05,792.95,806.4,781.35,784.95,783.25,794.38,8961822.0,7119121563.15,139180,3289743.0,36.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,1.3674196065680938e-05,0.0,0.0,0,-0.01731384480270992,-0.01372536674431779,0.13918987709984743,0.13918987709984743,0.22882020709130857,0.0765583121434954,0.02013605200236722,0.03526825473604912,69.43031536113936,23.852712582496338,17.917488809988868,5.718056661875437,752.9371120531803,722.6318685809249,1.0,1.0752925408704432,0.03803496840462479,0.9656730071098301,0.005294082577736304,0.0,0,0.10168551016161476,0.9267108167770414,0.11354538140677507,0.3074749777823576,1.166417437119508,2.097789883200724,INFY
INFY,EQ,2020-07-15,783.25,799.0,848.45,794.8,833.95,830.95,828.95,30060998.0,24919080835.2,376383,6598058.0,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,1.119548484259094e-05,0.0,0.0,0,0.060900095754867545,0.07260875177488058,0.18503993154592124,0.18503993154592124,0.3002894922150068,0.12571970466707327,0.020467396340762205,0.03473628826268553,66.94458067680236,23.546169053997687,19.104533564490364,5.93522377250747,760.3669109052584,726.8796384404965,1.0,-0.1705788229074724,-0.35621535822319966,0.797202369932553,-0.06591406550122668,0.0,0,0.07957079152731339,0.7974628171478566,0.2232449152225528,-0.5086666678191116,1.218430945115462,2.0607877458387724,INFY
INFY,EQ,2020-07-16,830.95,900.1,955.5,894.25,910.00,911.0,920.45,90433393.0,83239052701.35,936612,17589189.0,19.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,9.166087736247602e-06,0.0,0.0,0,0.09633551958601605,0.16540872457464495,0.2946777517231578,0.2946777517231578,0.4602869279474231,0.17768728588972915,0.022824164246626595,0.03528023802213573,77.41122084471527,26.84279541709418,19.99286066239183,4.441635489507323,774.7129193904718,734.1000447761634,1.0,2.354339999165348,3.130993322618577,2.465922362469412,0.9226340729694619,0.0,0,0.0919885450862612,0.8880716341541414,0.4069400743410879,-0.19412687824520805,1.140276309444081,1.2239865091164797,INFY
INFY,EQ,2020-07-17,911.00,911.0,919.9,892.15,905.65,903.15,903.73,31682904.0,28632889196.35,432265,5450549.0,17.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,7.504557915076858e-06,0.0,0.0,0,-0.008616904500548861,0.1551448487561553,0.26509315030116265,0.26509315030116265,0.43642147117296215,0.1643782633919939,0.028175075899716004,0.03665416007882767,80.11468738438771,35.505476523029074,21.362847613332303,6.84993475470235,786.945022305665,740.7294547849413,1.0,2.0083296968384086,4.890818081119872,5.599699308936053,1.296522372673954,0.0,0,0.11066126855600533,0.8310554290053151,1.0753954068584175,0.8627597037018668,1.4937329206831202,2.3391680889001427,INFY
