symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,regime,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,mom_vol_interaction,sent_mom_interaction,high_vol_regime,momentum_1m_lag5,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
SBIN,EQ,2020-07-06,184.70,186.6,189.85,186.15,187.90,188.05,188.35,43789749.0,8247963041.7,215925,9492655.0,21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,0.00033546262790251185,0.0,0.0,0,0.0181375203031946,0.04909344490934453,0.0013312034078807322,0.0013312034078807322,-0.044704089408178715,-0.43773359246524135,0.02815353842840275,0.04033013667772641,low_vol,62.672811059907836,2.497440555311016,2.3961310721236933,0.1387987046953052,181.7559555703546,185.0658619302604,0.0,-0.2700414653554154,-1.2184585578532334,0.493284220553201,-0.0016220161845756666,0.0,0,0.11128332300061983,0.5469026548672562,-0.3495883372305469,0.0017384069463349963,0.2524047493593529,0.8430004887813494,SBIN
SBIN,EQ,2020-07-07,188.05,187.0,189.2,184.05,188.00,188.6,186.66,55124984.0,10289405173.9,245296,7395581.0,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,0.00027465356997214205,0.0,0.0,0,0.0029247540547725492,0.056878677500700414,0.009635974304068373,0.009635974304068373,0.01098901098901095,-0.444149720011789,0.028095035197477428,0.04037843507056357,low_vol,66.48531011969533,2.7285933491067453,2.416392968761158,0.10130948318732269,182.4077693255589,185.20445558005414,0.0,0.15081741881342614,-0.983154339294609,0.6288342810354747,-0.009473649950376173,0.0,0,0.049397236107027176,0.7329434697855753,-0.3513671538941899,-0.0276090602451521,0.1642540182230041,0.846881549852691,SBIN
SBIN,EQ,2020-07-08,188.60,188.9,197.45,188.4,191.70,191.9,194.17,143083196.0,27782845489.7,620914,33127615.0,23.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.0,0.0002248673241788482,0.0,0.0,0,0.017497348886532427,0.038419913419913465,0.040390349688262495,0.040390349688262495,0.09344729344729341,-0.4249325741684147,0.02809897863010197,0.040278550043002084,low_vol,66.84607104413348,2.922475528301618,2.478833044830276,0.3122003803455873,183.31179129455327,185.4670259494638,0.0,0.25885590255381463,-0.6529084317989498,0.8476179417462452,-0.026371199874774664,0.0,0,0.08546255506607947,0.7543859649122803,-0.26225666983930884,0.7665804614063022,0.16686298785412523,0.8452010889085627,SBIN
SBIN,EQ,2020-07-09,191.90,192.8,201.0,192.55,199.85,199.1,196.73,89540860.0,17615459869.25,394257,18566358.0,20.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,0.0001841057936675792,0.0,0.0,0,0.037519541427826875,0.07360474521434357,0.06073521576984553,0.06073521576984553,0.06813304721030033,-0.3758620689655172,0.02714970448796859,0.040338045675662515,low_vol,64.22764227642276,3.304320819371071,2.5675615415245443,0.44364248347134216,184.81543021888154,186.00165238281815,0.0,1.595614286255394,1.8322709638345527,2.127758166839552,0.11128337233731439,0.0,0,0.06032018296169239,0.8031914893617027,-0.021410769537072948,1.310282951325942,0.18874994538112255,1.287755678999665,SBIN
SBIN,EQ,2020-07-10,199.10,198.0,202.5,194.8,195.50,195.6,198.49,111410003.0,22114162772.55,501575,16941444.0,15.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,0.0001507330750954765,0.0,0.0,0,-0.017579105976896048,0.05901461829994581,0.10414902624894151,0.10414902624894151,0.06885245901639347,-0.3856783919597989,0.02765883787756075,0.04054804066677623,low_vol,66.07929515418502,4.140190254603596,2.71491339709385,0.7367592778465268,185.8425321027976,186.37805817172725,0.0,-0.37420422171727274,0.29924464326251043,1.3109289701550548,0.031166038206002337,0.0,0,0.06118931341568512,0.9401574803149605,-0.016742456657053637,-0.02802192626906625,0.07564676748031489,0.9871779083720563,SBIN
SBIN,EQ,2020-07-13,195.60,198.8,199.8,191.6,193.00,192.7,194.57,61952344.0,12054138665.15,271373,11005895.0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,0.00012340980408667956,0.0,0.0,0,-0.014826175869120717,0.02472746609944143,0.0756349427853753,0.0756349427853753,0.026364846870838843,-0.39743589743589747,0.027955409009446108,0.04055931241971458,low_vol,58.64332603938731,4.468689780730472,2.999968768595799,1.4252768575097456,186.49562428348355,186.62597745911052,0.0,0.2442364636658616,0.8629007476819363,1.6090290303192563,0.06526544868038082,0.0,0,0.0013312034078807322,0.7924812030075187,0.0315785417434506,-0.6293783636425866,0.18473689096125814,0.8584577985928505,SBIN
SBIN,EQ,2020-07-14,192.70,192.3,192.3,184.6,186.35,186.05,187.11,62243325.0,11646202014.75,308731,11999553.0,19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.0,0.00010103940183709324,0.0,0.0,0,-0.03450960041515294,-0.013520678685047582,0.07109959700633284,0.07109959700633284,0.013896457765667725,-0.4365536038764385,0.026732477841898153,0.040545232767766434,low_vol,50.28506271379704,4.443796933328684,3.293712971022734,1.4687210121346728,186.45318387553274,186.60339010777284,0.0,-0.4439247614058497,-0.4992137217296495,0.9141099418501296,-0.035493894435009665,0.0,0,0.009635974304068373,0.7052631578947365,0.4233935887746461,-0.9452602649161186,0.262914240403711,1.3277851242165861,SBIN
SBIN,EQ,2020-07-15,186.05,187.95,189.95,183.0,184.50,183.8,186.97,58528072.0,10943210357.85,257119,8885886.0,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47.0,8.272406555663223e-05,0.0,0.0,0,-0.012093523246439086,-0.04220948410630532,0.06304222093695788,0.06304222093695788,0.0079517411571155,-0.4468021068472535,0.02766410614841973,0.040261097949268077,low_vol,51.69988276670576,3.8431680992295014,3.5237297634839244,1.1500839623059504,186.20049969691058,186.49345324080136,0.0,0.004696852148160957,-0.48196738655095966,0.9192908409838115,-0.030384294467353783,0.0,0,0.040390349688262495,0.5052631578947372,-0.06694775273414702,-0.7013818359130463,0.2718521328820005,0.9384879413304746,SBIN
SBIN,EQ,2020-07-16,183.80,185.0,186.95,181.65,186.00,186.25,184.69,46549518.0,8597017197.55,222270,4223776.0,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,6.772873649085378e-05,0.0,0.0,0,0.01332970620239382,-0.06454043194374681,0.07690083839259909,0.07690083839259909,-0.011936339522546469,-0.436885865457294,0.027420561891575438,0.039958553722401806,low_vol,48.361581920903966,3.1493059859127186,3.58761743063304,0.319438335745577,186.20521401149054,186.4839060548876,0.0,-0.05968917952246289,-0.5408578248617985,0.8677156855446554,-0.04159242018306983,0.0,0,0.06073521576984553,0.4044585987261151,0.2523776990257448,-0.03643780062307199,0.401963846205367,1.1433423307610246,SBIN
SBIN,EQ,2020-07-17,186.25,186.8,189.5,185.0,189.50,188.2,186.87,47035751.0,8789709694.55,214673,7773003.0,16.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,5.5451599432176945e-05,0.0,0.0,0,0.010469798657718021,-0.03783231083844585,0.04759254105204547,0.04759254105204547,-0.02613195342820185,-0.426219512195122,0.027464337928427895,0.03997888781267309,low_vol,51.791530944625414,2.765233891594278,3.499955141688976,-0.4383114447203216,186.3951936294438,186.5512038566567,0.0,-0.2046633963954938,-0.8349011685456138,0.7036973898419814,-0.03973506813840786,0.0,0,0.10414902624894151,0.3564356435643564,0.10078617323445299,-0.3876519968571682,0.33223445000017954,1.0786154252554239,SBIN
