symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30
GODREJCP,EQ,2020-07-06,717.3,719.9,720.0,702.1,710.15,707.9,710.55,1312275.0,932430480.4,31257,506225.0,38.58,0,0,0,0,0,0,0,-0.013104698173706963,0.02944812041009226,0.08924449915371602,0.08924449915371602,0.35912450801574347,0.023938670716713517,0.019558373214196366,0.0343010183808795,100.0,27.60117191508789,24.185081475692037,2.365896047567066,668.1113009021961,628.7099230960428,1.0,1.56843730871394,0.2420139147538221,1.1882637503234905,0.9874657265961612,1.674435227671838,2.755637844005129,0.16292765379503754,1.3401721081576243
GODREJCP,EQ,2020-07-07,707.9,720.0,721.7,690.4,702.0,703.6,702.18,2861204.0,2009093521.65,59419,1237284.0,43.24,0,0,0,0,0,0,0,-0.006074304280265563,0.01852924145917778,0.06840786576569746,0.06840786576569746,0.2821867881548976,0.029106333187070232,0.019626964132576925,0.03433878650550921,89.82133188955063,27.73029742138067,24.86829956357121,3.4160904393958518,671.4911770067489,631.6467888569823,1.0,-0.42615753484859553,-0.5945328498408289,0.6762526014269395,0.906019417475728,0.432656147788163,3.061668096267407,0.1608065694087122,1.2948285800171775
GODREJCP,EQ,2020-07-08,703.6,708.4,708.4,693.4,693.4,695.35,698.9,784395.0,548216849.6,22378,286223.0,36.49,0,0,0,0,0,0,0,-0.011725412166003424,0.0007195797654169223,0.05459922651095783,0.05459922651095783,0.30840154294853694,0.009289498512228711,0.01977410263223554,0.034326971414921054,84.90358126721769,27.172429400141368,25.440699135133105,2.8619978578094596,673.7634458632491,634.1449539998457,1.0,1.180338724733764,0.6762047772686085,1.4136740609340637,0.8612495208892295,0.5098951408815168,1.816263022388805,0.23292900189737792,1.1915225843592583
GODREJCP,EQ,2020-07-09,695.35,695.4,699.0,685.7,691.8,693.5,690.41,1113721.0,768928781.9,23188,597257.0,53.63,0,0,0,0,0,0,0,-0.0026605306680089758,-0.004878748744439609,0.09618272346479095,0.09618272346479095,0.24094121857385709,-0.0055921995985087625,0.020028256564287947,0.034232906593850136,77.41769547325109,25.76757634190369,25.78704518813476,1.731730265008263,675.6431176857968,636.4726028625969,1.0,-0.7258514247848109,-1.0772153504312794,0.39175220832320595,0.7980068991950938,0.660260932680534,1.1038790528537956,0.2577238570178591,1.017339421351622
GODREJCP,EQ,2020-07-10,693.5,693.45,704.4,685.45,696.0,697.25,696.98,1076732.0,750459048.8,24274,415410.0,38.58,0,0,0,0,0,0,0,0.0054073540014418775,-0.027952042381151454,0.13632659713168183,0.13632659713168183,0.16208333333333336,-0.01601749929438334,0.01820276945966128,0.0342363347180472,73.73068432671084,24.22568205021446,25.783151418888544,-0.01946884623106726,677.7009160014353,638.8560302013186,1.0,0.41984714333977147,-0.7676244347839762,0.5692433730752282,0.7838252203909541,0.914149786285126,1.3437095592472141,0.10521419357937274,1.4599032327797905
GODREJCP,EQ,2020-07-13,697.25,704.95,704.95,690.0,694.5,695.1,695.34,1486087.0,1033328982.15,16259,885904.0,59.61,0,0,0,0,0,0,0,-0.0030835424883470797,-0.018081649950557943,0.1455174686882006,0.1455174686882006,0.1680389850445303,-0.023941585340166993,0.016210574775175818,0.03413028145861169,71.37702946482261,23.040714362421113,25.471657545153725,-1.5574693686740844,679.3579716203462,641.0616760757767,1.0,-0.033212088126200356,-0.9048979879590043,0.5631876930158254,0.8049461507778217,1.1940285274640134,2.7443781937845273,-0.29774236982556845,1.8301639236686136
GODREJCP,EQ,2020-07-14,695.1,697.7,703.5,690.6,694.75,694.6,695.95,663400.0,461692378.75,23642,326119.0,49.16,0,0,0,0,0,0,0,-0.0007193209610127926,-0.012791358726549129,0.14102669404517454,0.14102669404517454,0.24714965436753733,-0.041137493097735955,0.016235987583888688,0.034106450063228023,68.37294332723951,21.678238659877366,24.985468908607203,-2.4309431827326122,680.8095933707893,643.1612181904522,1.0,0.3801828124361495,-0.4037316633265763,0.7890637254916835,0.7507029053420805,1.357103967159509,2.9745464364663903,-0.28286686526753657,1.7924520176629302
GODREJCP,EQ,2020-07-15,694.6,700.0,707.65,690.35,695.0,694.55,698.77,1499710.0,1047946176.0,32368,790620.0,52.72,0,0,0,0,0,0,0,-7.1983875611914e-05,-0.0011504997483282597,0.09490029163710867,0.09490029163710867,0.21499169071984592,-0.059194039959363454,0.016201875447979117,0.0335072161323672,65.10554089709765,20.32384044666071,24.324022858861237,-3.3072302487298373,682.1182035259523,645.1764645359248,1.0,-0.5535927573553904,-1.285804618013536,0.3634084706358031,0.7343137254901958,1.5371811719928437,3.505309490239258,-0.21769840523572237,1.809466782956697
GODREJCP,EQ,2020-07-16,694.55,700.0,700.0,685.35,696.5,694.35,693.59,666601.0,462346475.25,14955,321527.0,48.23,0,0,0,0,0,0,0,-0.0002879562306528083,0.001225666906993439,0.08449824287387742,0.08449824287387742,0.2302445074415309,-0.0652261712439417,0.01537910105470488,0.0331693676147688,62.80701754385966,19.027102924093242,23.523986376421135,-4.000182412200527,683.2831365234806,647.1048384756924,1.0,1.260642146517938,-0.31854825913274964,0.9035702920249752,0.7338235294117638,1.769864137407444,4.412043505268372,-0.24664804806316265,2.4909723945454023
GODREJCP,EQ,2020-07-17,694.35,700.0,706.0,695.1,703.0,700.55,700.93,803306.0,563063613.75,19428,366518.0,45.63,0,0,0,0,0,0,0,0.008929214373154748,0.004732879168160675,0.09111439919009423,0.09111439919009423,0.2673903211216644,-0.06810774858663127,0.015325291429932596,0.032716069220693395,57.14285714285714,17.778352979926808,22.62460968595556,-4.496883452327893,684.9275997117205,649.2007271629202,1.0,-0.5555133992571897,-1.1780992760918627,0.41150219003931965,0.6765227675931401,1.891190057231642,4.863473532746141,-0.28067156764763945,2.5844236931793625
