symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,mom_vol_interaction,sent_mom_interaction,high_vol_regime,momentum_1m_lag5,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
WIPRO,EQ,2020-07-06,224.8,225.9,227.25,221.6,223.0,222.65,224.1,7588014.0,1700484171.5,48036,3517163.0,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.009564056939501797,0.013427401001365524,0.017828571428571527,0.017828571428571527,0.13192679206914093,-0.10113039967702864,0.02442637505903755,0.030369245472667544,63.95939086294417,5.1235877965275165,5.636520692714423,-0.702974759607689,217.91107106535395,210.21716526083654,1.0,-0.24500252438204873,-0.7209150732234944,0.6469606224823126,-0.012852885876898942,0.0,0,0.03242481203007519,0.7805907172995784,0.3788204411727349,-0.15478230775585392,0.8312936046930717,0.8565113614418414,WIPRO
WIPRO,EQ,2020-07-07,222.65,223.2,228.4,222.0,224.2,224.9,225.49,9117569.0,2055903355.55,69201,3063491.0,33.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.010105546822366973,0.02390166173457775,-0.006844778096710025,-0.006844778096710025,0.18680738786279694,-0.09424083769633507,0.024565776351064102,0.030341719295564888,62.764632627646336,4.932429817827199,5.5339341134770414,-0.5129328961869062,218.57668334484407,210.79296270158804,1.0,0.3997797029734933,-0.35391408337156705,0.9038446730922742,0.0024224633659789075,-0.0,0,0.021390374331550666,0.6898734177215191,0.4187575211862603,0.2426002116894728,0.8478320168909084,0.815481794497314,WIPRO
WIPRO,EQ,2020-07-08,224.9,226.65,227.7,222.5,223.75,223.1,224.96,7076184.0,1591845260.9,56906,2788966.0,39.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.008003557136505135,0.018488929468157833,0.02175406457522322,0.02175406457522322,0.23944444444444435,-0.11150935882118673,0.024543425645158955,0.03035386048153258,59.5945945945946,4.905939323770497,5.413633254347073,-0.6015042956498426,219.0074754072399,211.27559161525127,1.0,0.20157514205956928,-0.09635258291402414,1.1054508245119543,-0.0020960603107012307,0.0,0,0.014825110030113553,0.7848101265822787,0.45040292426756673,0.35601469494746546,0.8024096696948416,0.772847444253198,WIPRO
WIPRO,EQ,2020-07-09,223.1,224.25,224.6,219.65,221.9,221.6,221.3,6709048.0,1484745426.7,47571,2847300.0,42.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.006723442402510105,-0.011596788581623496,0.021198156682027625,0.021198156682027625,0.15476810838978627,-0.12115804084870119,0.021900816086224517,0.030358438036012028,56.436931079323784,4.685686779153173,5.312094468231758,-0.5076939305765764,219.2543825113123,211.6804703754375,1.0,-0.22389575554624264,-0.4196599593926002,0.8617721885736732,-0.00889601757237769,0.0,0,0.060799621480955635,0.7088607594936706,0.4379750035385287,0.508433601473581,0.7303270598473016,1.0775042772354175,WIPRO
WIPRO,EQ,2020-07-10,221.6,221.0,223.45,219.5,222.0,222.1,221.68,4548779.0,1008350695.8,36953,777038.0,17.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.002256317689530718,-0.012010676156583688,0.043212775951150695,0.043212775951150695,0.15137376879212017,-0.12970219435736674,0.021850276719553734,0.030365402381514257,49.375866851594985,4.340067984605099,5.186812930416041,-0.6264076890785857,219.5253937007111,212.08907938032232,1.0,-0.05188333146792112,-0.45493189029411324,0.8203203893296591,-0.01965886984831298,0.0,0,0.03953757225433541,0.6455696202531641,0.5475461278697953,0.3777974480169064,0.7260868110861765,1.1012126985857345,WIPRO
WIPRO,EQ,2020-07-13,222.1,223.95,229.0,222.55,227.8,227.6,226.74,12347310.0,2799582311.2,77983,3355714.0,27.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.02476361999099508,0.022232203009207252,0.0947570947570946,0.0947570947570946,0.15709201830198283,-0.10675039246467821,0.018239193226450682,0.030315223508912956,56.221198156682,4.0597106044366456,5.017463941253853,-0.8467449458109417,220.2944038244529,212.69735077717243,1.0,-0.3219933737245583,-1.0918567379286943,0.5617434330311272,-0.10346117237708148,0.0,0,0.017828571428571527,0.6384439359267731,0.14131271716600033,1.493449815480648,0.058836152072088636,-0.5824047156142422,WIPRO
WIPRO,EQ,2020-07-14,227.6,228.4,231.7,224.1,225.3,225.0,227.66,13939467.0,3173525161.45,90444,1726113.0,12.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.011423550087873435,0.0004446420631392112,0.05238540692235727,0.05238540692235727,0.18921775898520088,-0.11295091661738621,0.018659431870669194,0.03020850160913448,59.859154929577464,4.232539316789712,4.8259132738904125,-0.9577533368172073,220.74255584117165,213.1798076094402,1.0,1.7144229253608496,1.256164284828295,1.4716887141427166,0.06580467722206214,0.0,0,-0.006844778096710025,0.8823529411764703,0.9260318100090058,-0.31065606295723924,0.04011919812289257,-0.7330603672885448,WIPRO
WIPRO,EQ,2020-07-15,225.0,236.0,268.7,235.0,263.0,262.75,257.53,130367693.0,33573266451.2,756365,22627981.0,17.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.1677777777777778,0.1777229941730165,0.23705273069679844,0.23705273069679844,0.40846957920128646,0.04369414101290969,0.018817154376994757,0.029868420317985263,59.52380952380954,4.11230495391203,4.707238482470272,-0.5933739571007006,224.7432648086791,215.12373672279548,1.0,0.12894768172176763,1.5922850670292175,1.6644503301672693,0.37745552318701076,0.0,0,0.02175406457522322,0.6755447941888622,0.87089480435804,-0.5221099828286044,0.11174693813225589,-0.7996453583786264,WIPRO
WIPRO,EQ,2020-07-16,262.75,262.5,268.45,255.05,261.25,261.9,261.77,52277954.0,13684580629.25,323654,5637539.0,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.0032350142721219166,0.1818592057761732,0.2024793388429751,0.2024793388429751,0.3941974980037264,0.02786499215070637,0.03533602540200408,0.03467439769686597,80.32675289312459,6.982636379533091,4.588251776758624,-0.5949335285582418,228.2820014935668,216.95809998856822,1.0,8.352415913750503,5.23198391696894,9.17842376381515,1.0593686443449501,0.0,1,0.021198156682027625,0.8931777378815082,2.8300843146512458,8.4196263200374,3.2938481111363487,14.703859919657555,WIPRO
WIPRO,EQ,2020-07-17,261.9,258.6,263.85,257.0,261.65,261.35,260.31,18856512.0,4908454092.05,128305,3750481.0,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.002100038182512254,0.17672219720846472,0.19802887921155166,0.19802887921155166,0.39759358288770064,0.016135303265941037,0.035269656179529464,0.0346609817324695,77.18120805369126,9.084091070495049,5.0671286973135174,2.3943846027744664,231.4313346846557,218.69895881254595,1.0,-0.5989960948376988,1.6192956026207268,3.261679097113068,0.32066729329917665,0.0,1,0.043212775951150695,0.8779174147217232,2.9359998553052087,8.895606187953005,3.388566871355061,15.222906222257013,WIPRO
