symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
INDIGO,EQ,2020-07-06,"1,012.15",1010.0,1033.65,1001.8,"1,025.40",1026.75,"1,019.35",1311012.0,1336385919.05,37089,206930.0,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.014424739416094567,0.017490833415915175,-0.137148619689903,-0.137148619689903,-0.03695540027200683,-0.22974493623405856,0.03324157816066285,0.03942887770419248,55.15755453810935,0.6824459257915123,8.230716830704154,-8.716391641144803,1018.9009322479421,1022.9126985528583,0.0,-0.11374347157319731,-0.9288728851045126,0.3132001945204177,0.23757225433526002,0.2579251352770072,-1.6642397990625513,1.0631163922857323,1.752971891768745,INDIGO
INDIGO,EQ,2020-07-07,"1,026.75",1024.0,1042.55,1019.3,"1,036.00",1034.35,"1,031.77",970260.0,1001087716.1,32098,180641.0,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.007401996591185789,0.046013045456843704,-0.07424147498433731,-0.07424147498433731,0.03538538538538538,-0.2236940858601022,0.03329950360546362,0.03945777958732847,55.70630486831606,1.3887190839045616,6.721062649721626,-7.548270904912641,1020.3722720338524,1023.3612201782364,0.0,0.7303114532107475,-0.6578065515739121,0.6117272581291423,0.4132791327913279,0.23876563564624806,-1.5968172168705022,0.9985407877598598,1.6282655961756198,INDIGO
INDIGO,EQ,2020-07-08,"1,034.35",1032.0,1063.85,1027.2,"1,036.50",1040.75,"1,044.43",1319165.0,1377779751.7,41759,217153.0,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.006187460724126348,0.0452970421332799,-0.03665478780024989,-0.03665478780024989,0.0917912404930501,-0.23527682868584443,0.03263002108767504,0.039464167484881886,57.39508700102352,2.532508947566953,5.654593936558213,-5.332343565817064,1022.3130080306283,1024.0431331124232,0.0,-0.2599152410504252,-0.7626473518400292,0.4986840178843754,0.5397489539748951,-0.038406224131294825,-2.132646877418584,0.9754275200572636,1.7919083886428795,INDIGO
INDIGO,EQ,2020-07-09,"1,040.75",1041.0,1075.35,1012.85,"1,020.00",1020.05,"1,039.94",1680990.0,1748125050.25,52155,405974.0,24.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.019889502762430955,0.01816639217447724,-0.01501544998068749,-0.01501544998068749,0.04060188727365466,-0.23136915077989595,0.03258986753658494,0.0394591714590823,54.470877768662824,3.9103214168457043,5.030176938759961,-3.1220849889912605,1022.0974834562828,1023.8865396570341,0.0,0.35959948879681725,-0.6029501500103095,0.7179298373364985,0.5809462504023177,-0.3924164199872746,-2.0607573084435225,0.9994652128819828,1.8469264828894973,INDIGO
INDIGO,EQ,2020-07-10,"1,020.05",1010.0,1028.45,1001.7,"1,018.00",1016.75,"1,016.80",1111137.0,1129801870.7,35836,139197.0,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.003235135532571931,0.004544780911920121,0.011037637348978224,0.011037637348978224,0.02686461647225169,-0.25460943513800816,0.03259619497944101,0.03922380347571366,48.115797354629414,3.2939600019861928,4.80620583437711,-1.119855521914257,1021.5881993175892,1023.6066753567583,0.0,0.27428335348496957,-0.4537136961357868,1.0311823739880983,0.4476987447698744,-0.39672168123907375,-2.0826142948935504,1.1222225812763815,2.0666917847602875,INDIGO
INDIGO,EQ,2020-07-13,"1,016.75",1020.0,1029.7,1008.1,"1,014.05",1014.85,"1,016.78",677791.0,689162969.9,24533,123417.0,18.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.0018686992869436647,-0.011589968346725099,0.011461603627846761,0.011461603627846761,-0.026008925572244324,-0.24998152390806294,0.032498981383357294,0.03919884432200592,41.72779136104317,2.5102698906063097,4.5037566678989265,-1.5122458323909171,1020.9464660492474,1023.2632763231599,0.0,-0.3389984473435297,-0.6628736061941395,0.7296471646113194,0.2747252747252749,-0.6808654130223945,-1.435582116774212,1.1049128902716003,2.081265049242873,INDIGO
INDIGO,EQ,2020-07-14,"1,014.85",995.0,999.0,941.25,955.00,955.3,959.77,3298790.0,3166091670.95,109292,650904.0,19.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.05867862245652078,-0.07642480785034078,-0.03796576032225585,-0.03796576032225585,-0.10585922875327602,-0.3187134502923977,0.03239263394182907,0.03916536895750932,32.22601676497983,1.7160936507434599,4.105059312440403,-1.9934867772926168,1014.6944216636048,1020.598049800683,0.0,-0.3900023129461083,-0.7906677662908349,0.4818581736250087,0.25925925925925963,-1.0522025549507892,-0.04012806721406394,1.0843815696952768,2.0963184510553567,INDIGO
INDIGO,EQ,2020-07-15,955.30,962.0,978.75,949.25,956.00,952.25,965.92,1459849.0,1410090338.05,45721,292364.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.0031927143305767736,-0.08503483065097284,-0.05277031731821347,-0.05277031731821347,-0.05488561361719013,-0.327649509284756,0.03422877385726881,0.03931230429875315,24.59715639810426,-3.6761081742288297,3.6272661801010146,-2.3889656616969432,1008.7473338861186,1017.9177341222249,0.0,3.8669722672623275,0.2348005779609792,2.3079854670850506,0.08535844471445907,-2.216199303394682,5.19385876420124,0.866095515631144,1.6325871268162924,INDIGO
INDIGO,EQ,2020-07-16,952.25,960.45,1002.0,950.0,985.00,989.6,984.55,2554467.0,2514998206.6,69042,435756.0,17.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.0392228931478078,-0.02985147786873188,-0.01576408573275645,-0.01576408573275645,-0.020198019801980216,-0.3051293754169154,0.03059952653675118,0.03902825220896071,26.412213740458,-8.10217959636691,2.166591309235046,-7.303374354329844,1006.9237782779169,1016.8072347448827,0.0,-0.5574592502099255,-0.4728967688030755,1.0429617093440664,0.06682867557715678,-2.1453080662823547,5.048320480335144,0.8208159033405844,2.624705595869482,INDIGO
INDIGO,EQ,2020-07-17,989.60,992.5,1009.4,985.55,992.00,991.25,993.94,1447828.0,1439051559.35,47972,292600.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.001667340339531087,-0.025079911482665307,-0.0323604060913707,-0.0323604060913707,-0.07212393522418792,-0.3035306516774987,0.02637167628119033,0.03926463265135971,41.043918142101646,-8.498079661046404,0.11283712811465496,-10.268770905601954,1005.4310374895439,1015.8049902450834,0.0,0.7498159056176359,0.2424032223120827,1.7449126265459791,0.2937424058323211,-1.0922569271040306,2.980783872340175,0.028269765242043367,1.2250471916308094,INDIGO
