Symbol,Series,Date,PrevClose,Open,High,Low,LastPrice,Close,AveragePrice,Volume,TurnoverInRs,No.ofTrades,DeliverableQty,%DlyQttoTradedQty,sent_mean,sent_sum,sent_std,news_count,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z
TATACONSUM,EQ,2020-07-06,396.45,400.05,408.45,397.3,406.8,405.7,404.18,4073356.0,1646373173.05,85665,1830799.0,44.95,0.0,0.0,0.0,0.0,0.023332072140244575,0.06833443054641197,0.37595387485161935,0.25274046626524616,0.014174056664172572,0.03697726613551014,81.56761412575366,8.65475548535619,7.602656712120265,1.052098773235926,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-07,405.7,408.4,414.4,403.7,412.9,412.7,410.76,4088132.0,1679237141.1,69815,1554204.0,38.02,0.0,0.0,0.0,0.0,0.017254128666502444,0.08762682830412438,0.4739285714285715,0.27632596257924846,0.01377580883259261,0.03700455878087579,83.4108527131783,9.93300179701339,8.06872572909889,1.8642760679144992,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-08,412.7,416.15,436.3,414.85,431.3,432.4,428.95,6978409.0,2993386837.85,97532,1985851.0,28.46,0.0,0.0,0.0,0.0,0.04773443179064696,0.1253090435914117,0.6185663484933559,0.35889377749842866,0.015740755192207412,0.037166266081459676,86.89528475199022,12.392790197348688,8.93353862274885,3.459251574599838,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-09,432.4,433.05,437.3,428.85,433.9,433.35,432.97,2808388.0,1215950460.9,66200,717447.0,25.55,0.0,0.0,0.0,0.0,0.002197039777983356,0.12660860522552975,0.5229309435951504,0.38849727651393784,0.015748750323457843,0.03716514716585151,86.18463524854747,14.25452993895209,9.997736885989498,4.256793052962591,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-10,433.35,429.55,437.75,428.65,430.6,430.1,432.17,3765369.0,1627279950.1,48495,1868410.0,49.62,0.0,0.0,0.0,0.0,-0.007499711549555754,0.14449175093134659,0.4609375000000002,0.3658304223563038,0.015619858133433211,0.03716000384343617,81.85955786736022,15.291453896744429,11.056480288140484,4.234973608603944,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-13,430.1,430.1,433.55,422.0,424.45,424.45,427.78,2552387.0,1091867223.6,65897,1134142.0,44.43,0.0,0.0,0.0,0.0,-0.013136479888398167,0.1440700808625337,0.3734023620773337,0.3421343873517786,0.015700614321636303,0.037184824185879296,73.07692307692305,15.478884873399466,11.94096120519228,3.537923668207185,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-14,424.45,420.0,426.45,417.5,418.0,419.35,422.11,3232206.0,1364331556.0,37363,1912972.0,59.18,0.0,0.0,0.0,0.0,-0.01201554953469186,0.1333783783783784,0.37469267333224066,0.27636584994673563,0.01594897013202438,0.03684056187351327,75.83749109052033,15.042497349429482,12.561268434039722,2.48122891538976,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-15,419.35,422.85,423.1,411.35,412.2,413.05,417.94,2076567.0,867884385.85,38576,904808.0,43.57,0.0,0.0,0.0,0.0,-0.015023250268272337,0.11922503725782407,0.30856961824805973,0.21004833748352136,0.01630389529523188,0.03680081533343999,69.22567835870285,14.026609718405382,12.854336690912856,1.1722730274925262,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-16,413.05,415.4,415.8,407.15,410.4,410.3,410.01,2027081.0,831128791.15,40155,1129391.0,55.72,0.0,0.0,0.0,0.0,-0.0066577896138482195,0.11011904761904767,0.2661626292238852,0.16248760447655486,0.014885590348430624,0.03648764037478974,66.07958251793869,12.851465737193962,12.85376250016908,-0.0022967629751171614,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATACONSUM,EQ,2020-07-17,410.3,411.4,424.5,411.0,424.5,423.0,417.25,2740799.0,1143604158.3,45301,1284266.0,46.86,0.0,0.0,0.0,0.0,0.030952961247867394,0.13663845223700122,0.3035439137134053,0.08572895277207393,0.015691644224690944,0.03655219964533996,70.60486150367439,12.797418848926327,12.842493769920528,-0.045074920994201406,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
