symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
HAVELLS,EQ,2020-07-06,580.05,580.2,589.0,578.75,582.6,582.9,584.39,1283208.0,749897467.0,28813,314450.0,24.50,0,0,0,0,0,0,0,0.004913369537108858,0.008128675198892932,0.026503478031170147,0.026503478031170147,0.2132375897596004,-0.10254041570438799,0.024168781456461952,0.031120149066427773,74.00249376558602,14.696232929844427,15.257112312739704,-0.06834568401891694,566.3229596185663,549.9166686548949,1.0,-0.09629865880848532,-1.2266832063425155,0.49241200377096866,0.8048245614035083,0.09219910950595983,-0.8069384407596536,1.4279315886434167,4.01754063388742,HAVELLS
HAVELLS,EQ,2020-07-07,582.9,588.0,602.9,582.4,597.15,597.75,593.89,3211901.0,1907530822.6,54512,587723.0,18.30,0,0,0,0,0,0,0,0.02547606793618118,0.031492666091458066,0.09457974729902952,0.09457974729902952,0.23349153941394962,-0.08663763465505392,0.023831465120384615,0.030960589129408467,71.22153209109729,14.35950725596581,15.144936436160648,-0.5608793828952763,569.3160110834648,551.7924855703893,1.0,0.06309079792619054,-1.099715531583913,0.5339541306634314,0.8464912280701754,-0.31026627870161644,-0.927721041824824,1.4319003377636208,4.235775772070335,HAVELLS
HAVELLS,EQ,2020-07-08,597.75,595.75,605.65,580.0,580.5,582.0,593.28,2242772.0,1330584383.0,39162,532832.0,23.76,0,0,0,0,0,0,0,-0.02634880803011297,0.013231197771587766,0.06515373352855058,0.06515373352855058,0.23435843054082706,-0.1188493565480696,0.024013167343652927,0.031070344052389877,75.7417102966841,15.116665121092524,14.987850600121682,-0.7854291801948392,570.5240100278967,552.9770939793938,1.0,1.5030244512191322,0.33491341788048523,1.3206277698095132,0.9338896020539156,0.489471644108169,0.3265680552893114,1.313113022592398,3.8244229797108167,HAVELLS
HAVELLS,EQ,2020-07-09,582.0,580.0,589.7,575.1,589.2,587.45,582.13,1759847.0,1024451451.15,34444,294659.0,16.74,0,0,0,0,0,0,0,0.009364261168385069,0.01101454263832724,0.05249484905491375,0.05249484905491375,0.17419548271037377,-0.09225063741018302,0.024729973000012624,0.03118670651706151,67.18266253869965,14.281200028287685,15.013613504315853,0.12881452097084178,572.1360090728589,554.3289726468685,1.0,-0.3017306573272339,-0.404869928270011,0.958968067207522,0.7067575945443275,-0.0951255541212339,0.5314224309096696,1.2975328176223069,3.5577668281324826,HAVELLS
HAVELLS,EQ,2020-07-10,587.45,588.0,588.95,578.3,581.0,580.25,582.65,922514.0,537503775.3,15236,184197.0,19.97,0,0,0,0,0,0,0,-0.012256362243595276,0.0003447978622532766,0.06428833455612604,0.06428833455612604,0.0915161775771256,-0.09392567145534036,0.02250229825530123,0.031067695087539912,62.45572609208972,13.898642476622513,14.867130809110218,-0.7324134760281673,572.908770113539,555.3454835234619,1.0,-0.2153250531039268,-0.7572336153646737,0.7682765142833587,0.7743335399876016,-0.4124878538305139,0.48165746183271096,1.4495537249758557,5.740818867905577,HAVELLS
HAVELLS,EQ,2020-07-13,580.25,587.9,589.25,577.0,586.35,587.1,582.92,939648.0,547740936.75,17147,238599.0,25.39,0,0,0,0,0,0,0,0.0118052563550195,0.0072053525476067914,0.06426176017402341,0.06426176017402341,0.06629131856156922,-0.06728095956787672,0.022624202096279918,0.031086450555512863,52.05900430239705,12.866169836695349,14.673433142612677,-0.9684883324877056,574.2603158170115,556.5907586794045,1.0,-0.47579874841392467,-1.3829152501774549,0.4072231001141931,0.6289262235208181,0.043450278610801946,0.10426874896069956,1.4392821805963225,5.609928149424567,HAVELLS
HAVELLS,EQ,2020-07-14,587.1,582.2,585.5,569.25,580.3,580.25,576.84,2103458.0,1213358580.95,32061,488847.0,23.24,0,0,0,0,0,0,0,-0.011667518310338965,-0.029276453366792188,0.07146154556366002,0.07146154556366002,0.08184953854759014,-0.09222465581977479,0.01632709294289207,0.03108849701075144,55.58086560364467,12.457068254567844,14.311980481429211,-1.8072633059173278,574.830761929677,557.518572064526,1.0,0.018573159865324484,-1.433199093160406,0.42377635984058837,0.7085624509033784,-0.42344328619095084,0.4126974619118481,-0.582343677699325,0.16875310948010652,HAVELLS
HAVELLS,EQ,2020-07-15,580.25,583.6,586.0,573.5,575.0,575.4,579.59,1094320.0,634253371.15,33289,332738.0,30.41,0,0,0,0,0,0,0,-0.008358466178371438,-0.011340206185567081,0.04210812279271936,0.04210812279271936,0.028418230563002744,-0.10783781688502991,0.01632307276839338,0.03082359174987346,48.97050639955481,11.448147433760596,13.94099803605694,-1.8549122268613676,574.8849750792316,558.2198045325838,1.0,1.2385595457022203,-0.21884132256442004,0.9543880950241971,0.6009426551453262,-0.12553456245828032,-0.31713232448525225,-0.4450204922557568,0.03479165769358985,HAVELLS
HAVELLS,EQ,2020-07-16,575.4,575.6,578.15,562.2,573.2,573.45,571.63,1289259.0,736982084.05,20544,461546.0,35.80,0,0,0,0,0,0,0,-0.0033889468196036665,-0.023831815473657314,0.03604336043360434,0.03604336043360434,0.045487693710118515,-0.11939496314496312,0.016337396018097403,0.030729792487509126,47.82608695652174,10.140324597700669,13.442427915597671,-2.4928506022963433,574.7483107859715,558.8170670999335,1.0,-0.47975191327804023,-1.1781269549847733,0.5058143608083541,0.5247446975648073,-0.13307612353521814,-0.2895418493674283,-0.33274305263553,-0.045671115201425846,HAVELLS
HAVELLS,EQ,2020-07-17,573.45,575.55,592.5,572.1,592.5,590.05,586.66,2341969.0,1373939627.6,44276,656365.0,28.03,0,0,0,0,0,0,0,0.028947597872525765,0.016889271865575095,0.07535994168033522,0.07535994168033522,0.11625047294740809,-0.09327698809066465,0.01588565906700829,0.030671519783607517,43.1740614334471,8.844562266340972,12.782007252018271,-3.302103317897002,576.2056145206409,560.0418879979753,1.0,0.17813710797572924,-0.9219274293612186,0.6146016719781912,0.4646716541978397,0.17046144426447218,0.2096494879474464,-0.2724858633116316,0.1390776628645449,HAVELLS
