symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,mom_vol_interaction,sent_mom_interaction,high_vol_regime,momentum_1m_lag5,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
HCLTECH,EQ,2020-07-06,579.15,579.15,589.0,577.25,578.55,578.7,584.08,3288423.0,1920685979.35,76889,1408206.0,42.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,0.0005004514334406104,0.0,0.0,0,-0.0007770007770007137,0.045150803684305574,0.004774720027780122,0.004774720027780122,0.3260769935838681,0.011801730920534936,0.015576792175729865,0.033201007555096015,50.085470085470064,5.358024837591756,8.150978211909555,-4.716588899724325,564.6413303847285,548.7723026635193,1.0,-0.2875960160605563,-0.6406266735514733,0.8281173277055524,-0.0030588130085363774,0.0,0,0.00626987732848705,0.7041237113402057,-0.32404343809476843,-0.7554567007858723,-0.19457285249269046,-0.18170618646821782,HCLTECH
HCLTECH,EQ,2020-07-07,578.7,582.0,594.45,575.15,593.0,592.05,585.73,7255520.0,4249780977.9,120847,2947762.0,40.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.0,0.00040973497897978643,0.0,0.0,0,0.02306894764126466,0.06321271437550502,0.02386511024643312,0.02386511024643312,0.43162858179180263,0.03225525237555571,0.015451931049380307,0.03320032137517841,49.04761904761908,6.029122503265853,7.592387537045996,-2.7929533743177988,567.2516798718972,550.46946726495,1.0,-0.11970687439768712,-0.8949858518738945,0.73447069186614,-0.021358936023968354,0.0,0,-0.005180884323358614,0.6948453608247432,-0.3100538688142458,-0.7688265882389186,-0.2384131077178554,-0.07375468200159768,HCLTECH
HCLTECH,EQ,2020-07-08,592.05,594.75,594.75,573.0,574.45,574.9,580.07,4625061.0,2682849750.6,81989,2005758.0,43.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,0.00033546262790251185,0.0,0.0,0,-0.028967148044928615,0.041957408246488415,0.003578598236885666,0.003578598236885666,0.41670773780187265,-0.017348944534655075,0.01559949996980279,0.03328689914748333,56.542810985460406,7.551160588870744,7.279734530289968,-1.5632650337801426,567.9800913126688,551.4275273722069,1.0,1.2063828163225958,1.7628311914058687,1.5626307419141157,0.0063084645934921,0.0,0,-0.015083898607640256,0.9514661274014138,-0.3018155706933313,-0.8867318710738452,-0.36167216966688803,-0.03396320642603088,HCLTECH
HCLTECH,EQ,2020-07-09,574.9,575.65,591.6,575.0,588.0,588.25,585.07,4807935.0,2812977215.9,73521,2499237.0,51.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,0.00027465356997214205,0.0,0.0,0,0.023221429813880645,0.03346802529866477,0.016502505616035945,0.016502505616035945,0.3038900587387787,0.010738831615120237,0.01662476783663148,0.03335302469489117,48.531011969532074,7.289496290254988,7.334019742006124,0.27142605858077573,569.9105588067004,552.8715459066302,1.0,-0.3625458960901493,-0.010029602610712262,0.9878755777126981,-0.00016551357340988788,0.0,0,0.011371712864250316,0.6010050251256277,-0.09294051651894168,-1.3610706318116728,-0.3252200249784975,-0.28805319558114445,HCLTECH
HCLTECH,EQ,2020-07-10,588.25,588.25,588.55,579.85,582.0,582.25,583.68,2376908.0,1387350540.5,57166,971976.0,40.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.0,0.0002248673241788482,0.0,0.0,0,-0.010199745006374883,0.0053526720193386446,0.007265807456102502,0.007265807456102502,0.2572878427985317,-0.0034231921266580922,0.016673432954582578,0.033360999531044766,56.57384561156152,8.066374731051724,7.325115051655897,-0.04452345175113592,571.0857436822528,554.023642145586,1.0,0.03953980282638425,0.10647244933927896,1.0448299883258063,0.000773608316278829,0.0,0,0.0003454529752136004,0.8693467336683417,-0.5815357416373707,-0.8413417254342319,-0.3188365829490712,-0.2997234812714947,HCLTECH
HCLTECH,EQ,2020-07-13,582.25,585.0,605.0,583.35,604.0,602.6,597.94,5443995.0,3255206313.1,75578,1197298.0,21.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,0.0001841057936675792,0.0,0.0,0,0.03495062258480042,0.04129946431657161,0.05580376697328071,0.05580376697328071,0.28472444302313193,0.02876653862569367,0.016699516101664626,0.03338027502212183,54.27798444369293,8.104483199128254,7.473366987535062,0.741259679395827,574.0871014268001,555.928597355563,1.0,-0.5056280918939212,-1.4863502030230236,0.5308095467830588,-0.08294394037018528,0.0,0,0.004774720027780122,0.7487437185929648,-0.12765547509478298,-1.1458829859338624,-0.19054100651821632,-0.37097683806150455,HCLTECH
HCLTECH,EQ,2020-07-14,602.6,604.6,613.75,588.1,590.25,591.35,602.11,6212718.0,3740749506.55,101537,1207574.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,0.0001507330750954765,0.0,0.0,0,-0.018669100564221663,-0.0011823325732622791,0.02141808446325233,0.02141808446325233,0.2904528096017458,0.01904187489229714,0.01754688804709636,0.03351600987397433,57.09298635353857,9.665343301477378,7.5995902298537015,0.6311162115931914,575.7311870052001,557.3176719690705,1.0,1.2903684113983376,0.666290505470725,1.2311998303431697,0.014270666323235075,0.0,0,0.02386511024643312,0.9600000000000004,-0.4590005597371602,-0.7487659653568421,-0.052313594677954066,-0.40205182314135557,HCLTECH
HCLTECH,EQ,2020-07-15,591.35,593.65,627.95,592.5,618.95,615.2,616.35,9928037.0,6119148156.75,139453,2996904.0,30.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,0.00012340980408667956,0.0,0.0,0,0.04033144499873176,0.07009914767785719,0.0590463074539509,0.0590463074539509,0.2850130548302874,0.060049969845782813,0.017971066223632346,0.03277920360423902,60.715491056361806,9.880657133215436,8.012740844178438,2.0657530716236767,579.4901215761334,559.5875671859696,1.0,0.14120567708089382,1.1301253336636163,1.3692832011856764,0.06672972791300073,0.0,0,0.003578598236885666,0.6741818181818185,-0.20143803228346932,-1.53820076932727,0.006153837627526874,-0.5947466122017309,HCLTECH
HCLTECH,EQ,2020-07-16,615.2,630.0,652.2,607.15,634.0,627.75,631.15,20771278.0,13109803014.05,304276,4958086.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.0,0.00010103940183709324,0.0,0.0,0,0.020399869960988193,0.06714832129196768,0.09012763740557439,0.09012763740557439,0.3654159869494291,0.07033248081841426,0.01928770085034685,0.03290946101738855,70.05232379193603,11.83931432750353,8.386324101985839,1.867916289036998,584.0863004736447,562.260603766912,1.0,0.5980182908672178,2.9874477170820595,2.0749090344750414,0.26925160461328285,0.0,0,0.016502505616035945,0.8462929475587704,-0.5185400783864235,-1.2197440747055626,0.09723418757240486,-0.6616350271629733,HCLTECH
HCLTECH,EQ,2020-07-17,627.75,629.5,644.65,613.4,624.7,623.15,630.82,26830689.0,16925468925.35,365141,3503426.0,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47.0,8.272406555663223e-05,0.0,0.0,0,-0.007327757865392304,0.07024474023185912,0.07634510752223833,0.07634510752223833,0.3688083470620538,0.04854450614167938,0.018965611259034024,0.032851811739321765,70.08914847832773,14.240093447501295,9.076922147089377,3.4529902255176914,587.806652809488,564.6484232270332,1.0,1.0921837821514968,4.5658879881186945,3.7066403047454854,0.34858320938741816,0.0,0,0.007265807456102502,0.7719216417910445,-0.4779622832549428,-1.0599448304462311,0.08665987194183225,-0.5815418467264393,HCLTECH
HCLTECH,EQ,2020-07-20,623.15,633.0,652.0,626.85,649.4,648.6,639.34,10543170.0,6740680411.15,178170,3265071.0,30.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,6.772873649085378e-05,0.0,0.0,0,0.04084088903153349,0.07633587786259532,0.138693820224719,0.138693820224719,0.3800000000000001,0.08871170793117922,0.01900105819351375,0.03286118125994864,71.90160832544939,15.591813915334342,10.10955640717176,5.163171300411918,593.5964953990606,567.9406419240122,1.0,0.2917206635046721,4.011851976702003,3.951439622924676,0.5564190768248911,0.0,0,0.05580376697328071,0.7290111940298503,-0.11815940939927111,-1.4409446217584276,0.09537354648505038,-0.5983490674579941,HCLTECH
HCLTECH,EQ,2020-07-21,648.6,652.0,662.35,643.3,652.3,652.35,652.33,8801064.0,5741191833.1,150497,3021322.0,34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,5.5451599432176945e-05,0.0,0.0,0,0.005781683626272072,0.10315380062568691,0.1452773876404494,0.1452773876404494,0.4315339038841344,0.09962073324905196,0.020231745060608354,0.03304016142347358,75.36632568426874,18.50336910904582,11.206007908804278,5.482257508162581,599.1920672658167,571.2508128289529,1.0,-0.6070481082315851,0.8130525641646257,1.5066515261981503,0.11811815253620568,0.0,0,0.02141808446325233,0.966417910447761,-0.40191683647877907,-1.5146695946366258,0.12915260944008955,-0.7396046013304022,HCLTECH
HCLTECH,EQ,2020-07-22,652.35,657.0,658.0,643.1,650.65,650.15,648.94,3837969.0,2490598440.35,72222,1026236.0,26.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.0,4.5399929762484854e-05,0.0,0.0,0,-0.0033724227791830375,0.056810793237971335,0.12046531667384741,0.12046531667384741,0.4060337370242215,0.0857548430193722,0.020074927070760473,0.03297674318670404,78.0222841225627,20.872782789485996,12.665480148852588,7.297361200241543,604.0452037166914,574.3448986003665,1.0,-0.16523550317409275,0.4474671533626974,1.2072987199653877,0.05390427233098238,0.0,0,0.0590463074539509,0.9147848317000427,-0.17362396779641834,-1.531750438356552,0.06242464220315469,-0.6776727076591675,HCLTECH
HCLTECH,EQ,2020-07-23,650.15,650.0,656.95,643.55,650.95,652.85,651.15,3173126.0,2066179589.45,76991,953269.0,30.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,3.7170318684126666e-05,0.0,0.0,0,0.004152887795124238,0.03998407009159699,0.16663688348820593,0.16663688348820593,0.3666527109064268,0.10793381417055592,0.020095657664671807,0.032590448798063346,74.64231354642314,22.31579598311305,14.30694067697927,8.207302640633408,608.693279553197,577.4235300278032,1.0,-0.5639198851411602,-0.48532746484992945,0.5288422532665022,-0.08087345621382405,0.0,0,0.09012763740557439,0.8960374946740516,0.025564959679868476,-1.6939253580382798,0.13158815709528143,-0.6780140341300842,HCLTECH
HCLTECH,EQ,2020-07-24,652.85,641.0,684.8,640.9,683.5,679.95,665.76,12365729.0,8232573071.1,160216,3651246.0,29.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52.0,3.0432483008403625e-05,0.0,0.0,0,0.04151030098797581,0.09114980341811774,0.2361603490591766,0.2361603490591766,0.4525742362743004,0.16419827069600212,0.020071602793844512,0.0325756396599146,73.47133757961785,23.40743542560574,15.908711738206026,8.008855306133778,615.479633881464,581.4441759090657,1.0,-0.17322781919291164,-0.5977437360158323,0.4435380120106147,-0.14116336934543527,0.0,0,0.07634510752223833,0.9190455901150405,0.32862995450685684,-1.515161556652705,0.1045416050466328,-0.6702084041648884,HCLTECH
HCLTECH,EQ,2020-07-27,679.95,684.0,704.4,676.5,700.85,701.1,693.12,11349061.0,7866239651.95,206079,2637998.0,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53.0,2.491600973150316e-05,0.0,0.0,0,0.031105228325612133,0.08094357076780767,0.2466216216216217,0.2466216216216217,0.451252328710412,0.18699737577245412,0.020916963941388093,0.03158516676958904,77.56602232507485,26.15778045404761,17.40845647568597,7.498723687399714,623.6339544641818,586.1365611675337,1.0,2.8970179564253042,1.0887183290009192,1.661966443677901,0.268501479787389,0.0,0,0.138693820224719,0.9639405204460973,-0.1104661415043635,-1.6785977177555769,0.04248501442729878,-0.7390466964540363,HCLTECH
HCLTECH,EQ,2020-07-28,701.1,702.0,716.05,695.7,711.0,712.45,706.79,8469643.0,5986235040.2,182016,2753238.0,32.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,2.0399503411171922e-05,0.0,0.0,0,0.01618884609898741,0.09212845864949792,0.2867076033953404,0.2867076033953404,0.5123116111229038,0.18949828867184237,0.021364557532640237,0.031708621339742935,78.48002089318359,29.701694303065665,19.1583212713583,8.749323978361641,632.092625467593,591.0900293570422,1.0,-0.08221658423858391,0.8457324333368483,1.4843411565881974,0.24247791907571728,0.0,0,0.1452773876404494,0.9784876140808347,-0.09357673070376078,-1.6006692206932382,0.01323873434900206,-0.8775523199057305,HCLTECH
HCLTECH,EQ,2020-07-29,712.45,710.0,710.75,692.5,694.4,694.4,698.86,7142688.0,4991707650.85,121239,3689633.0,51.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55.0,1.670170079024566e-05,0.0,0.0,0,-0.025335111235876284,0.06806121664231335,0.24701445631678176,0.24701445631678176,0.41209964412811373,0.142669080138226,0.021425392117081273,0.0302428332937841,87.04551575545379,33.04519724115028,21.266995877699774,10.543373031707365,638.0266611373461,595.1414007548053,1.0,-0.2537142059594182,0.2920548054090827,1.0768131743023055,0.07214175897282805,0.0,0,0.12046531667384741,0.9781884277491675,-0.02863943809790364,-1.6838428795651983,-0.04757570974850851,-0.9022840556823045,HCLTECH
HCLTECH,EQ,2020-07-30,694.4,698.0,712.55,692.65,696.0,695.45,704.44,7966921.0,5612223034.45,138161,3109461.0,39.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56.0,1.3674196065680938e-05,0.0,0.0,0,0.0015120967741937275,0.06525235505858928,0.260444041685546,0.260444041685546,0.27945911139729573,0.15074046496235627,0.02205324387834831,0.030412244949836714,77.88284738639345,33.848281340890026,23.622636150389877,11.778201363450503,643.4955505528369,599.0750713134404,1.0,-0.1566718927822578,0.025320118516759405,0.8864671765699333,0.006594474002461852,0.0,0,0.16663688348820593,0.8673000306466443,-0.1528885576498499,-0.6867344084668093,-0.06630008978938319,-0.9940836755707338,HCLTECH
HCLTECH,EQ,2020-07-31,695.45,701.85,716.7,696.0,706.0,705.2,707.58,6322672.0,4473786956.25,115232,976633.0,15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,1.119548484259094e-05,0.0,0.0,0,0.014019699475160019,0.037135083462019214,0.2389318341531974,0.2389318341531974,0.3713174526008751,0.17249979216892508,0.022071281762274946,0.03008962997740473,80.52858683926641,34.175503568995055,25.66776518848991,10.225645190500149,649.3721647859,603.2368332227172,1.0,0.11539535256194866,0.14327071311476294,0.9605909171455119,0.03423193426494686,0.0,0,0.2361603490591766,0.8583705740804406,0.14977166794730937,-0.7159899248070027,-0.047764874270652326,-1.0031593740606486,HCLTECH
HCLTECH,EQ,2020-08-03,705.2,709.1,718.0,700.55,707.7,705.95,707.54,5546348.0,3924282897.8,102748,1897692.0,34.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58.0,9.166087736247602e-06,0.0,0.0,0,0.0010635280771411626,0.006917700755954881,0.21894155227488565,0.21894155227488565,0.3565526518063029,0.1594809887492814,0.021694171244101588,0.029553770278291487,79.34782608695647,34.8201876101715,27.369312864590942,8.507738380505145,654.7605300443857,607.2648005473166,1.0,-0.20638449910573986,-0.16806453000987143,0.7576460511233647,-0.03679630908271035,0.0,0,0.2466216216216217,0.9199721642310369,-0.12733827968090836,-0.19599330442988513,-0.15649146584166576,-0.867679633944328,HCLTECH
HCLTECH,EQ,2020-08-04,705.95,709.5,711.0,687.05,692.5,692.65,693.47,6683186.0,4634576579.45,127895,2792574.0,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,7.504557915076858e-06,0.0,0.0,0,-0.018839861179970385,-0.027791423959576234,0.19690686020390524,0.19690686020390524,0.33432864573299925,0.1395081023278768,0.02168257834544572,0.028608834558917565,84.87522824102247,34.98829974943885,28.859487813707055,7.45087474558056,658.3690509925395,610.6132397415395,1.0,-0.12278416466962072,-0.33656305277118587,0.6578221813180813,-0.06627157398181548,0.0,0,0.2867076033953404,0.9168965517241382,0.11622605457267353,0.7641389649272067,-0.16145612921010027,-0.8614637505617634,HCLTECH
HCLTECH,EQ,2020-08-05,692.65,692.65,702.4,681.0,689.5,688.4,691.03,6052234.0,4182298931.7,92508,1796430.0,29.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,6.14421235332821e-06,0.0,0.0,0,-0.006135855049447803,-0.008640552995391682,0.16273963347690223,0.16273963347690223,0.34518808011724467,0.16401758539059852,0.02208778207431892,0.027804377550879347,75.18699186991863,33.660315815822855,30.085250200853416,6.128811935731797,661.2291413742024,613.6637009281458,1.0,0.2049705499907326,-0.13385167813024365,0.7777446070687222,-0.021782973039184143,0.0,0,0.24701445631678176,0.8251724137931032,0.204747831421575,-0.23081552312061251,-0.03736451027185369,-0.9899617522057881,HCLTECH
HCLTECH,EQ,2020-08-06,688.4,692.0,707.6,686.4,703.4,704.9,699.71,5133012.0,3591600807.65,69136,1417266.0,27.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,61.0,5.030455607111439e-06,0.0,0.0,0,0.023968622893666414,0.013588324106693417,0.22612628283179692,0.22612628283179692,0.3597608024691359,0.19292604501607724,0.020784562915810083,0.027236805821535596,70.84908903403225,31.89724788132787,30.800263323847307,3.5750656149694393,665.3882707671355,617.2415950093949,1.0,-0.09440886427521245,-0.25987521973523703,0.7090466258959979,-0.05876461743882558,0.0,0,0.260444041685546,0.7930069930069928,0.2344073529737222,-0.322151277321337,0.09485395694702849,-1.0654694451234281,HCLTECH
HCLTECH,EQ,2020-08-07,704.9,699.9,699.9,685.0,689.9,690.3,691.26,7371589.0,5095682983.85,96981,3393887.0,46.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62.0,4.118588707535708e-06,0.0,0.0,0,-0.02071215775287283,-0.021128757799205977,0.17348066298342535,0.17348066298342535,0.30850156383281213,0.19202210326368485,0.020485009172226416,0.027124020098040512,75.97712106768344,31.46866476591083,31.019660235343423,1.096984557480564,667.7608164083607,620.1066304992227,1.0,-0.15188143749894667,-0.4276210599575371,0.599656328684265,-0.07418398498710861,0.0,0,0.2389318341531974,0.9051755338400288,-0.05406273600882747,-0.8132760008002806,-0.03445292739548265,-1.0153125562184697,HCLTECH
HCLTECH,EQ,2020-08-10,690.3,694.95,694.95,685.1,693.25,692.05,690.25,3769575.0,2601948470.75,55235,1828355.0,48.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63.0,3.3720152341391786e-06,0.0,0.0,0,0.002535129653773671,-0.019689779729442747,0.18857878917990556,0.18857878917990556,0.31219188471748205,0.17996589940323937,0.020981378159792067,0.027113950441557032,64.23208191126275,29.60959064681299,31.109461141456904,0.4490045305674073,670.0740719885168,622.9279391070963,1.0,0.4361137281580483,-0.0006622106599209654,0.8490655959487773,-0.00012487888442992188,0.0,0,0.21894155227488565,0.7942814704790193,0.025764101498680348,-1.3066266650459062,0.07810765285626477,-1.086313894105319,HCLTECH
HCLTECH,EQ,2020-08-11,692.05,694.0,700.95,681.5,684.0,683.8,690.04,3956472.0,2730127036.5,55301,1533728.0,38.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,2.7607725720371986e-06,0.0,0.0,0,-0.011921103966476387,-0.012777015808850156,0.1347494191835379,0.1347494191835379,0.293238770685579,0.14808596373404947,0.020568007606171522,0.026720953182434337,63.73702422145323,27.955221001972063,30.809487042528122,-1.4998704946439148,671.3813032277058,625.3150787499553,1.0,-0.4886346756445591,-0.6903391803573765,0.430891340085658,-0.09302280359279609,0.0,0,0.19690686020390524,0.8002309468822167,-0.0748641427178644,-1.1282099280249887,0.03728826012583997,-0.9721270396869236,HCLTECH
HCLTECH,EQ,2020-08-12,683.8,680.6,719.0,677.05,715.65,717.1,704.18,13085422.0,9214491849.1,154176,4924999.0,37.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.0,2.2603294069810542e-06,0.0,0.0,0,0.048698449839134295,0.04169087739686228,0.2126490234209859,0.2126490234209859,0.38583438013334614,0.19576454894113726,0.0208753460211703,0.026560129845461064,61.17568913982063,25.682364773085624,30.238633834416913,-2.854266040556059,675.7354648250672,628.9144874264276,1.0,0.04958039036230866,-0.6626681207126259,0.45594686557764397,-0.14091572872175992,0.0,0,0.16273963347690223,0.7274900398406371,0.3583802754063049,-0.5711118824636198,0.09559035081030912,-1.0689903019043812,HCLTECH
