symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30
BAJAJHFL,EQ,2025-03-18,115.09,116.02,119.49,115.15,117.76,117.63,117.27,13840174.0,1623053200.56,77167,7604923,54.95,0,0,0,0,0,0,0,0.022069684594665073,0.019942772912511897,0.045971901120398284,0.045971901120398284,-0.08686539357242662,-0.28709090909090906,0.0179189310120386,0.02012105718262942,53.98048279404211,0.1365323289417404,-0.627810410921113,0.8383713352329976,114.13317101097036,116.4487497127719,0.0,0.30686437381809917,-0.7219165044495567,0.8329931258859986,0.7899291896144768,-0.4421233158660931,-1.2606555830084025,0.12796514285844302,0.7023883234860567
BAJAJHFL,EQ,2025-03-19,117.63,119.2,125.25,118.81,121.79,121.59,122.86,27835210.0,3419771738.46,120843,14390174,51.7,0,0,0,0,0,0,0,0.033664881407804215,0.07118315566910405,0.10818446955887717,0.10818446955887717,-0.04350220264317184,-0.3300826446280991,0.018329218949759616,0.020162058450912353,59.5890410958904,0.410966603572092,-0.47494186294854235,0.7643427398628534,114.84334520040176,116.65036737109457,0.0,1.2038981436054077,2.157265818022218,1.7469036291051907,0.871191135734072,-0.4092048081860112,-1.4364882678318527,0.020668994694400873,0.42016339437959
BAJAJHFL,EQ,2025-03-20,121.59,122.8,123.13,118.88,121.5,121.14,120.66,14546046.0,1755098842.77,58610,8385840,57.65,0,0,0,0,0,0,0,-0.0037009622501851247,0.04530157908361376,0.10690789473684204,0.10690789473684204,-0.04943502824858759,-0.30243003570194626,0.019284266790098755,0.02049005472264332,65.13002364066197,0.9371932677004793,-0.2977601696444155,0.8859084665206344,115.4430266098873,116.82643139575754,0.0,1.0111893101921985,4.27152884389806,3.127280922098013,0.818811881188119,-0.2401239210204281,-1.230316838020908,0.008852793221982284,0.061381469603282036
BAJAJHFL,EQ,2025-03-21,121.14,121.5,126.99,118.55,126.0,123.61,123.16,75600670.0,9311324632.08,153709,43988898,58.19,0,0,0,0,0,0,0,0.020389631830939337,0.07253796095444676,0.14020846785351915,0.14020846785351915,-0.021220999287354547,-0.2280164876342743,0.01931102156685491,0.020383792458212636,70.49040511727081,1.302901414607902,-0.05076948217543653,1.2349534373448947,116.22083359942185,117.09245369396312,0.0,-0.4774228037079655,1.1951086288736728,1.584161589385345,0.7965346534653466,0.07542918202913423,-1.5414493876415096,0.040463273221226864,0.044006713216107066
BAJAJHFL,EQ,2025-03-24,123.61,126.0,126.5,121.2,121.74,121.64,123.54,16070684.0,1985412223.33,75229,9899019,61.6,0,0,0,0,0,0,0,-0.015937221907612598,0.056911981927187494,0.11565624140144903,0.11565624140144903,-0.031220133800573424,-0.25706956574848827,0.019523419184517107,0.020419092831988155,82.17993079584778,1.7716140491979644,0.21996469718123118,1.3536708967833386,116.7369446851912,117.27078884321946,0.0,4.197334725876709,4.964164488738391,6.030325980785408,0.8459434822242481,0.06929425989000991,-1.5637128331292212,-0.07774620584473461,-0.06686658672404738
BAJAJHFL,EQ,2025-03-25,121.64,122.85,123.74,118.88,118.95,119.63,121.66,12808904.0,1558278861.08,53574,7700322,60.12,0,0,0,0,0,0,0,-0.01652416968102599,0.017002465357476737,0.050676269102406524,0.050676269102406524,-0.05773471959672338,-0.259852750108272,0.018993682681719064,0.02042578759948918,74.32546374367625,1.9614987167634297,0.5302945675845778,1.5516493520167332,117.01247376279204,117.36330692779909,0.0,-0.7874266987316383,0.34861907822691884,1.2427424766794923,0.7561531449407477,0.40768236358854193,-1.5087367719352258,0.01594937753803517,0.06533317966901515
BAJAJHFL,EQ,2025-03-26,119.63,119.63,120.07,115.65,116.0,115.99,117.62,11700585.0,1376216242.45,64554,5919234,50.59,0,0,0,0,0,0,0,-0.030427150380339385,-0.04605641911341396,0.021578298397040507,0.021578298397040507,-0.07702713455876509,-0.2690320141164608,0.019154819347623666,0.020457789162977216,67.56107328794553,1.9275736133829326,0.8165353974203482,1.4312041491788519,116.9150953091928,117.30945175415991,0.0,-0.20296460312454656,0.09947864934264715,0.9866150969911761,0.6645396536007293,0.36393601302005435,-1.5830758395546074,0.13687345128489375,-0.008131551984530671
BAJAJHFL,EQ,2025-03-27,115.99,115.8,127.58,115.16,126.16,125.48,122.89,32169741.0,3953435919.66,144590,19597143,60.92,0,0,0,0,0,0,0,0.08181739805155619,0.03582631665841185,0.10623291898086928,0.10623291898086928,-0.011034047919293744,-0.1860932736589478,0.019400624470436167,0.020693358512153984,56.88578773411678,1.5886570951972487,1.038743040612865,1.1110382159625845,117.7308005178411,117.62986541085952,0.0,-0.08652723136967844,-0.0030979287072380544,0.8905164027275881,0.49863263445761163,0.02717154558192,-1.1888216612723252,0.09998648793776772,-0.03928006558072368
BAJAJHFL,EQ,2025-03-28,125.48,126.24,126.9,122.73,122.9,123.29,124.43,16795731.0,2089933924.92,88176,6392432,38.06,0,0,0,0,0,0,0,-0.01745298055467004,-0.0025887873149420537,0.08234571152664394,0.08234571152664394,-0.034534064212999205,-0.21913990753055912,0.023041508999995734,0.022384628566772875,65.97101449275364,2.0620568932546632,1.1487258515297418,0.5499140545843837,118.26024808757053,117.85183147317875,1.0,1.7494130421684044,1.4658953549512006,2.2501907916150135,0.9067909454061254,1.2968436823276184,2.012614075968511,1.3530211501948102,3.297845758885666
BAJAJHFL,EQ,2025-04-01,123.29,121.15,124.2,121.0,121.84,121.69,122.44,6768024.0,828652431.65,39010,2503696,36.99,0,0,0,0,0,0,0,-0.012977532646605616,0.00041104899704036413,0.09109656594638205,0.09109656594638205,-0.044969392560037735,-0.22564428889595933,0.023358248715874247,0.0224605007741645,59.93672706356056,2.2347540923793616,1.3313920598747262,0.9133310417249214,118.58689112684954,118.00234788599526,1.0,-0.4779028217852298,0.30782195502719095,1.1321715187009906,0.8095872170439418,1.2872759764518837,1.786684541144926,1.3859106533682182,3.195860860432655
BAJAJHFL,EQ,2025-04-02,121.69,122.0,123.95,120.25,121.85,121.58,121.99,9350556.0,1140664444.28,52669,4020566,43.0,0,0,0,0,0,0,0,-0.0009039362314077204,0.01630025913232469,0.11818265428124697,0.11818265428124697,-0.04327982373308148,-0.2108269505387511,0.023512583061852135,0.022459729048263082,59.00339750849377,2.2169555550282922,1.5120644663756533,0.9033620325046354,118.87194911476863,118.1426479688974,1.0,-0.5970390333115003,-0.4408253161973203,0.4551314870068808,0.7385707944962272,1.3286830873849986,1.7098809137532365,1.3895256150246682,3.116881130017564
BAJAJHFL,EQ,2025-04-03,121.58,120.93,125.5,120.65,124.5,124.62,123.77,12183590.0,1507911429.69,54174,5537055,45.45,0,0,0,0,0,0,0,0.025004112518506316,0.0744029657729115,0.13188010899182578,0.13188010899182578,-0.013926254154138284,-0.1850640857964948,0.02295833314092744,0.022439590425435422,62.00535554894375,2.168971452487966,1.6530426841061812,0.7048910886526389,119.41938253240971,118.39666177403869,1.0,0.38157843411902803,-0.25409384045136213,0.628446407520103,0.6935648621041879,1.62236664900965,2.660791272896149,1.4447503784856963,3.4442367850191555
BAJAJHFL,EQ,2025-04-04,124.62,124.0,124.49,120.5,121.77,121.56,121.75,8020551.0,976494187.08,51231,3736068,46.58,0,0,0,0,0,0,0,-0.02455464612421765,-0.03124003825310806,0.0965181309760057,0.0965181309760057,-0.0358502538071066,-0.19282868525896413,0.02324995269687441,0.022507893393620113,62.737087831922956,2.3491665692727537,1.7562284377825383,0.515928768381785,119.6232508626564,118.52071425348815,1.0,0.3029802719752708,-0.051709783839949,0.821859340412107,0.8306636155606412,1.7690602597549894,3.5056029230371033,1.2932407228303213,2.893998261527007
BAJAJHFL,EQ,2025-04-07,121.56,112.55,118.9,111.0,118.65,118.08,116.48,14810796.0,1725205236.1,89288,5864155,39.59,0,0,0,0,0,0,0,-0.028627838104639758,-0.04225809068050945,0.052031361368496176,0.052031361368496176,-0.038279850138459026,-0.21593625498007962,0.023724070133473652,0.022651938650001497,58.5990733169801,2.219471386477096,1.8748160640805815,0.5929381314902153,119.47627459002246,118.50343134158665,1.0,-0.34169230908131343,-0.37113262305024447,0.5415025228676829,0.5871056241426614,1.7572077322593171,3.2500710949668385,1.2247172618853497,2.6184657960127904
BAJAJHFL,EQ,2025-04-08,118.08,121.48,122.0,117.6,117.89,118.02,119.0,10697770.0,1273014043.08,77367,4967449,46.43,0,0,0,0,0,0,0,-0.000508130081300795,-0.03015859972060153,0.03110256858291116,0.03110256858291116,-0.0228514654744163,-0.132397265309123,0.02446009198188362,0.02268086142097527,53.73656585853536,1.8149583927029767,1.9437471285598846,0.34465532239651453,119.33758177192507,118.48447324975972,1.0,0.8466058005241786,0.12061615460175927,0.9773352485028761,0.42702050663449936,2.1227656805082624,4.6668639315585185,1.1795874675226823,2.306504307389029
BAJAJHFL,EQ,2025-04-09,118.02,117.92,119.99,116.61,118.28,118.25,118.15,7629208.0,901353985.78,40075,2735541,35.86,0,0,0,0,0,0,0,0.0019488222335197758,-0.027389373252179605,0.016068052930056753,0.016068052930056753,-0.042199902802527056,-0.20971730267994382,0.023182464576481574,0.022346393357838827,50.519584332533974,1.4725626466668018,1.9179893813885032,-0.12878873585690798,119.23400255555126,118.47527822035738,1.0,-0.277704587923566,-0.18579397909614837,0.6965198283344218,0.42340168878166445,2.0051797496721053,4.332763922892857,1.3830939652015868,3.606392865006809
BAJAJHFL,EQ,2025-04-11,118.25,120.69,121.01,118.35,119.6,119.38,119.24,9650608.0,1150710027.78,40612,4954257,51.34,0,0,0,0,0,0,0,0.009556025369978904,-0.04204782538918317,0.03511662186768394,0.03511662186768394,-0.012572373862696495,-0.23114574611966265,0.02316857411158359,0.022341648525123305,45.05917159763314,1.2058701089271437,1.828904034444163,-0.44542673472170136,119.24790707407018,118.51075750583357,1.0,-0.2868412762659881,-0.4140050458608062,0.49840793572194025,0.4372738238841979,1.871736210924447,4.006677343551693,1.3638037956751732,3.5797777028724473
BAJAJHFL,EQ,2025-04-15,119.38,121.0,125.8,120.7,124.4,124.23,124.11,14915197.0,1851186411.76,70437,7149226,47.93,0,0,0,0,0,0,0,0.04062657061484343,0.02196446199407709,0.09444101841247465,0.09444101841247465,0.04826596911653014,-0.17641209228321397,0.0232078296018748,0.0223571678764716,47.44779582366589,1.073323304613453,1.7042972493407593,-0.6230339255170192,119.72239211463493,118.73504152521265,1.0,0.2649554187013907,-0.2671559485516192,0.6244191938637704,0.5054282267792519,1.8109635266413884,4.0312143265480165,1.3098349706019337,3.4410500036713905
BAJAJHFL,EQ,2025-04-16,124.23,124.75,131.4,123.84,129.5,129.8,128.86,31248467.0,4026791495.79,127752,11029110,35.29,0,0,0,0,0,0,0,0.04483619093616675,0.0992547425474255,0.12002761239106063,0.12002761239106063,0.15768819122368893,-0.13971367974549298,0.02425811123161734,0.0227352040846427,50.841020075963115,1.3441390755401699,1.578102460395298,-0.6309739447273064,120.68216429419351,119.1689614654004,1.0,0.5455188937318769,0.10559701815844592,0.9406213268139726,0.7979493365500606,0.6456041940544904,-0.040809998004287404,1.1356588498432798,2.3357019185373393
BAJAJHFL,EQ,2025-04-17,129.8,129.8,130.74,128.0,128.39,128.69,129.2,12512050.0,1616557312.03,58106,5412908,43.26,0,0,0,0,0,0,0,-0.008551617873651884,0.09040840535502448,0.11661605206073755,0.11661605206073755,0.11083297367285283,-0.09315763512085129,0.024967348890566843,0.023191628743261642,60.08403361344538,1.985329333952393,1.5313097834242724,-0.23396338485512813,121.44481531379412,119.54233552558078,1.0,1.0950757137166875,1.248233122645067,1.8344061047199645,0.9215686274509807,0.34178753212304774,-0.8490685592870071,0.9635402391189379,1.5650609889461455
BAJAJHFL,EQ,2025-04-21,128.69,129.45,131.9,128.31,130.65,130.72,130.37,13733721.0,1790486934.82,58653,6368521,46.37,0,0,0,0,0,0,0,0.01577434144067147,0.10545454545454547,0.13580675992701363,0.13580675992701363,0.14596300517226268,-0.06561829878484637,0.024448242940040856,0.02229305869570343,61.450960566228495,2.3765145297573724,1.6221136935298968,0.4540195505281206,122.32816623628992,119.98067530889134,1.0,-0.5995947577204348,-0.14509422552351736,0.7190155974988706,0.8671568627450977,0.3203734518634977,-0.7472201313190726,1.0183807622764107,1.7876603126181585
BAJAJHFL,EQ,2025-04-22,130.72,131.35,133.95,130.95,131.34,131.16,132.03,15295254.0,2019373898.8,67315,7259817,47.46,0,0,0,0,0,0,0,0.0033659730722153114,0.09867649522533095,0.11502167814333086,0.11502167814333086,0.15346055755870203,-0.06680896478121678,0.024485006318961465,0.02229212634537767,69.40711462450591,2.817853192798239,1.772993860775392,0.7544008362274757,123.16929326140516,120.41908019873874,1.0,0.09763955546852832,-0.05560869543310581,0.7734438279467205,0.943540669856459,0.07774841464886133,-0.8598437256253507,1.00156950985832,1.7378130310582978
