symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
ZOMATO,EQ,2022-01-24,113.65,114.0,114.2,90.95,90.95,91.35,95.08,167044739.0,15883361590.2,687497,63908435.0,38.26,0,0,0,0,0,0,0,-0.19621645402551702,-0.3182835820895523,-0.305058957778623,-0.305058957778623,-0.31160512434061793,-0.275,0.03018888883775387,0.029606675780556514,12.768817204301087,-3.7264060597972275,-2.229372143420548,-0.3156275592014346,127.40988998914365,133.7199312998935,0.0,1.5678197740757032,2.2348996489253716,3.5297170682415526,0.03678929765886317,-2.0946934055715443,4.609242890689623,-0.605642422296205,1.330980020936343,ETERNAL
ZOMATO,EQ,2022-01-25,91.35,90.95,100.45,84.15,100.45,100.45,93.71,138336211.0,12962859749.65,543944,38392605.0,27.75,0,0,0,0,0,0,0,0.09961685823754807,-0.24502066892145813,-0.24331450094161955,-0.24331450094161955,-0.25839793281653733,-0.28581585495911843,0.045648892772127025,0.03597888569361537,8.407079646017692,-6.437917853928539,-2.528778926695884,-1.4970339163766795,124.84228141874901,132.41522811166237,0.0,1.793113681952767,4.427457508834538,6.943202977160593,0.0077669902912619725,-2.136598349420632,4.539177782187446,-2.326994435458412,8.355970685449632,ETERNAL
ZOMATO,EQ,2022-01-27,100.45,98.0,98.0,90.45,90.55,90.5,91.6,106488772.0,9754084894.85,359608,46132474.0,43.32,0,0,0,0,0,0,0,-0.099054255848681,-0.2995356037151702,-0.31878057960105377,-0.31878057960105377,-0.32863501483679536,-0.3190368698269376,0.05011319570489282,0.03760845356339379,22.630718954248394,-7.763029170083499,-3.310606712142415,-3.909138927232655,121.57158795029673,130.7714936759109,0.0,-0.17186131195667287,2.865425211387338,4.61387525203881,0.2795883361921098,-1.06671997677429,2.766260699098336,-1.5757428375367344,6.325347752598216,ETERNAL
ZOMATO,EQ,2022-01-28,90.5,93.6,96.45,88.8,90.2,89.55,91.07,61452438.0,5596656558.65,292880,29906828.0,48.67,0,0,0,0,0,0,0,-0.010497237569060847,-0.284744408945687,-0.34682713347921224,-0.34682713347921224,-0.33960176991150437,-0.31745426829268286,0.05264377381399204,0.03885295077390611,20.610119047619065,-9.506486421543002,-4.201091203730632,-4.452422457941084,118.52191290741132,129.1549645121497,0.0,-0.23021766152030865,1.83117669816699,3.0846973738199055,0.10891938250428809,-0.5890649472253242,1.3574585301320081,-1.3380326223513461,4.533814853388253,ETERNAL
ZOMATO,EQ,2022-01-31,89.55,91.35,92.5,89.65,90.45,90.4,90.65,20203799.0,1831533833.55,111814,10795272.0,53.43,0,0,0,0,0,0,0,0.009491903964265802,-0.20457545094588647,-0.3251213139231055,-0.3251213139231055,-0.31280881793994686,-0.3613564111621336,0.052643739003556386,0.03878745801977854,20.54896142433236,-10.839890405774298,-5.262170247293106,-5.30539521781237,115.84363548765786,127.63516198226147,0.0,-0.4229209629725095,0.6746429026923202,1.6814515278860926,0.09262435677530005,-0.5414775182596959,1.4952657329294579,-1.348508129133565,4.5539525190337935,ETERNAL
ZOMATO,EQ,2022-02-01,90.4,91.75,95.8,91.05,94.6,94.55,94.21,32606751.0,3071811663.7,158566,17826240.0,54.67,0,0,0,0,0,0,0,0.0459070796460177,0.03503010399562134,-0.31186317321688506,-0.31186317321688506,-0.2872220128156804,-0.29176029962546823,0.052771170659900335,0.03881133473622604,20.430906389301654,-11.693242354607662,-6.377714278989345,-5.577720158481192,113.81567020311903,126.33770464962376,0.0,-0.6712286825788751,-0.2919402728014974,0.5444182054071378,0.10720411663807894,-0.55297539450263,1.4298657646349164,-1.3997480404542708,4.604462776090132,ETERNAL
ZOMATO,EQ,2022-02-02,94.55,95.75,99.75,94.8,99.05,98.9,98.11,18674088.0,1832079119.8,144174,9070362.0,48.57,0,0,0,0,0,0,0,0.046007403490216925,-0.015430562468889963,-0.3003183586841174,-0.3003183586841174,-0.25330313325783305,-0.29205440229062263,0.052808963444555705,0.03915248004402618,23.880597014925357,-11.897512487116913,-7.440819894113009,-5.315528075618317,112.39513018377436,125.26171623199146,0.0,0.6138920704962467,0.02949385905327932,0.8554124083851201,0.18118466898954688,-0.5642122425086581,0.883803470234562,-1.536110493498272,5.057158332491005,ETERNAL
ZOMATO,EQ,2022-02-03,98.9,98.5,98.5,96.1,96.9,97.1,96.89,9769090.0,946488446.75,83585,5411075.0,55.39,0,0,0,0,0,0,0,-0.018200202224469275,0.07292817679558006,-0.29815684857246116,-0.29815684857246116,-0.24347487339306584,-0.3034433285509326,0.05301211401206019,0.03923925956750091,27.38983050847459,-11.574960454329371,-8.33215841271379,-4.456692593003904,110.93845111865298,124.15733520328591,0.0,-0.42729381409389733,-0.3266616601937608,0.4922639776356744,0.2744186046511628,-0.6357717222045925,0.4571749182939107,-1.5189437490955506,4.973520683513729,ETERNAL
ZOMATO,EQ,2022-02-04,97.1,97.2,97.85,93.6,94.6,94.2,95.24,15354384.0,1462320615.9,104052,8890686.0,57.9,0,0,0,0,0,0,0,-0.029866117404737325,0.051926298157453976,-0.29675251959686444,-0.29675251959686444,-0.2828321279025504,-0.31936416184971095,0.05174075364626855,0.03927220062185898,25.90361445783134,-11.333930110073283,-8.980718821036907,-3.2428020416155814,109.3443129168765,122.98253774433351,0.0,-0.4768638768329677,-0.5450057574604918,0.2578242236896033,0.25668979187314156,-0.6820588452453273,0.5040201182403996,-1.5475691642496685,5.391418553756679,ETERNAL
ZOMATO,EQ,2022-02-07,94.2,95.1,95.5,93.35,93.8,93.55,94.05,10900141.0,1025203051.0,98291,6679342.0,61.28,0,0,0,0,0,0,0,-0.006900212314225107,0.03484513274336276,-0.28038461538461545,-0.28038461538461545,-0.2866946244757911,-0.30678028899592436,0.051558562918603834,0.03893725369472741,24.44876783398186,-11.247266106908839,-9.451361078844183,-2.353211289036375,107.84009263907873,121.82832057788907,0.0,0.5717312462061461,-0.395816942928457,0.40549562575902853,0.199207135777998,-0.6870069121712635,0.5113640410049588,-1.58111078100672,5.561958798080191,ETERNAL
