symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30
LICI,EQ,2022-11-17,642.65,639.0,649.25,637.55,643.0,643.85,644.7,1211174.0,780838399.85,41151,518319.0,42.79,0,0,0,0,0,0,0,0.0018672683420213332,0.03704598534267545,0.05765913757700214,0.05765913757700214,-0.07711603239446707,-0.26438160525564125,0.01533441360027507,0.011967641843519939,69.36677631578951,5.825630509277289,-1.5444369354950789,8.529118979716454,629.0509954499565,635.536415281588,0.0,-0.3542143090106692,0.06645529119201794,0.9181020078411365,0.5639834881320949,1.290330581434963,2.321970394210183,1.899953854340829,5.916420204190471
LICI,EQ,2022-11-18,643.85,643.0,646.0,636.7,639.0,638.8,640.22,750739.0,480638075.9,25596,362419.0,48.27,0,0,0,0,0,0,0,-0.00784344179544938,0.01768360681854375,0.05091716706424276,0.05091716706424276,-0.08474819113116994,-0.27106749586352497,0.015324895934707341,0.011970427648642036,69.66612377850169,6.283350878900251,-0.07042344654060528,7.370067444772368,629.9794720737701,635.6643989960355,0.0,-0.11219938412641173,-0.04169803880670999,0.803783442910295,0.5763673890608879,1.733386716281953,4.193296578179863,1.8788871324409886,5.872185094521885
LICI,EQ,2022-11-21,638.8,639.9,640.3,625.3,625.8,627.05,630.25,880089.0,554679840.0,28676,448593.0,50.97,0,0,0,0,0,0,0,-0.018393863494051366,-0.056571127661175113,0.032946215303516935,0.032946215303516935,-0.09938958707360868,-0.2542665160254505,0.015220555462713146,0.011975749175173986,68.43999999999997,6.1675095630332635,1.200331418547566,6.353774325440856,629.700474733411,635.3265794275636,0.0,-0.3801559478654595,-0.3411826942045241,0.49737389549718714,0.5242518059855518,1.9677315460539946,4.844824907461338,2.0423358036219317,6.544663461249469
LICI,EQ,2022-11-22,627.05,625.0,633.8,624.0,626.0,625.8,628.16,996001.0,625650431.35,32692,517276.0,51.94,0,0,0,0,0,0,0,-0.0019934614464556244,-0.04414235527722632,0.041264559068219464,0.041264559068219464,-0.08768860704132964,-0.24251043999273747,0.015610955647948985,0.012003442700505488,59.20318725099598,5.0691437507383625,2.1937670474447057,4.967178144485698,629.3290009492767,634.952988077463,0.0,0.17229689679102855,-0.2593693347289637,0.5786480547854161,0.40299277605779116,2.0069882797556926,4.717750544593686,1.9482263797251216,6.0144129758896065
LICI,EQ,2022-11-23,625.8,627.0,629.0,620.05,620.7,621.2,623.0,914416.0,569685382.9,28484,467218.0,51.09,0,0,0,0,0,0,0,-0.007350591243208582,-0.033377421613631,0.05431093007467758,0.05431093007467758,-0.08011254257367084,-0.23951765930097324,0.015560086223633708,0.011888692186285667,58.207171314741004,4.051117615741077,2.768842388103437,2.875376703293657,628.554810382679,634.4136552116802,0.0,0.13170486166739948,-0.19187275883462995,0.6558073222714088,0.36892685531233277,2.213083542955172,5.585544419647462,1.9362504735786041,6.039415310833453
LICI,EQ,2022-11-24,621.2,623.0,631.0,623.0,623.55,624.25,625.85,1199253.0,750553711.35,32112,508991.0,42.44,0,0,0,0,0,0,0,0.004909851899549178,-0.030441873107090234,0.04076358786262091,0.04076358786262091,-0.06981075845626583,-0.2415866844854817,0.015545692736583244,0.011904671686665102,50.776531492666116,2.840400642558052,3.0252974336309655,1.2822752276376401,628.1448284414714,634.0150804974967,0.0,-0.08191256836087513,-0.24638421088333193,0.6203689073148099,0.31980779498131395,2.255598183618177,5.702474667208337,1.9375300949465433,6.05740889975246
LICI,EQ,2022-11-25,624.25,627.35,630.75,626.7,627.95,627.75,628.12,803958.0,504980890.0,23129,411933.0,51.24,0,0,0,0,0,0,0,0.0056067280736884495,-0.017298058860363064,0.05406766854168432,0.05406766854168432,-0.07171903881700559,-0.23473119590393754,0.015569321603319114,0.01191913620682845,49.37888198757765,2.102768818639106,2.988318075416383,-0.18489679107291357,628.10722573276,633.7693910662223,0.0,0.3114960805585205,-0.06951630998220679,0.794576658925551,0.3523758675920983,2.1195192054843166,5.347814737501309,1.8970592144001652,5.911523986302918
LICI,EQ,2022-11-28,627.75,628.0,633.25,627.75,629.5,629.8,630.76,823562.0,519471491.55,32563,416495.0,50.57,0,0,0,0,0,0,0,0.0032656312226204687,0.004385615182202374,0.05750986483082876,0.05750986483082876,-0.07088588920852701,-0.22404977514938706,0.015546508092793955,0.011914456968882945,49.8681898066784,1.7800912492593852,2.8112082240609277,-0.8855492567772769,628.26844232964,633.6137286714685,0.0,-0.3296176870101638,-0.3310355401044267,0.5282155983106605,0.38974906567004813,2.2579041187794098,6.039840737249743,1.8281535494484282,5.747563809632621
LICI,EQ,2022-11-29,629.8,629.0,643.4,629.0,636.0,636.8,638.33,1571328.0,1003025138.65,37327,586730.0,37.34,0,0,0,0,0,0,0,0.011114639568116758,0.017577500798977352,0.07440526404589143,0.07440526404589143,-0.06194299182440899,-0.22492697176241483,0.015489980502137029,0.011916494156997668,48.441030275643904,1.6705280111498269,2.6049848291006192,-1.0311169748015425,629.0809716315791,633.7386804882736,0.0,0.0243843583868808,-0.3215428474653853,0.538204022955419,0.32886723507917165,-0.3204493492777001,-1.6030536954931907,1.784230309153565,5.701896105993869
LICI,EQ,2022-11-30,636.8,636.0,639.8,633.0,636.6,636.3,636.32,647345.0,411918812.05,24438,320581.0,49.52,0,0,0,0,0,0,0,-0.000785175879396971,0.024307791371538823,0.05356403675800969,0.05356403675800969,-0.050511079609042775,-0.24046553267681292,0.015597470464549734,0.011868016052302918,52.37683664649957,2.1240550694839158,2.418093465510461,-0.9344568179507924,629.7684981428573,633.8391243906943,0.0,0.9079656419310265,0.14895580039935227,1.0008948572732677,0.4119804400977989,-0.5354060437914242,-0.7858915059619805,1.694513003343866,5.307474072988019
