symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30
NTPC,EQ,2020-08-03,87.0,87.2,87.2,85.0,85.4,85.6,85.85,14158515.0,1215448042.9,45512,7631012.0,53.90,0,0,0,0,0,0,0,-0.016091954022988575,-0.02338847689674861,-0.09417989417989425,-0.09417989417989425,-0.0755939524838013,-0.2438162544169612,0.019300639029979125,0.024328214618252818,41.049382716049344,-1.5563625461133341,-1.4787113212264265,-0.06670458543421742,89.05623884452692,91.36359650394569,0.0,-0.2590132956249257,-0.8502270261864465,0.5505709522075596,0.10900473933649331,0.2756191912832744,-1.1700772981431296,0.80924654697795,1.6409015328086247
NTPC,EQ,2020-08-04,85.6,86.5,87.0,85.35,85.6,85.6,85.84,19622064.0,1684296320.8,59558,9847136.0,50.18,0,0,0,0,0,0,0,0.0,-0.03331451157538112,-0.10084033613445387,-0.10084033613445387,-0.09609292502639921,-0.24681038275406963,0.018780022940839542,0.024099044718185348,43.322475570032516,-1.6693358448709432,-1.4942415662038082,-0.07765122488690768,88.72707324028626,91.1375731116341,0.0,0.7906730297874796,-0.27655393392697036,0.9895556120771981,0.05741626794258317,0.26670015046940443,-1.2622978306681776,0.9892383588373391,2.3447829548294505
NTPC,EQ,2020-08-05,85.6,85.9,86.6,85.4,86.2,85.9,85.99,9479240.0,815080758.5,34396,3758467.0,39.65,0,0,0,0,0,0,0,0.003504672897196359,-0.02552467385138968,-0.07185305240410578,-0.07185305240410578,-0.05030403537866224,-0.23881258307487807,0.014924354841088488,0.023218997434846112,41.8060200668896,-1.7388239183149778,-1.5292604219372352,-0.175094278667135,88.4578281697828,90.93217808764845,0.0,0.3858843247332082,0.21397893506955162,1.33674757550698,0.07643312101910761,0.507984658962174,-0.4132622612232732,-0.08786134474751604,-0.7867372960779563
NTPC,EQ,2020-08-06,85.9,86.5,87.45,85.6,86.4,86.15,86.37,12209723.0,1054572712.0,35747,5371524.0,43.99,0,0,0,0,0,0,0,0.0029103608847496076,-0.0051963048498844255,-0.05329670329670322,-0.05329670329670322,-0.009770114942528663,-0.21180237877401642,0.013766698756361528,0.02317529435064755,46.95340501792117,-1.749518859978366,-1.5711731212127837,-0.20956349637774263,88.23803501075587,90.7446416920544,0.0,-0.516909128417887,-0.6489937551984812,0.6658746177587304,0.11464968152866323,-0.15778542635998552,-1.6578461102695508,0.022686625530821302,-1.037936172560847
NTPC,EQ,2020-08-07,86.15,86.2,86.7,85.35,85.85,85.8,85.89,10340142.0,888066622.5,36961,4881761.0,47.21,0,0,0,0,0,0,0,-0.004062681369704113,-0.01379310344827589,-0.05921052631578949,-0.05921052631578949,-0.009809578765147209,-0.22176870748299327,0.013776778485964378,0.023005597832093883,41.50197628458501,-1.7180175309684529,-1.6068422689659003,-0.17834573876558224,88.0058412002077,90.55073417471893,0.0,0.28804872542524507,-0.5056974314387365,0.8999684535315486,0.14649681528662503,-0.16637791992300985,-1.685660557264297,-0.06877266855400752,-1.040639110596231
NTPC,EQ,2020-08-10,85.8,86.8,88.7,86.15,88.7,88.2,87.68,12215888.0,1071083078.85,36091,3801084.0,31.12,0,0,0,0,0,0,0,0.027972027972028135,0.030373831775700966,-0.02433628318584069,-0.02433628318584069,-0.03764320785597386,-0.21250000000000002,0.013559300666515992,0.02301138751041097,44.303797468354404,-1.7016786831006385,-1.629077321366411,-0.11117526200255257,88.02433251447364,90.45854852080838,0.0,-0.15312231080099037,-0.82170172790496,0.7663886543001458,0.10191082802547742,-0.43804793907647643,-1.2265698994421865,0.0021205471735170414,-0.9322913364384983
NTPC,EQ,2020-08-11,88.2,89.0,89.6,87.8,88.6,88.25,88.67,11180571.0,991326174.85,34342,3832058.0,34.27,0,0,0,0,0,0,0,0.0005668934240361523,0.030957943925233655,-0.018353726362625222,-0.018353726362625222,-0.051585169263836606,-0.20638489208633093,0.014335433833973349,0.022776275803913656,49.42528735632187,-1.478032250348349,-1.6435975937132565,-0.0726013617342276,88.04582465595234,90.37193877489432,0.0,0.1814042785872767,-0.4299020909232344,0.9054064469083446,0.42105263157894807,0.6357752441557016,1.3568384397605655,0.1078279618213832,-0.6170883266160453
NTPC,EQ,2020-08-12,88.25,88.0,89.15,87.05,89.1,88.7,88.14,14804335.0,1304878097.5,41288,6344654.0,42.86,0,0,0,0,0,0,0,0.005099150141643083,0.03259604190919663,0.011979463776383259,0.011979463776383259,-0.007274762171236571,-0.2080357142857142,0.01417339632500162,0.022712477857982277,40.54054054054058,-1.281978409868941,-1.610484525040275,0.16556534336490758,88.10812706967117,90.30637254842789,0.0,-0.08475167748754742,-0.5835341094326156,0.8476152720370511,0.42763157894736875,0.9328483966216802,2.4985802059076696,0.15786441556423195,-0.49904112034004905
NTPC,EQ,2020-08-13,88.7,87.4,87.5,86.5,87.3,87.25,87.09,13724634.0,1195249894.65,46620,5018263.0,36.56,0,0,0,0,0,0,0,-0.01634723788049608,0.012768427161926832,-0.009085746734809774,-0.009085746734809774,-0.03962575674188218,-0.24524221453287198,0.013703716945474438,0.022507708122978868,41.85022026431723,-1.077868097130164,-1.5447833020060084,0.328506115171334,88.02640068208343,90.18651480143072,0.0,0.3241126056978665,0.16042572633387597,1.1200652726141496,0.48684210526315863,0.6607713248721002,2.103104094666509,0.0821500203839993,-0.35077619863085524
NTPC,EQ,2020-08-14,87.25,87.35,89.85,86.7,88.6,88.4,88.07,25405464.0,2237530002.55,78975,5832940.0,22.96,0,0,0,0,0,0,0,0.013180515759312339,0.030303030303030498,0.019020172910662936,0.019020172910662936,-0.0056242969628796935,-0.22114537444933913,0.013962495467495535,0.022201560933826876,40.7725321888412,-1.0213387284928928,-1.4514002610308396,0.4669152048758445,88.06198156950406,90.11645539745305,0.0,-0.07293140826656519,-0.050241764575878436,1.0304264064475506,0.29605263157894757,0.7390007016663325,2.2185923471123368,0.14410323043301054,-0.5007735798021544
NTPC,EQ,2020-08-17,88.4,89.4,96.5,89.4,95.0,95.3,94.19,115117580.0,10843156863.65,274111,20256834.0,17.60,0,0,0,0,0,0,0,0.07805429864253388,0.08049886621315183,0.07927519818799555,0.07927519818799555,0.04667764964305321,-0.18442447582370558,0.014013100464260572,0.02214483640735577,53.39366515837103,-0.8736722575834364,-1.3653879545232503,0.4300615325379469,88.75131665812272,90.31973165637646,0.0,0.8510849906817188,2.0379550947922342,1.8087723209515842,0.44736842105263264,0.5141125146353865,1.0483226581995848,0.14396276394285087,-0.5243463820836183
NTPC,EQ,2020-08-18,95.3,96.2,97.8,94.05,95.4,95.05,95.55,52030586.0,4971764491.3,129697,9879623.0,18.99,0,0,0,0,0,0,0,-0.002623294858342118,0.07705382436260622,0.09064830751577735,0.09064830751577735,0.023143164693218532,-0.18621575342465757,0.020228335461926112,0.023446017784717384,69.79472140762459,-0.1975954241633815,-1.2670448151352875,0.491715696939814,89.35119126211103,90.50523237573425,0.0,3.5312134429034634,5.0785042318812055,6.0765241281853815,0.8956521739130432,2.1559275680112573,5.404981463601804,1.9689638381856265,6.626990793499143
NTPC,EQ,2020-08-19,95.05,96.0,96.5,94.25,94.85,94.65,95.37,21840984.0,2083004465.9,59173,4528237.0,20.73,0,0,0,0,0,0,0,-0.00420831141504463,0.06708004509582866,0.07130730050933809,0.07130730050933809,0.04875346260387814,-0.17802865827181935,0.019533984457445218,0.023002947175546642,70.41420118343187,0.31440318235276266,-1.0531549369409063,1.069449390971906,89.85583971333855,90.66777228256821,0.0,-0.5480222395224084,1.644468052880269,2.4973627364383937,0.78515625,2.1506607301526066,5.3472136029276935,2.1575468064077237,7.500408080792139
NTPC,EQ,2020-08-20,94.65,94.6,101.9,94.25,101.15,101.1,99.78,112341122.0,11209915856.1,258976,22423245.0,19.96,0,0,0,0,0,0,0,0.06814580031695705,0.1587392550143265,0.11898173768677367,0.11898173768677367,0.11159978009895544,-0.10292812777284832,0.019272014022283193,0.02290279249522076,75.55555555555554,0.6800499175736547,-0.7796433130821726,1.367558119293669,90.92671212159203,91.07687925187926,0.0,-0.5802279835941113,0.15511982567523933,1.0442217432829433,0.7539062500000007,2.1535969496345637,5.251547852668892,2.205440189181091,7.847922231785981
NTPC,EQ,2020-08-21,101.1,102.7,107.85,101.6,106.25,105.95,105.22,107866165.0,11349378892.75,258924,19361463.0,17.95,0,0,0,0,0,0,0,0.04797230464886271,0.19852941176470584,0.17007178354500274,0.17007178354500274,0.1392473118279569,-0.03943789664551223,0.022795104689668704,0.02390617652156193,82.33944954128438,1.4733053378455736,-0.4877046669510072,1.4596932306558275,92.35750144334517,91.66013888906048,0.0,4.143592523120753,3.4263446882185344,4.53461971235824,0.9526627218934904,1.2785975465755772,0.4109459844184623,1.945686073222811,4.548812745073288
