symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
JSWENERGY,EQ,2020-07-06,48.95,49.1,49.8,48.45,48.6,48.9,49.19,918744.0,45193620.65,5918,406198.0,44.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.0010214504596527396,0.021943573667711602,0.10383747178329572,0.10383747178329572,0.14519906323185006,-0.2918175235336713,0.03225455194525206,0.03488816511178249,58.709677419354854,1.4879793450746277,1.6764735657053211,-0.13510579703324432,47.80686600541795,46.37489874486317,1.0,-0.5949530082370476,-1.1182600356579122,0.26061401943139917,0.56969696969697,0.23447955788233776,-1.1990233163702695,0.5977954203991118,0.2996320313785916,JSWENERGY
JSWENERGY,EQ,2020-07-07,48.9,48.9,49.75,48.0,48.25,48.3,48.66,973041.0,47350810.85,3982,477240.0,49.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.012269938650306789,0.024390243902439046,0.05458515283842802,0.05458515283842802,0.11935110081112388,-0.3050359712230216,0.031812439805867954,0.03485621607653087,52.74725274725275,1.4040347504694282,1.6387747215791826,-0.18849422063069343,47.8538311477591,46.45039291173128,1.0,-0.12892885281432487,-1.1758168469734722,0.2481151420726709,0.5636363636363635,0.19267945460855299,-0.9654257603465817,0.579952544513394,0.4113000599243806,JSWENERGY
JSWENERGY,EQ,2020-07-08,48.3,48.3,49.1,46.7,47.0,47.05,47.93,1011910.0,48496868.8,4455,529062.0,52.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.025879917184264967,-0.0368474923234392,0.004268943436499306,0.004268943436499306,0.1096698113207546,-0.3297720797720798,0.03198389229946713,0.03480721837622494,52.36363636363635,1.2744025495625664,1.5918267273572317,-0.23473997110975442,47.77727580035347,46.4739069151928,1.0,0.05909916146391159,-1.158254702635045,0.279373372501289,0.4909090909090906,0.5945646048795983,-0.19352154870901575,0.5991901753870638,0.36847554761546536,JSWENERGY
JSWENERGY,EQ,2020-07-09,47.05,47.85,47.9,47.1,47.35,47.25,47.42,760963.0,36086888.85,2905,322258.0,42.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.004250797024442088,-0.061569016881827254,0.0,0.0,0.11045828437132799,-0.2953020134228188,0.031801993613093674,0.03489501656445935,47.65100671140938,1.0586006537003456,1.5283418917982987,-0.31742417779466536,47.72705905746267,46.504341938126416,1.0,0.039945901560160424,-1.0720162213018731,0.320068112551693,0.339393939393939,1.0025676489442974,-0.16619803705511974,0.747508162035168,0.6466570840187981,JSWENERGY
JSWENERGY,EQ,2020-07-10,47.25,47.0,47.55,45.7,46.1,46.1,46.46,804956.0,37400392.1,6030,427695.0,53.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.024338624338624326,-0.05822267620020427,-0.02123142250530785,-0.02123142250530785,0.09241706161137442,-0.34236804564907264,0.03174612395945054,0.03483399911718138,47.82608695652175,0.8934156851051611,1.4343936441787082,-0.4697412380979531,47.57210105199004,46.488485391533224,1.0,-0.2479933986224071,-1.1658665020772871,0.2682114141766418,0.36363636363636365,1.0394030041400244,-0.052108045429771925,0.7217820308602431,0.6418553259314118,JSWENERGY
JSWENERGY,EQ,2020-07-13,46.1,46.5,46.65,45.0,45.65,45.75,45.61,889949.0,40592940.25,6469,486304.0,54.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.007592190889370909,-0.06441717791411039,-0.04885654885654889,-0.04885654885654889,0.08928571428571419,-0.3574438202247191,0.031976883831111795,0.03489058936303118,34.19117647058826,0.6620779953498968,1.326198052363999,-0.5409779590735471,47.398567618467176,46.459525180100556,1.0,0.05781227208155992,-1.0879119019766674,0.2901361946794129,0.058823529411764525,1.023870974861843,-0.1804111765442471,0.7155237187286115,0.5797788928652966,JSWENERGY
JSWENERGY,EQ,2020-07-14,45.75,45.5,45.5,44.05,44.5,44.5,44.63,819290.0,36568439.65,6959,420761.0,51.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.02732240437158473,-0.07867494824016563,-0.037837837837837784,-0.037837837837837784,0.08009708737864063,-0.3587896253602306,0.03180542554547781,0.0348877649907606,28.461538461538467,0.4453652413211415,1.1933740409611786,-0.6641200570141021,47.12251355956554,46.38268105539073,1.0,0.10558713768205963,-1.0392415160908213,0.34775325498208814,0.1,0.9309181172229113,-0.18229851435233865,0.8280229351770244,0.7834016949032252,JSWENERGY
JSWENERGY,EQ,2020-07-15,44.5,44.5,46.25,43.35,44.1,43.95,44.94,1042134.0,46832421.1,5960,529700.0,50.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.012359550561797716,-0.06588735387885214,-0.08722741433021797,-0.08722741433021797,0.08251231527093594,-0.35745614035087725,0.027274147556708758,0.0346834226018043,30.578512396694208,0.1707855594886709,1.0437722810331713,-0.7480087996400371,46.820369411035486,46.287281798316585,1.0,-0.07939668452911341,-1.0002192974274127,0.3419793190355785,0.053254437869822806,0.9010053285542257,-0.37207776031380646,0.3759417737137832,-0.7681243650870193,JSWENERGY
JSWENERGY,EQ,2020-07-16,43.95,44.1,44.3,43.0,43.6,43.6,43.42,782118.0,33957944.75,3666,497374.0,63.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.007963594994311762,-0.07724867724867723,-0.08499475341028329,-0.08499475341028329,0.050602409638554224,-0.36070381231671556,0.026327257978215335,0.03445399205052379,27.530364372469663,-0.09016188991839158,0.8691749367242713,-0.8729867215445004,46.51366756236544,46.181898198382605,1.0,0.27199648476119576,-0.8569977580924171,0.4645876343701393,0.06557377049180345,1.2713159019404632,1.7611142520372383,0.4310706011410044,-0.6800625629224084,JSWENERGY
JSWENERGY,EQ,2020-07-17,43.6,44.0,46.0,43.9,45.9,45.6,45.12,1037773.0,46828231.1,4831,527453.0,50.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.04587155963302747,-0.010845986984815648,-0.04502617801047115,-0.04502617801047115,0.06542056074766367,-0.323943661971831,0.02587100670519852,0.03411493461675444,28.451882845188308,-0.32150063928384043,0.6773075713957387,-0.9593368266426628,46.42665160404492,46.15907866119113,1.0,-0.24950342278440196,-0.9426063443018325,0.3745442130943131,0.06315789473684226,0.16319870877826131,-1.359801457796218,0.4200150612157526,-0.5920117874653766,JSWENERGY
