symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
VEDL,EQ,2020-07-06,106.45,107.0,111.6,106.25,109.55,110.25,109.72,21824302.0,2394524196.6,83104,6685559.0,30.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,0.0011137751478448024,0.0,0.0,0,0.03569751056834192,0.02130616025937937,0.047008547008547064,0.047008547008547064,0.704018547140649,-0.2868693402328589,0.024788744060452325,0.049882081999221624,58.248472505091655,3.439490367488446,4.493950724714457,-0.9199485777753287,105.54056046358883,100.17230153709596,1.0,0.9600136910890134,-0.14948565407931896,0.9703450097937862,0.5753012048192772,1.4787118370011276,2.346173318830161,0.863530304465506,1.8341749023127634,VEDL
VEDL,EQ,2020-07-07,110.25,110.4,110.6,107.3,107.65,107.6,108.6,10110445.0,1098001655.7,48351,3438832.0,34.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35.0,0.0009118819655545162,0.0,0.0,0,-0.024036281179138363,0.011278195488721776,0.0237868696479544,0.0237868696479544,0.7174780526735833,-0.3251803073063656,0.025127827433123317,0.0500082543714303,61.89591078066917,3.4538895908601432,4.283058653269255,-1.0544603572260112,105.73669756229467,100.46358382975886,1.0,-0.08539039070564314,-0.36291044577107817,0.9075204716493894,0.8042168674698794,1.0842140617983855,0.7796792514072867,0.7002345369885199,1.3999680768779026,VEDL
VEDL,EQ,2020-07-08,107.6,108.25,114.25,108.0,110.5,110.4,111.16,32389985.0,3600313148.9,103982,8586215.0,26.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,0.0007465858083766792,0.0,0.0,0,0.02602230483271395,0.025069637883008422,0.05544933078393899,0.05544933078393899,0.7579617834394907,-0.30015847860538825,0.025502125078153207,0.050064213241983124,59.89208633093525,3.2144144571387017,4.117224840787433,-0.8291690624091119,106.18082160398089,100.853247208984,1.0,-0.5367345539848193,-1.4068478038317866,0.4608606553707488,0.6445783132530116,0.9772051819540056,0.39733510845987446,0.6652036706920716,1.2478518351071495,VEDL
VEDL,EQ,2020-07-09,110.4,111.8,114.45,111.25,112.6,112.0,112.98,20519184.0,2318188817.6,83531,4192867.0,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37.0,0.0006112527611295723,0.0,0.0,0,0.014492753623188248,0.05263157894736836,0.055607917059377954,0.055607917059377954,0.6779026217228465,-0.25606110926602466,0.02569508784304278,0.04970217092700162,56.61478599221792,3.213521808700108,3.9366627640576866,-0.9028103836487311,106.73502907026842,101.290374769416,1.0,2.203616161306451,0.5988705051451291,1.4478876801362324,0.7780979827089339,0.5096310621653587,-1.1500497678976944,0.557369041840058,1.0291420217392024,VEDL
VEDL,EQ,2020-07-10,112.0,111.7,112.7,109.15,110.4,110.35,110.43,13337632.0,1472841369.1,40387,3617398.0,27.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,0.0005004514334406104,0.0,0.0,0,-0.01473214285714286,0.036636918741193014,0.09203364670954972,0.09203364670954972,0.569701280227596,-0.2926282051282052,0.025563055930690165,0.04972730453448227,63.209393346379656,3.3038364367473605,3.792034572986171,-0.7231409553575787,107.07931201595716,101.64565419022323,1.0,-0.3664960326471284,-0.49130060941647796,0.93502957724749,0.8603988603988603,0.5371886953044227,-1.0505070005271497,0.595630748292129,1.1451905870791874,VEDL
VEDL,EQ,2020-07-13,110.35,111.2,114.2,111.1,112.4,112.4,112.72,17232333.0,1942457564.75,57382,4725711.0,27.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,39.0,0.00040973497897978643,0.0,0.0,0,0.018577254191209924,0.019501133786848035,0.08809293320425948,0.08809293320425948,0.46354166666666674,-0.2856688910073085,0.025661647128704803,0.049713820686567545,50.669642857142854,3.2053212714083372,3.6943949457384093,-0.4881981362388106,107.58604420491362,102.06739324158703,1.0,-0.34999208545525007,-1.077509785133016,0.6181620363096229,0.6833976833976828,0.5457330946907317,-1.1054799313841903,0.7189380797725804,1.243112445347414,VEDL
VEDL,EQ,2020-07-14,112.4,111.45,111.45,108.15,109.5,108.9,109.48,14902786.0,1631489032.35,46678,5829222.0,39.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,0.00033546262790251185,0.0,0.0,0,-0.03113879003558717,0.012081784386617223,0.0634765625,0.0634765625,0.3908045977011496,-0.31141321530192856,0.025702919896266836,0.049754014470559826,54.918032786885256,3.255141910855997,3.596580210872395,-0.4890736743300721,107.7111828520647,102.33533860466204,1.0,0.2920084314816902,-0.6970472667999266,0.8278888732205937,0.8398437500000002,0.10079927860007536,-1.3490216405652735,0.7057930206719807,1.2031117065198589,VEDL
VEDL,EQ,2020-07-15,108.9,108.9,110.65,108.35,108.85,109.1,109.25,13209067.0,1443056396.0,44569,4277562.0,32.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,0.00027465356997214205,0.0,0.0,0,0.0018365472910926162,-0.011775362318840688,0.050553683196918664,0.050553683196918664,0.3880407124681935,-0.3179118474523288,0.026013398612688584,0.048015674337326175,48.994515539305304,2.97787726186651,3.5282925508691156,-0.3414383000163981,107.84345115186807,102.60061944369491,1.0,-0.13518465549615366,-0.8729874384868505,0.7253631056382349,0.5612648221343878,-0.11480616135595242,-1.260515759495735,0.7940035818265895,1.3701941744285098,VEDL
VEDL,EQ,2020-07-16,109.1,109.3,110.7,105.8,108.85,108.9,108.17,17344902.0,1876122560.05,59022,3155960.0,18.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42.0,0.0002248673241788482,0.0,0.0,0,-0.0018331805682858526,-0.02767857142857133,0.06660137120470133,0.06660137120470133,0.3168077388149939,-0.321283889062013,0.02599063931923856,0.04792675076589067,45.82524271844659,2.7426656165115872,3.418209493068595,-0.5504152890026055,107.94407485169015,102.84765397531471,1.0,-0.11365116562768862,-0.9590296170407715,0.6573202128597783,0.5702811244979914,0.04574671135903439,-1.1340304162150185,0.7805056580230887,1.3684463664389703,VEDL
VEDL,EQ,2020-07-17,108.9,109.4,111.1,108.1,109.6,109.15,109.56,9373147.0,1026929908.1,42103,1554461.0,16.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,0.0001841057936675792,0.0,0.0,0,0.0022956841138659367,-0.010874490258269032,0.020093457943925364,0.020093457943925364,0.29785969084423325,-0.3384848484848485,0.021767088189269694,0.047227775738445235,47.87018255578094,2.511173123808888,3.283100717757194,-0.6755438765570076,108.0589248658149,103.09480479981218,1.0,0.3131057628824201,-0.5588845347761935,0.8511432032783516,0.4861111111111112,-0.09495820234836527,-0.880265064244884,0.20290106944315514,0.16190275781248123,VEDL
VEDL,EQ,2020-07-20,109.15,109.35,110.4,107.65,108.5,108.1,108.77,7764391.0,844525556.7,38895,1845122.0,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,0.0001507330750954765,0.0,0.0,0,-0.009619789280806312,-0.03825622775800719,0.027078384798099764,0.027078384798099764,0.3271945979128299,-0.34345581536592773,0.02172769642472341,0.047227957216980004,52.62008733624455,2.3211300241266173,3.128715198967533,-0.7719275939483059,108.06283678335633,103.29108696452543,1.0,-0.45960219319774764,-1.314799730924948,0.480402156730307,0.5092592592592594,-0.126651081125143,-0.8669319251288005,0.23397088185837286,0.19662640518210883,VEDL
VEDL,EQ,2020-07-21,108.1,109.4,111.4,107.65,110.55,110.8,109.55,20567059.0,2253184480.05,59893,9149991.0,44.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.0,0.00012340980408667956,0.0,0.0,0,0.024976873265494914,0.017447199265381075,0.0068150840527032575,0.0068150840527032575,0.41236456341618855,-0.3171032357473036,0.021813978257153498,0.04719625515087306,53.79464285714283,2.062023549741639,2.96719816399935,-0.8075851748409155,108.32351899446526,103.58555414238718,1.0,-0.17163456414371825,-1.6564911293707079,0.4249071934358256,0.4120370370370361,-0.09542102038608649,-0.8478307242901592,0.26446292106357894,0.15711194862482114,VEDL
VEDL,EQ,2020-07-22,110.8,111.4,117.9,109.7,112.0,112.1,114.23,50580592.0,5778050121.45,191255,7954309.0,15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.0,0.00010103940183709324,0.0,0.0,0,0.011732851985559511,0.027497708524289566,0.019090909090909047,0.019090909090909047,0.4730617608409988,-0.29717868338557996,0.022207442059317486,0.04693986219605809,56.5126050420168,2.0509056732321227,2.7861632411478077,-0.9051746142577111,108.68318385213523,103.91945397994063,1.0,1.6488953222474243,0.05768648618821887,1.1450561939592643,0.6620370370370364,-0.44873379275205966,-0.39065148594022603,0.15333067071178158,-0.07433889948940482,VEDL
VEDL,EQ,2020-07-23,112.1,112.8,115.1,111.9,113.75,113.95,113.44,13751638.0,1559933335.4,55742,3182195.0,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47.0,8.272406555663223e-05,0.0,0.0,0,0.016503122212310428,0.04637281910009183,0.041114664230242015,0.041114664230242015,0.4684278350515465,-0.27374123645634163,0.022163179789364964,0.04427534357027141,61.97478991596636,2.1225266455026457,2.6391117275646705,-0.735257567915685,109.18478539002712,104.3128087258253,1.0,1.4593011572534507,3.231399261880843,2.6094611707789874,0.5929824561403501,-0.586580046645931,0.0698950993836936,0.1637002940154054,-0.047754016124775374,VEDL
VEDL,EQ,2020-07-24,113.95,113.0,113.8,109.75,112.35,112.05,111.77,17540824.0,1960601824.1,66809,6448890.0,36.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48.0,6.772873649085378e-05,0.0,0.0,0,-0.016673979815708728,0.026568941823178926,0.007191011235955003,0.007191011235955003,0.4374599101988452,-0.2719298245614036,0.020213803106320885,0.04415418576981573,64.64843749999999,2.302029952603448,2.535794711152266,-0.5165850820620248,109.4576629719293,104.61622799147922,1.0,-0.7281242180795353,-0.7362197704161499,0.7363280662362266,0.7228070175438595,-0.5802228868090116,-0.017242704591062363,0.4362550921519286,-0.41284367866825367,VEDL
