symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30
PFC,EQ,2020-07-06,84.2,84.55,88.5,84.3,87.45,87.7,87.07,19166233.0,1668882610.3,58208,6819557.0,35.58,0,0,0,0,0,0,0,0.04156769596199528,0.006310958118187049,0.019174898314933353,0.019174898314933353,-0.04622077215878195,-0.25929054054054057,0.030788541416059564,0.041630512181108595,53.720930232558175,0.4163322845721922,0.7063511977604165,-0.11965996815933455,85.68066691715956,86.90276395826571,0.0,0.12886833436987222,-1.0946814206805067,0.458897361302299,0.38247011952191223,1.1267776726557481,1.8899933973306784,0.9038093874607198,1.2786323269643651
PFC,EQ,2020-07-07,87.7,87.7,87.95,85.4,85.5,85.65,86.3,7508044.0,647941523.9,36205,2855936.0,38.04,0,0,0,0,0,0,0,-0.023375142531356863,0.019642857142857295,0.0005841121495329116,0.0005841121495329116,-0.036557930258717675,-0.28535669586983725,0.029679492377688778,0.04185714717500194,59.87903225806455,0.5385677909254696,0.6483474151227717,-0.29001891318822437,85.67774625838246,86.85363595990235,0.0,3.195145894789051,1.5054079950520383,1.879850602440363,0.6613545816733067,0.42470824273550173,-0.04784267001794973,0.9993263612210491,1.0113404902062229
PFC,EQ,2020-07-08,85.65,86.0,86.7,84.3,84.55,84.5,85.45,9513916.0,812947671.0,31697,3375208.0,35.48,0,0,0,0,0,0,0,-0.013426736719206134,-0.0017720023626698334,0.01991550995775504,0.01991550995775504,-0.020289855072463725,-0.2884210526315789,0.030150142858023206,0.041830824275521414,53.66795366795368,0.464666061818491,0.6263914902833114,-0.10977962419730214,85.56557994806032,86.76133651049442,0.0,-0.6082671018347736,-0.6126495889891029,0.7490874523213652,0.49800796812749015,0.45486147588711306,-0.27128302701411094,1.0150649611127351,0.9140892669905598
PFC,EQ,2020-07-09,84.5,85.3,85.9,84.1,84.65,84.65,84.83,4929794.0,418211122.6,23201,1450743.0,29.43,0,0,0,0,0,0,0,0.0017751479289942473,-0.004117647058823448,-0.008782201405152179,-0.008782201405152179,-0.053131991051454164,-0.25022143489813997,0.030104211564022234,0.041801162240506264,47.81746031746033,0.30973261523247686,0.5940464045903474,-0.1617254284648204,85.47838185776885,86.67853900027895,0.0,0.26716305871409385,-0.2496360690342961,0.9481165975892435,0.4063745019920315,0.4490013193156406,-0.261877393074914,1.1351532484785738,1.1420824115958583
PFC,EQ,2020-07-10,84.65,84.65,84.85,82.7,83.45,83.6,83.64,5957247.0,498279339.35,24434,1522050.0,25.55,0,0,0,0,0,0,0,-0.012404016538688833,-0.0071258907363421775,0.00905250452625217,0.00905250452625217,-0.08232711306256857,-0.2851646002565199,0.030104324640707027,0.04180534533763856,48.897795591182366,0.19678210733479773,0.5371836467187733,-0.28431378935787055,85.29948834750515,86.55781198066016,0.0,-0.4818333481186926,-1.0678431239541066,0.5039007603154653,0.4183266932270917,0.6862774153676049,1.018808799581053,1.1473215765222733,1.1618999598641824
PFC,EQ,2020-07-13,83.6,84.15,84.55,82.35,83.95,83.4,83.26,4630049.0,385519008.6,16714,1238613.0,26.75,0,0,0,0,0,0,0,-0.0023923444976075015,-0.04903078677309003,-0.0023923444976075015,-0.0023923444976075015,-0.08048511576626238,-0.2813442481688927,0.02970442619892277,0.041804393384883,33.009708737864074,0.022284904767275293,0.4691033388419782,-0.34040153938397555,85.11858469536179,86.43397621671271,0.0,0.20841702513330174,-0.8850631900073145,0.6258537776994237,0.2159624413145536,0.9080372412468583,1.3733158844953945,1.1758999056940518,1.2731402887637187
PFC,EQ,2020-07-14,83.4,83.9,83.95,80.25,80.5,80.55,81.44,9874811.0,804159635.25,40053,4037602.0,40.89,0,0,0,0,0,0,0,-0.03417266187050372,-0.05954465849387047,-0.024818401937045986,-0.024818401937045986,-0.08776896942242352,-0.32594142259414227,0.02529948753831832,0.0417825826630263,35.05154639175257,-0.13063780271174608,0.37973965202703763,-0.4468184340747029,84.68348139104162,86.20323205135142,0.0,-0.22278713640713577,-1.1750392688531646,0.5025882659943948,0.19718309859155,0.8757174967481605,2.127187852484068,1.0002620552499382,1.0678365024392513
PFC,EQ,2020-07-15,80.55,81.4,82.2,79.0,79.8,79.55,80.8,8021446.0,648147452.7,32293,3057126.0,38.11,0,0,0,0,0,0,0,-0.012414649286157653,-0.05857988165680472,-0.03925120772946855,-0.03925120772946855,-0.10062182023742239,-0.3460748047677764,0.026034773375210023,0.03986776750467515,32.380952380952365,-0.47631071822709714,0.27766416107928094,-0.5103774547387837,84.19457840141861,85.94232099051412,0.0,1.1327659815263296,0.07003810922848232,1.0680851201252166,0.02564102564102539,0.9736392390194508,2.2036254531851642,1.0065529124236539,0.9683000821763903
PFC,EQ,2020-07-16,79.55,79.95,81.6,78.85,81.3,81.25,80.39,5274795.0,424061436.45,23763,1465165.0,27.78,0,0,0,0,0,0,0,0.021370207416719023,-0.04016538688718263,-0.02985074626865669,-0.02985074626865669,-0.096218020022247,-0.35,0.026102978256105448,0.03980982897673542,23.80952380952381,-0.8214811139359597,0.12686918521800533,-0.7539748793063781,83.91414236318828,85.75830840265083,0.0,-0.18768612381543304,-0.34456415185315864,0.8867135353629274,0.04247104247104224,1.3543753051823273,3.3036693356629425,1.0192340914832236,0.9591593385020886
PFC,EQ,2020-07-17,81.25,81.5,82.5,81.3,81.9,82.0,81.93,5151016.0,422012190.7,23068,2067967.0,40.15,0,0,0,0,0,0,0,0.009230769230769154,-0.019138755980861122,-0.04205607476635509,-0.04205607476635509,-0.1243993593166044,-0.33197556008146645,0.026265615504065917,0.039848864441841415,29.46635730858472,-0.9469396163980406,-0.06280087461278767,-0.948350299153965,83.73184309050367,85.61092375940962,0.0,-0.34241345014352775,-1.0120301615564244,0.606850190665195,0.1832061068702293,1.0363168856019198,1.2078153822398292,0.8807913952532112,0.6710418012784588
