symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,regime,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,mom_vol_interaction,sent_mom_interaction,high_vol_regime,momentum_1m_lag5,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
ADANIENT,EQ,2020-07-06,160.0,161.95,165.2,160.5,164.6,164.2,163.65,3515715.0,575358335.5,24317,989555.0,28.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.026249999999999885,0.027856025039123544,0.07707445063955398,0.07707445063955398,0.1933139534883721,-0.2100072167428434,0.016830047438524936,0.03946379967149625,low_vol,66.06875934230195,3.4949914759492344,3.2026069136303965,0.3082104709906832,155.51880615357285,153.3643248130604,1.0,1.0818679710690247,-0.022030276045352674,0.9235127527677642,-0.0016979714236332831,0.0,0,0.0768452982810921,0.6737588652482273,0.5628091861260616,0.8840672515661713,0.4851396732299232,0.27366991770153676,ADANIENT
ADANIENT,EQ,2020-07-07,164.2,164.5,170.65,163.3,167.75,168.15,167.37,8172263.0,1367797400.7,47991,1396125.0,17.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.024056029232643272,0.07616,0.10153946937438585,0.10153946937438585,0.25531914893617036,-0.20383522727272718,0.017219065329422887,0.0395237769789765,low_vol,76.01156069364164,3.8261011201541635,3.2610838260941644,0.2923845623188379,156.72177699608972,153.94415521254822,1.0,-0.21553251051285038,-0.3162977254095024,0.7287231249473173,-0.032116703202406074,0.0,0,0.038205980066445155,0.8226950354609929,0.3843793985725744,-0.07352838570603179,0.35181850891856165,-0.05216375532001991,ADANIENT
ADANIENT,EQ,2020-07-08,168.15,168.0,169.5,161.4,162.7,163.0,166.29,3650215.0,607009753.15,30955,616001.0,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.0306274159976212,0.033935934031081416,0.0730743910467413,0.0730743910467413,0.2630763270050367,-0.21747479596735486,0.017521231201167553,0.039564907514567156,low_vol,77.92553191489364,4.357014931196176,3.3740872849061643,0.5650172940599991,157.31970299646213,154.2992863806836,1.0,1.3244953018091628,0.9856771250942241,1.640918145677599,0.07202775568496307,0.0,0,0.05135045015005013,0.9156829679595279,0.2886912558832801,-0.4908904125435412,0.28919697941776185,-0.2648739166789889,ADANIENT
ADANIENT,EQ,2020-07-09,163.0,163.0,165.1,161.45,162.6,162.75,162.95,1711099.0,278815108.45,11657,338532.0,19.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.0015337423312883347,0.028761061946902755,0.07178136318735606,0.07178136318735606,0.17806731813246457,-0.18441493360060135,0.01875176005633089,0.0394369194797394,low_vol,68.01426872770512,4.312494242625689,3.5706728141641664,0.9829276462900114,157.8368741396562,154.63068691477446,1.0,-0.5533409778907017,-0.34333797958899703,0.728441593999751,-0.02464526820889084,0.0,0,0.05011616329239943,0.741989881956155,-0.01281165628767158,-0.5070307346872787,0.18804332988422315,-0.3275588773369095,ADANIENT
ADANIENT,EQ,2020-07-10,162.75,161.5,163.4,158.5,159.2,159.7,160.07,1950862.0,312266414.95,15985,365607.0,18.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.018740399385560713,-0.001875000000000071,0.05204216073781276,0.05204216073781276,0.1564083997103547,-0.21734868904680238,0.018744668895203657,0.03943760929098235,low_vol,63.41789052069428,4.208525107789853,3.719037099856471,0.741821428461523,158.0143146977842,154.82948350635192,1.0,-0.5312333657058557,-0.8924261706741304,0.3495204398098052,-0.04644378622085382,0.0,0,0.08108108108108114,0.7335581787521078,-0.34394091868738913,-0.6764739029373581,0.260673373952465,-0.29896979107855104,ADANIENT
ADANIENT,EQ,2020-07-13,159.7,161.45,162.45,154.35,156.0,156.05,157.43,2586181.0,407153496.9,17167,503388.0,19.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.022855353788353017,-0.049634591961023045,0.02462245567957977,0.02462245567957977,0.09547209547209556,-0.22555831265508675,0.017971246391434766,0.039452113062797424,low_vol,56.549935149156916,3.835802565023414,3.8169347014431474,0.48948800793338254,157.827237107519,154.8773468982597,1.0,0.14012222554042753,-0.7675527026131017,0.46436162082522026,-0.018899032401832768,0.0,0,0.07707445063955398,0.6075268817204296,-0.014835244232927518,-1.2825143041577551,0.28449110869498856,-0.20410004746315855,ADANIENT
ADANIENT,EQ,2020-07-14,156.05,155.9,156.25,149.0,149.75,149.75,151.56,2352037.0,356484495.05,17732,599721.0,25.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.040371675744953595,-0.10942610764198635,0.003350083752093891,0.003350083752093891,0.02568493150684925,-0.28004807692307687,0.018408411690911657,0.03935936715311114,low_vol,48.54981084489284,3.208902537898439,3.820708274159201,0.018867863580266597,157.05797643061243,154.67627447087696,1.0,0.32566065667381916,-0.5629767963798477,0.6315588766378888,-0.0018860194183579985,0.0,0,0.10153946937438585,0.4767025089605738,0.011748116229188197,-1.502091752224872,0.3746264119731479,-0.26059110744500164,ADANIENT
ADANIENT,EQ,2020-07-15,149.75,150.1,153.85,147.0,147.65,147.75,151.02,2180515.0,329294389.35,15706,383371.0,17.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,-0.013355592654423987,-0.09355828220858897,0.010601915184678568,0.010601915184678568,0.01721170395869187,-0.29340028694404585,0.019913137537172703,0.038991030963907436,low_vol,44.20206659012628,2.1786087555310587,3.698347126907049,-0.6118057362607621,156.17150248483983,154.4046558641759,1.0,-0.09053658657302022,-0.6300575038738849,0.5802021329845785,-0.006679816217541216,0.0,0,0.0730743910467413,0.2316176470588238,-0.2375779069243595,-1.258723874125115,0.15405140357224845,-0.2558817825781602,ADANIENT
ADANIENT,EQ,2020-07-16,147.75,148.1,150.0,145.2,148.25,148.9,147.75,1473784.0,217746645.3,12469,252705.0,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.007783417935702142,-0.08509984639016899,0.011892626571525566,0.011892626571525566,0.03907885554780166,-0.30290262172284643,0.02004348976545287,0.039003536610171856,low_vol,32.04134366925065,1.1870269174308703,3.394399452631851,-1.5197383713759902,155.47897843866463,154.18878700675725,1.0,-0.07292487320565111,-0.6414064541228739,0.540812582721505,-0.007628007439449684,0.0,0,0.07178136318735606,0.07099391480730222,0.08659567304542302,-1.1608542178980932,0.23572281239740445,-0.30081940332654206,ADANIENT
ADANIENT,EQ,2020-07-17,148.9,149.75,153.9,149.0,152.3,151.6,151.73,2222846.0,337278039.45,14846,311927.0,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,999.0,1.6902950347645113e-87,0.0,0.0,0,0.01813297515110812,-0.050720100187852224,0.025363544132566807,0.025363544132566807,0.05350938151494078,-0.29274550968042923,0.019829650697203133,0.03883124190245953,low_vol,33.163913595933934,0.4883570794044658,2.952924945591655,-2.2073725352009808,155.10955192069656,154.08726594766873,1.0,-0.32411196437538836,-0.8236539555757806,0.36457734393749147,-0.02089078345220953,0.0,0,0.05204216073781276,0.14538310412573732,0.03476386707427309,-1.278486640193727,0.132738979436255,-0.2295359576248113,ADANIENT
