symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
SOLARINDS,EQ,2020-07-06,"1,003.85",1004.0,1011.15,978.0,997.00,988.85,994.52,14539.0,14459288.0,2218,9845.0,67.71,0,0,0,0,0,0,0,-0.01494247148478356,-0.05468189857081396,0.0694316768507004,0.0694316768507004,0.08165609275869601,-0.07644531614831418,0.019114598551773332,0.023820787408187296,63.10635390571626,25.66875646867277,23.825056839702608,3.2517176870112365,976.2834086279199,954.7275840038238,1.0,0.9622549497707988,-0.24760814855262114,0.5381734667751933,0.4366426412462218,1.5493952051126816,3.0032101944630805,1.6588261158965214,4.470718067051889,SOLARINDS
SOLARINDS,EQ,2020-07-07,988.85,988.85,1010.0,975.0,994.70,985.75,994.18,12176.0,12105150.5,1276,6720.0,55.19,0,0,0,0,0,0,0,-0.003134954745411367,-0.03376788864928448,0.05892147384251811,0.05892147384251811,0.08532892925956514,-0.10153579729298645,0.01940266152114734,0.022874394416314107,57.75577557755776,23.586034192176044,24.193796765496643,1.8436996289701604,977.1849887585943,955.9441493370072,1.0,-0.2773497688751926,-0.37832398854637034,0.39401236551438445,0.36689142059986046,1.5369133594989672,2.8317288558201525,1.6236202122462817,4.219266387005933,SOLARINDS
SOLARINDS,EQ,2020-07-08,985.75,990.65,1015.0,978.0,982.00,982.2,"1,002.64",14466.0,14504126.65,1422,4618.0,31.92,0,0,0,0,0,0,0,-0.003601318792797348,-0.014943335673452962,0.04969541519717868,0.04969541519717868,0.10552085092014174,-0.12174185183529296,0.01915835081465696,0.022820886369765824,55.99467140319716,21.4381915631011,24.072244250832526,-0.6077625733205991,977.6626088768235,956.9737905394775,1.0,-0.16252837196505954,-0.42478778845679116,0.327907450938148,0.3524761683329457,1.5115949043140517,2.913532339162324,1.6532927775985555,4.434374543234849,SOLARINDS
SOLARINDS,EQ,2020-07-09,982.20,982.5,999.2,982.5,992.20,993.15,988.44,4574.0,4521123.95,550,2664.0,58.24,0,0,0,0,0,0,0,0.011148442272449488,0.0022200918310710804,0.019870609981515797,0.019870609981515797,0.07904172099087359,-0.10824279428930594,0.01917939258854315,0.022760546733892436,53.604519774011315,19.227908117949937,23.545433713286243,-2.634052687731426,979.1375985076022,958.3924654202824,1.0,0.18807490144546657,-0.3792661599019006,0.40756949661908337,0.3359683794466404,1.6036914903551118,3.0845127165322714,1.6561935516676103,4.423684174975434,SOLARINDS
SOLARINDS,EQ,2020-07-10,993.15,986.2,1010.0,986.2,998.85,1003.6,"1,000.99",14203.0,14217061.3,1092,9917.0,69.82,0,0,0,0,0,0,0,0.010522076222121646,-0.000249041191413113,0.033573635427394555,0.033573635427394555,0.1153589686597023,-0.09315984458299453,0.019209950995458643,0.022756596360539467,57.77034559643257,18.150587377527245,22.68192859421898,-4.317525595336306,981.4673510306877,960.1653099136047,1.0,-0.6838103138393474,-0.56902873455102,0.16529201520519965,0.38688677051848386,0.19396390235112135,-0.5786153096876261,1.5907803777783485,4.237090401880962,SOLARINDS
SOLARINDS,EQ,2020-07-13,"1,003.60",1005.0,1014.85,992.1,997.25,996.65,997.86,47461.0,47359457.75,764,44459.0,93.67,0,0,0,0,0,0,0,-0.006925069748903945,0.00788795064974468,0.03796084149135592,0.03796084149135592,0.0891159436127198,-0.09723731884057973,0.019040975063178964,0.02272059222604816,61.61971830985919,17.933306599389425,21.775660350880635,-4.531341216691736,982.9133175991936,961.5960820738555,1.0,2.105159597726279,-0.37188839555982944,0.5101774467779401,0.4354801209021158,-0.36682069028260944,-1.2412839733723529,1.6664117797596147,4.609977555139335,SOLARINDS
SOLARINDS,EQ,2020-07-14,996.65,999.0,1003.0,972.25,998.00,999.0,991.93,11543.0,11449804.2,1970,6469.0,56.04,0,0,0,0,0,0,0,0.0023578989615211654,0.013441541973116866,0.0556905843812745,0.0556905843812745,0.10022026431718056,-0.10125500427331202,0.01910830714953959,0.022638588241515236,62.583817612874384,17.00428825071299,21.007189600582393,-3.84235375149121,984.4453825897466,963.0629023846847,1.0,2.3416179680349223,0.31776086374430257,1.6148820855983215,0.40316205533596816,-0.09018285577353252,-1.0976733532469847,1.736607210153617,4.734457004951022,SOLARINDS
SOLARINDS,EQ,2020-07-15,999.00,1003.9,1006.75,991.25,999.05,998.0,997.36,14680.0,14641304.65,1731,8907.0,60.67,0,0,0,0,0,0,0,-0.0010010010010009784,0.016086336794949974,0.04656040268456363,0.04656040268456363,0.11043115438108475,-0.0944560384720079,0.019106395195181043,0.02256960723443593,62.14382632293082,16.270108196898605,20.20660933060851,-4.002901349869404,985.7362985335802,964.4329846441088,1.0,-0.756789785297402,-0.46133477049191646,0.38904617458712504,0.41408974657056485,-0.29469399736665397,-0.5475854809488828,1.7332636261475158,4.728038962357083,SOLARINDS
SOLARINDS,EQ,2020-07-16,998.00,998.1,1003.0,991.35,998.35,1000.0,997.34,5819.0,5803548.85,1169,3304.0,56.78,0,0,0,0,0,0,0,0.002004008016031955,0.0068972461360319315,0.0430247718383312,0.0430247718383312,0.1402508551881414,-0.08833986689762063,0.019093279108455864,0.02255542984197037,45.17799352750809,15.429709485825697,19.41930910386653,-3.936501133709907,987.0947462922868,965.8277695600262,1.0,0.2717664385341765,-0.39397331348469905,0.4913079232725812,0.40943966519414077,0.09338017969748266,-0.8164258898888745,1.7297000073500748,4.730781400648515,SOLARINDS
SOLARINDS,EQ,2020-07-17,"1,000.00",1004.2,1035.85,1002.25,"1,031.00",1029.15,"1,020.38",28568.0,29150329.4,5039,16015.0,56.06,0,0,0,0,0,0,0,0.02915000000000001,0.02545834994021523,0.06509702457956035,0.06509702457956035,0.15020955574182748,-0.06142270861833099,0.0190806461880406,0.02254952456847407,34.51874758407422,14.75498446164238,18.621389180258365,-3.9895996180408346,991.1000085501643,968.3109942831625,1.0,-0.6036103542234332,-0.5450317690831056,0.1946795646916566,0.41873982794698894,-0.19463819098994528,-0.41687711196562155,1.7197203198193298,4.7181738424653465,SOLARINDS
