Symbol,Series,Date,PrevClose,Open,High,Low,LastPrice,Close,AveragePrice,Volume,TurnoverInRs,No.ofTrades,DeliverableQty,%DlyQttoTradedQty,sent_mean,sent_sum,sent_std,news_count,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z
JSWSTEEL,EQ,2020-05-04,180.65,170.95,170.95,162.35,163.0,163.55,164.76,10646028.0,1754059480.2,78993,4063560.0,38.17,0.0,0.0,0.0,0.0,-0.09465817879878213,0.07989435457246641,135.29166666666669,-0.38996643043640433,0.05966255226044486,99.8364895588097,48.36795252225519,0.9652078033217606,0.10698673890858462,0.858221064413176,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-05,163.55,167.5,171.65,162.8,163.85,163.9,167.78,12995347.0,2180411361.35,97350,2025474.0,15.59,0.0,0.0,0.0,0.0,0.0021400183430142494,0.1509831460674158,-0.44128174535537756,130.12,0.058947802391496606,99.82940119792003,47.747747747747745,0.8833556252288588,0.26226051617263946,0.6210951090562193,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-06,163.9,165.5,169.3,163.15,166.3,165.8,166.47,8720744.0,1451755354.0,59014,1124223.0,12.89,0.0,0.0,0.0,0.0,0.011592434411226371,0.13367521367521373,137.16666666666669,-0.40025321034545114,0.057566957960471024,98.90857184474453,46.56019656019657,0.9607266466634599,0.4019537422708036,0.5587729043926563,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-07,165.8,164.2,174.0,162.5,172.5,172.2,169.25,11944061.0,2021520031.15,85848,3063976.0,25.65,0.0,0.0,0.0,0.0,0.03860072376357038,0.20419580419580408,-0.4044613522393221,136.76,0.05792723691343758,98.90142237782781,50.89029293509477,1.5209378270277227,0.6257505592221875,0.8951872678055353,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-08,172.2,175.55,176.6,167.5,167.7,168.65,172.75,9045606.0,1562660936.0,68697,2141856.0,23.68,0.0,0.0,0.0,0.0,-0.020615563298490014,0.1986496090973704,139.54166666666669,-0.38098733712607813,0.056409360109684496,97.83846966716706,44.84812388326384,1.6593262124752073,0.8324656898727915,0.8268605226024158,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-11,168.65,170.0,176.4,168.75,174.2,174.55,174.18,9199262.0,1602337148.95,62697,2052217.0,22.31,0.0,0.0,0.0,0.0,0.03498369404091317,0.1040480708412399,-0.39423911157383296,138.64000000000001,0.04551379857955054,97.83153710044289,54.403497813866345,2.2194957314158046,1.109871698181394,1.1096240332344105,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-12,174.55,172.0,179.6,167.05,178.5,178.2,172.82,11889850.0,2054759537.8,75361,1319688.0,11.10,0.0,0.0,0.0,0.0,0.0209109137782868,0.15265200517464428,147.5,-0.32563859981078525,0.04553464833621007,96.60876779368667,62.26912928759895,2.9242496766665624,1.4727472938784278,1.4515023827881346,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-13,178.2,189.0,189.0,180.6,182.05,182.35,183.46,10377139.0,1903781870.0,69566,2167670.0,20.89,0.0,0.0,0.0,0.0,0.023288439955106766,0.09651232711966307,-0.3597261235955057,150.95833333333334,0.045400876481718665,96.60210568986778,63.49712827058074,3.7741366744936045,1.9330251700014631,1.8411115044921413,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-14,182.35,179.0,180.4,174.2,175.2,175.2,177.22,5808584.0,1029399598.55,35548,692648.0,11.92,0.0,0.0,0.0,0.0,-0.039210309843707214,0.04503429764390088,145.0,-0.3394910461828464,0.046046309992522766,95.40118676066967,59.05044510385758,3.8266220810589857,2.311744552212968,1.514877528846018,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-15,175.2,176.9,179.4,173.25,174.0,174.3,176.62,11548870.0,2039791439.25,64161,2746087.0,23.78,0.0,0.0,0.0,0.0,-0.005136986301369717,0.016919486581096876,-0.3793840128182304,144.25000000000003,0.04608303710355588,95.39489714530097,63.41618865519441,3.752340025449996,2.5998636468603733,1.1524763785896228,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
JSWSTEEL,EQ,2020-05-18,174.3,175.8,176.2,162.1,163.2,163.25,167.19,8130435.0,1359300764.75,57320,1158143.0,14.24,0.0,0.0,0.0,0.0,-0.0633964429145153,-0.04336360972751252,135.04166666666669,-0.37809523809523804,0.046265807963121734,94.35646795018373,53.48156816851961,2.769898642560321,2.6338706460003634,0.13602799655995756,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
