symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
NAUKRI,EQ,2020-07-06,"2,768.90",2784.95,2810.95,2772.0,"2,778.00",2782.7,"2,787.41",253000.0,705214156.75,16959,166869.0,65.96,0,0,0,0,0,0,0,0.004983928635920343,0.006638088519905105,0.11303547858085672,0.11303547858085672,0.36738655069899995,0.0846195821640161,0.030162028826247862,0.042785760994046775,48.89689613755611,48.79125265485072,61.68364977313955,-12.130310997551817,2740.4528120888117,2644.372297448512,1.0,-0.5204137728120911,-1.2726076277533482,0.21167768405339152,0.5352688172043013,-0.9594836081149078,3.6264254311665147,-0.07024323294218521,1.786869071074753,NAUKRI
NAUKRI,EQ,2020-07-07,"2,782.70",2772.05,2945.0,2772.05,"2,903.15",2913.1,"2,868.34",485575.0,1392796155.35,38226,138061.0,28.43,0,0,0,0,0,0,0,0.04686096237467208,0.054764016872748345,0.09393717493756926,0.09393717493756926,0.4464609349785247,0.14906121804985806,0.02997455228007807,0.042725547769685165,48.02288947469941,46.83824468138164,59.10517034948179,-12.892397118288827,2756.8954014136866,2654.910638725041,1.0,1.0422989990313205,-0.8883783621043645,0.44046074199852453,0.44461221688400776,-0.8619205166908606,4.4184962020416805,-0.12934858579032923,1.9200628267093534,NAUKRI
NAUKRI,EQ,2020-07-08,"2,913.10",2913.1,2928.35,2831.85,"2,848.90",2856.65,"2,870.95",180244.0,517471090.3,20946,35226.0,19.54,0,0,0,0,0,0,0,-0.019377982218255374,0.0354307876327522,0.05678560198287186,0.05678560198287186,0.42359155806941917,0.11264094724337381,0.0307441491709103,0.04300000523141995,56.3905987688864,55.1766202613544,56.651785215861764,-12.26692566810015,2766.395839374288,2662.82198622602,1.0,0.9192687747035573,-0.2238673588265571,0.8562456645377261,0.8026080988332187,-1.7544112008640966,5.564674552256936,-0.2252109962596791,1.5903320714540978,NAUKRI
NAUKRI,EQ,2020-07-09,"2,856.65",2870.0,2934.8,2849.1,"2,858.05",2862.55,"2,884.82",155089.0,447404181.1,11870,24813.0,16.00,0,0,0,0,0,0,0,0.0020653562739572084,0.026187488797275504,0.04213994466288051,0.04213994466288051,0.2139222255205464,0.13600015873960758,0.031070976446101253,0.04275987541537819,55.37117424034289,56.577608305363356,56.356752224960296,-1.4751649545073633,2775.5533784814984,2670.6544573544115,1.0,-0.6288029655562992,-1.112512363189093,0.35812221057009674,0.6476321207961567,1.473325489600693,3.9706583312777277,-0.12165373798594857,1.3769963648675705,NAUKRI
NAUKRI,EQ,2020-07-10,"2,862.55",2860.0,2914.0,2838.9,"2,870.00",2872.4,"2,876.61",217229.0,624883610.6,19486,31742.0,14.61,0,0,0,0,0,0,0,0.0034409879303418656,0.037379464769403015,0.04828290938286939,0.04828290938286939,0.2744415111919605,0.13104425893841554,0.029523268732121997,0.042686683718916194,61.055216193556156,57.50114471243205,56.40092344104091,0.2208560804030597,2784.7768662451654,2678.5660472620816,1.0,-0.13956081755842076,-1.1188283713548086,0.3258751906851779,0.6638297872340431,1.7554070909088597,5.026361923868914,-0.13563954407015505,1.991699211389496,NAUKRI
NAUKRI,EQ,2020-07-13,"2,872.40",2910.0,2925.0,2822.75,"2,839.85",2834.2,"2,862.75",160296.0,458887182.2,14568,51034.0,31.84,0,0,0,0,0,0,0,-0.013298983428491895,0.018507205232328294,0.0048572948058853704,0.0048572948058853704,0.26416735431209437,0.11158175471624121,0.028545424648573223,0.04265037021231743,56.84517884398436,58.35518440785654,56.62096769531914,1.100221271391142,2789.4838313646733,2684.6693395263137,1.0,0.4006731618618986,-0.8883745545557498,0.4678633064018626,0.690871654083734,1.7495526587675936,5.011440299838911,-0.09896413883517167,2.5603017265150716,NAUKRI
NAUKRI,EQ,2020-07-14,"2,834.20",2840.0,2906.8,2814.95,"2,899.00",2895.7,"2,868.67",226203.0,648900698.65,22397,62656.0,27.70,0,0,0,0,0,0,0,0.021699244936842943,-0.005973018433970689,0.03924489026863087,0.03924489026863087,0.3397954934530143,0.1316632796623416,0.028688388693738704,0.04263608584194698,40.061035961728784,55.3119940335273,56.96781103782662,1.7342167125374033,2799.5996569489903,2692.9450517017526,1.0,-0.26208747450846803,-1.0085945873758413,0.36625523806042104,0.5859986273164031,1.711898047387917,4.366746947336273,-0.05724551626073217,2.4423182426427896,NAUKRI
NAUKRI,EQ,2020-07-15,"2,895.70",2906.0,3060.0,2906.0,"3,059.45",3036.65,"3,012.15",753307.0,2269074048.65,45608,142151.0,18.87,0,0,0,0,0,0,0,0.04867562247470403,0.06301086937496714,0.07933320300698443,0.07933320300698443,0.28565380300175724,0.1914037978656622,0.028256000205763444,0.0426782103093612,71.60334078343723,57.20337486237395,56.63664763696676,-1.6558170042993225,2822.1758800967054,2706.423677125213,1.0,0.411158107501123,-0.8045876111947258,0.5287257491100369,0.7548387096774188,1.1695347788771486,1.9887799276607774,-0.1898935838807426,2.7723096777873595,NAUKRI
NAUKRI,EQ,2020-07-16,"3,036.65",3045.0,3075.0,2982.3,"3,039.95",3037.85,"3,034.73",507703.0,1540743512.25,34321,142361.0,28.04,0,0,0,0,0,0,0,0.0003951723115933614,0.06123910499379903,0.08537282503840782,0.08537282503840782,0.2935553237241586,0.20103979283215057,0.029226652081235958,0.042816936618620384,77.24358974358977,69.27721027115876,56.7499930820482,0.5667272254071918,2842.7162724684476,2719.420787826185,1.0,2.3302255054088583,0.6571647899395175,1.7158773336937307,0.946841206602163,0.7500594077132184,-0.34653599349530395,-0.25635259880770983,2.2750703393527285,NAUKRI
NAUKRI,EQ,2020-07-17,"3,037.85",3040.0,3150.0,3011.25,"3,148.00",3110.3,"3,074.48",238099.0,732029628.95,20851,71024.0,29.83,0,0,0,0,0,0,0,0.023849103806968808,0.08282272663974388,0.12736960382761242,0.12736960382761242,0.2508495706903138,0.22171376946795784,0.028764616318008408,0.04264202509291465,76.9193995601874,78.04301054560665,59.255436519870315,12.527217189110566,2868.200436995262,2734.749384382021,1.0,-0.32603440562745334,0.00024638874677546595,1.1478115252011163,0.9182168409466152,0.8950634737568798,-0.23188116461626354,-0.31862581750976043,2.6389110283245127,NAUKRI
NAUKRI,EQ,2020-07-20,"3,110.30",3110.0,3317.8,3109.95,"3,306.30",3255.45,"3,209.92",796663.0,2557223911.65,40521,374262.0,46.98,0,0,0,0,0,0,0,0.04666752403305141,0.14863100698609832,0.21565003080714717,0.21565003080714717,0.33155408307258116,0.2908719616162416,0.028832896131710604,0.042367340851956106,79.45007235890017,89.80091092535167,63.01295132501758,18.787574025736333,2905.081347757618,2755.16901636704,1.0,-0.531026998067768,-0.7286915283682374,0.5397459391236651,0.918979591836735,0.507798682500235,-0.6630049572728396,-0.4150069076153796,2.6426060749290374,NAUKRI
NAUKRI,EQ,2020-07-21,"3,255.45",3280.0,3298.6,3194.0,"3,200.00",3206.2,"3,246.39",338625.0,1099309201.5,25507,67571.0,19.95,0,0,0,0,0,0,0,-0.015128476861877793,0.10722795869737878,0.15778640426108148,0.15778640426108148,0.34310789016190846,0.2423038921285623,0.02774085832644727,0.04258803721879204,83.80821917808221,109.56848631204275,68.3705432450844,26.78795960033409,2933.759314637845,2772.8565059212738,1.0,2.3459317342785986,0.8061901432685201,1.7681422214330895,0.9052143508665242,0.12168814940600411,-1.4854769238581373,-0.6200784428020043,2.960349952362633,NAUKRI
NAUKRI,EQ,2020-07-22,"3,206.20",3200.25,3237.9,3147.55,"3,190.00",3188.45,"3,190.14",327728.0,1045497855.3,18030,167823.0,51.21,0,0,0,0,0,0,0,-0.005536148711870803,0.049989297416560996,0.0791112464886452,0.0791112464886452,0.27709130234514245,0.22611471091541846,0.027987923889624764,0.04255737753529419,78.80973850315598,119.8784842781165,76.61013185847608,41.197943066958345,2958.0155703866217,2789.1542900027925,1.0,-0.5749457424281033,-0.4116330257443943,0.7601799898402143,0.8303435694740038,0.5428286064432296,-0.9642232141426464,-0.507400141473017,2.6640283630269197,NAUKRI
NAUKRI,EQ,2020-07-23,"3,188.45",3190.0,3294.0,3171.0,"3,282.00",3272.3,"3,254.21",296998.0,966492954.2,22546,70897.0,23.87,0,0,0,0,0,0,0,0.026298044504383222,0.07717629244366919,0.20657804981471584,0.20657804981471584,0.3286639462411436,0.26260755488675414,0.02799909479858614,0.042267009722757556,76.12810269172833,125.17402702329537,85.26380234240416,43.26835241964042,2987.9474208259912,2808.1011805909184,1.0,-0.032180140273163516,-0.40766486965593846,0.8097795437444442,0.8033596837944659,0.6736010813371892,-0.8249980397964488,-0.42815379100065,2.599327557582636,NAUKRI
NAUKRI,EQ,2020-07-24,"3,272.30",3240.0,3309.75,3139.55,"3,178.00",3165.8,"3,193.43",315851.0,1008647382.4,28682,109449.0,34.65,0,0,0,0,0,0,0,-0.03254591571677412,0.01784393788380534,0.15218459410769203,0.15218459410769203,0.36040565510721523,0.23283616963277387,0.028213730827920284,0.04233422869978618,80.44635296963833,134.58536077495046,93.2458472785824,39.910224680891204,3004.885761699706,2822.1285852736273,1.0,-0.0937667822096373,-0.48843739769947636,0.7748081911330637,0.9232456140350878,0.3098266675728553,-1.2418071399976636,-0.5117547063426094,2.504625430585308,NAUKRI
NAUKRI,EQ,2020-07-27,"3,165.80",3190.35,3229.85,3090.0,"3,108.70",3112.3,"3,156.65",363287.0,1146768184.55,28680,118934.0,32.74,0,0,0,0,0,0,0,-0.016899361930633683,-0.04397241548787412,0.1291586547182817,0.1291586547182817,0.3399203530298138,0.2292835137056639,0.028730237971797856,0.041737440118468,70.83423972155754,131.92945005872707,101.51374997785602,41.339513496368056,3015.115689156877,2833.5078564393675,1.0,0.06347854194304348,-0.38739896745526387,0.9607909144754881,0.7435897435897437,0.022936868214984443,-1.1576673127032195,-0.36391729974385256,2.0622073744420164,NAUKRI
NAUKRI,EQ,2020-07-28,"3,112.30",3133.0,3185.35,3104.05,"3,121.00",3129.65,"3,142.92",353509.0,1111050601.65,31164,112449.0,31.81,0,0,0,0,0,0,0,0.005574655399543715,-0.023875615994011556,0.13214679761969372,0.13214679761969372,0.3082453756923398,0.20765965656955432,0.02883747382286254,0.04163686512783563,61.821958456973306,124.07733254534696,107.59688999403024,30.415700080871048,3026.023718760984,2845.121273833902,1.0,0.1501847390066835,-0.2227768734694507,1.117901318778932,0.6533400809716601,0.026038295756236902,-1.2355137226371977,-0.34990707252117065,1.9811024018345527,NAUKRI
