symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,news_sent,news_count,sent_3d,sent_7d,sent_momentum,sent_surprise,news_intensity,news_event,days_since_news,news_decay_weight,sent_weighted,surprise_weighted,is_recent_news,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,mom_vol_interaction,sent_mom_interaction,high_vol_regime,momentum_1m_lag5,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30,ticker
HDFCAMC,EQ,2020-07-06,"2,543.95",2568.0,2618.8,2553.8,"2,586.00",2590.3,"2,583.72",503483.0,1300859371.85,29701,263802.0,52.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.0,0.02732372244729256,0.0,0.0,0,0.018219697714184857,0.04329788947961988,-0.05110264488240901,-0.05110264488240901,0.22600340780007566,-0.1847737143576509,0.01914780360423647,0.034753518578340165,43.26241134751772,-16.81280737075258,-20.425429850772154,-2.294280821169547,2521.4955660208307,2551.050354383731,0.0,-0.002126171492516482,-0.18439487929577011,0.6925767532572401,0.009423066034786414,-0.0,0,-0.01647916336555222,0.382004310344827,-1.003224329793147,1.3759688623008404,0.05009687145885031,1.7540249425235601,HDFCAMC
HDFCAMC,EQ,2020-07-07,"2,590.30",2600.0,2626.55,2600.0,"2,620.00",2619.2,"2,613.61",421827.0,1102492285.15,62325,287120.0,68.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,0.02237077185616559,0.0,0.0,0,0.01115700884067472,0.05470433084341719,-0.024561011489116158,-0.024561011489116158,0.19830721720233324,-0.17422283876663103,0.019301483538087784,0.03449399410847692,55.736584254301064,-8.65535952988148,-19.70290535476824,3.6126224800195743,2530.800750209323,2553.7228895059375,0.0,0.17628519629556938,-0.058422665276670276,0.7962065596803831,0.0014349197530850863,-0.0,0,-0.06444017480409892,0.6651935654940787,-0.9975028733346585,0.8870133685093283,-0.06874590270462964,1.6152472053402203,HDFCAMC
HDFCAMC,EQ,2020-07-08,"2,619.20",2626.0,2632.0,2550.0,"2,558.00",2557.0,"2,588.21",353696.0,915440244.0,34439,219300.0,62.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.01831563888873418,0.0,0.0,0,-0.02374770922419056,0.03265149526482647,-0.029380504099605242,-0.029380504099605242,0.17447121236478869,-0.1985079773062095,0.019369210879842485,0.0345074890032138,79.56363636363645,0.13985298966008486,-17.49339618979089,11.047545824886761,2533.295916856054,2553.8514036429597,0.0,-0.16218223852642488,-0.2498677842499081,0.6595027936134364,0.007341241459513703,-0.0,0,-0.07004300227217242,0.7757326661901356,-1.0639644871620084,1.2814075315846287,-0.11961811171274968,1.555546905754103,HDFCAMC
HDFCAMC,EQ,2020-07-09,"2,557.00",2545.0,2551.75,2477.1,"2,490.00",2488.75,"2,502.96",443270.0,1109488162.75,39503,273907.0,61.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.0,0.014995576820477703,0.0,0.0,0,-0.026691435275713715,-0.011007570188161786,-0.048151760273841604,-0.048151760273841604,0.10953835179777527,-0.18765198374487946,0.01995077195163795,0.0344461525791947,66.58256591396497,2.0672718811565574,-13.966746353900696,17.633249179450974,2529.053448584049,2551.298407421667,0.0,-0.16151408041685333,-0.4071035759550979,0.5517479905618583,0.01960275379601354,-0.0,0,-0.04813329802927713,0.553431022158685,-1.1091590648900203,1.4412578076221152,-0.04543497407066687,1.1117690325083576,HDFCAMC
HDFCAMC,EQ,2020-07-10,"2,488.75",2488.0,2498.0,2447.0,"2,461.95",2458.65,"2,467.94",300998.0,742844399.55,30510,174777.0,58.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22.0,0.012277339903068436,0.0,0.0,0,-0.01209442491210444,-0.033530533225888726,-0.06869318181818174,-0.06869318181818174,0.060334231805929894,-0.2055929821160276,0.020271792368905348,0.03454265242546951,54.94443820855317,-1.8906451911025215,-10.759942706889246,16.034018235057253,2522.348358242711,2547.665136542386,0.0,0.25325137971591416,-0.2370382309434155,0.6793548286806934,0.016282910296056195,-0.0,0,-0.07275245575987332,0.30950679056468905,-0.901992034075498,-0.36322404317166906,0.07614928351543868,0.9492454922324298,HDFCAMC
HDFCAMC,EQ,2020-07-13,"2,458.65",2472.0,2478.75,2418.3,"2,449.00",2445.7,"2,442.74",299121.0,730673649.05,26818,170941.0,57.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23.0,0.010051835744633576,0.0,0.0,0,-0.005267118133935433,-0.05582364977029697,-0.08097850593717115,-0.08097850593717115,-0.000633363979977597,-0.21142064873927913,0.020308656088453836,0.034553082041747604,49.771490750816106,-7.371171157219123,-8.986083203731901,8.869297515786725,2515.0485146005485,2543.6665037368025,0.0,-0.32096013716245175,-0.5357881765083393,0.4591729282453448,0.04338732603244666,-0.0,0,-0.05110264488240901,0.2019299499642604,-0.48132304680578064,-0.9551220170143567,0.17783892221230815,0.9413060834610042,HDFCAMC
HDFCAMC,EQ,2020-07-14,"2,445.70",2454.8,2462.0,2420.5,"2,433.85",2441.3,"2,442.59",380237.0,928764906.4,27914,248604.0,65.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.0,0.008229747049020023,0.0,0.0,0,-0.0017990759291817149,-0.06792150274893083,-0.06309245116475404,-0.06309245116475404,-0.04095382137455561,-0.22039310862380035,0.017764689109577507,0.03454894611149573,43.06901786756971,-12.614077014920895,-8.663100794429345,1.614912046512778,2508.0248465433533,2539.652131041242,0.0,-0.00623592183336763,-0.5286763134878075,0.4551596243767455,0.03335548449069169,-0.0,0,-0.024561011489116158,0.18947139438764302,-0.4050133524411887,-1.0545873866995064,-0.32737875282937223,0.5698693750738429,HDFCAMC
HDFCAMC,EQ,2020-07-15,"2,441.30",2494.0,2500.55,2385.25,"2,409.80",2427.55,"2,444.24",1361718.0,3328361503.85,95112,741816.0,54.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.0,0.006737946999085467,0.0,0.0,0,-0.005632245115307466,-0.0506257332811888,-0.04425283962282711,-0.04425283962282711,-0.07207293299185802,-0.21168084691823075,0.01773314644306136,0.03440178480459138,49.19957310565635,-16.929013775058138,-9.453296038527656,-3.9509762204915493,2500.3605754439864,2535.2559690396242,0.0,0.2711812276637213,-0.37028498718292463,0.5742444061709625,0.016386162152546555,-0.0,0,-0.029380504099605242,0.17032847509245205,-0.35828126143825767,-1.0769283901384092,-0.30069060554260274,0.5839306655328563,HDFCAMC
HDFCAMC,EQ,2020-07-16,"2,427.55",2413.85,2455.0,2390.55,"2,449.10",2449.35,"2,435.43",382092.0,930559398.25,36128,246435.0,64.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,0.0055165644207607716,0.0,0.0,0,0.008980247574715161,-0.015831240582621864,0.013824789420310957,0.013824789420310957,-0.05812343780042306,-0.2001077691780151,0.01772256645879092,0.03428797177142283,47.309330236159504,-21.213605096817446,-10.948439585833754,-7.475717736530482,2495.502425401702,2531.8871075086586,0.0,2.5812348614153806,1.5510113041761477,1.9575124572368618,0.021442404668757107,0.0,0,-0.048151760273841604,0.17142857142857218,-0.2929749150851075,-1.1504122072058343,-0.30980860374210034,0.5970901862567674,HDFCAMC
HDFCAMC,EQ,2020-07-17,"2,449.35",2457.0,2485.0,2426.2,"2,479.00",2473.1,"2,458.71",372021.0,914693552.6,40185,224796.0,60.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27.0,0.004516580942612666,0.0,0.0,0,0.009696450078592322,0.005877209037479902,0.01960380119972771,0.01960380119972771,-0.07615009619156121,-0.21291492950574453,0.016167692517958555,0.03430252617782532,44.757137058584746,-22.589696815041407,-13.001472688030493,-10.265165510983692,2493.3688610777303,2529.581730743613,0.0,-0.7194044581917842,-0.40051265396387015,0.6368785321698613,-0.007851570446283047,0.0,0,-0.06869318181818174,0.25977710233029344,-0.3460234518669,-0.9688950131700429,-0.7819987830244923,0.45263961800806196,HDFCAMC
HDFCAMC,EQ,2020-07-20,"2,473.10",2484.4,2485.75,2442.0,"2,459.80",2462.75,"2,458.83",361379.0,888569503.3,32758,237408.0,65.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,0.003697863716482929,0.0,0.0,0,-0.004185030932837286,0.006971419225579645,0.007383319016648349,0.007383319016648349,-0.11819467568970765,-0.2313874194404132,0.01634686428498259,0.034296661169298255,48.749999999999964,-21.51581201518775,-14.919117513432676,-9.588224127010914,2490.452779070328,2526.9608785575892,0.0,-0.026357526459596103,-0.4352645924210252,0.6889955229284008,-0.0032136973424958483,0.0,0,-0.08097850593717115,0.35602836879432587,-0.348536755882887,-0.9263336681489233,-0.8328873679445425,0.4160976281148105,HDFCAMC
HDFCAMC,EQ,2020-07-21,"2,462.75",2470.8,2522.0,2468.1,"2,516.00",2512.5,"2,497.70",496526.0,1240175024.65,44239,271001.0,54.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,0.0030275547453758127,0.0,0.0,0,0.02020099482286053,0.029164789251628243,0.021030173727522028,0.021030173727522028,-0.04336734693877553,-0.2256841715976332,0.016157884946476995,0.03426944893622066,47.41075917546507,-21.254895866981315,-16.23845641378369,-6.596694501755072,2492.552514396963,2526.3937852808212,0.0,-0.028605912031847702,-0.4647502132671644,0.7108829374902053,-0.00977377772491138,0.0,0,-0.06309245116475404,0.3140830800405269,-0.4391952946698732,-0.6765033064513065,-0.9230434959633551,0.6776897680593713,HDFCAMC
HDFCAMC,EQ,2020-07-22,"2,512.50",2525.0,2529.0,2483.15,"2,501.00",2505.2,"2,507.41",308623.0,773843027.7,22698,187689.0,60.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,0.0024787521766663585,0.0,0.0,0,-0.0029054726368159534,0.03198698276039602,5.98790443302466e-05,5.98790443302466e-05,-0.04609233698238946,-0.23229908833218427,0.016385649804439135,0.03425119559761814,54.12739866015669,-16.839592379161786,-17.241744304423218,-5.0164394531976235,2493.7570368353477,2525.562656446279,0.0,0.3739757982616587,-0.20212683411450244,1.0320661651759826,-1.2103161660274693e-05,0.0,0,-0.04425283962282711,0.5157041540020263,-0.02981281009885649,-0.3739974932972144,-1.0044155814376827,0.9024769994091836,HDFCAMC
