symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,ret_5d,ret_21d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,macd_signal,macd_hist,ema_fast,ema_slow,ema_cross,volume_change,volume_zscore,volume_momentum,range_position,ret_skew_10,ret_kurt_10,ret_skew_30,ret_kurt_30
VBL,EQ,2020-07-06,698.1,700.05,720.0,695.05,699.0,699.65,709.91,281718.0,199994995.0,12019,154476.0,54.83,0,0,0,0,0,0,0,0.002220312276178138,0.025654181631606043,0.10651589435394593,0.10651589435394593,0.32146567192369435,0.0006435926773453726,0.023266358587474164,0.0349538632693177,61.453974895397515,16.696541410326063,17.499242479394233,-1.142565072380883,676.1219514203158,658.5454420667602,1.0,-0.15705526990361118,-0.4140247594273872,0.29578935411113494,0.7324403789611241,-0.060693678769948765,-0.8925056578135323,0.46319178176502934,0.20952618610377316
VBL,EQ,2020-07-07,699.65,713.6,715.95,690.0,694.0,694.15,700.12,406049.0,284284767.0,5229,343144.0,84.51,0,0,0,0,0,0,0,-0.00786107339383979,0.019384683163227834,0.11842423265930879,0.11842423265930879,0.2915620057679782,-0.016923948449228177,0.02327686279936429,0.034934435157575515,63.90230810520664,16.71715496100626,17.3387022655806,-0.8027010690681706,677.8389084279048,659.9416992406128,1.0,1.5049615877080664,-0.10536815506142926,0.7300550804240828,0.7425677883044758,-0.14810576818212445,-0.28716995966057013,0.47317154082210083,0.2103968771529158
VBL,EQ,2020-07-08,694.15,701.95,709.7,677.5,681.5,679.95,686.42,1113762.0,764512934.0,11778,976420.0,87.67,0,0,0,0,0,0,0,-0.020456673629618893,-0.015635179153094425,0.08470926058865769,0.08470926058865769,0.2650232558139536,-0.03196184510250555,0.023293502615888105,0.0348224849433617,59.10623946037099,16.10404985158459,17.21439280466573,-0.6215473045743423,678.0399647681044,660.7263384860789,1.0,0.44133140232431023,0.11870710448169287,1.0296560957921055,0.7066318196667756,0.014222007302867469,-0.44561247010566163,0.5810634303398445,0.293965853239284
VBL,EQ,2020-07-09,679.95,683.0,698.75,680.1,692.0,688.65,691.24,144015.0,99548858.3,7534,61175.0,42.48,0,0,0,0,0,0,0,0.012795058460180808,0.010491562729273651,0.10920512201014732,0.10920512201014732,0.29469825155104346,-0.01600342930627996,0.023763633486068778,0.03486165444224995,40.729379686434925,14.307411377233393,16.992324214049503,-1.1103429530811404,679.0504443139992,661.8213840356444,1.0,1.742925114949181,1.3299128120965178,2.5722249221288638,0.613851682456714,0.29023286934841136,-0.6575746620043746,0.598843641827153,0.15323924486288387
VBL,EQ,2020-07-10,688.65,689.0,698.0,679.0,682.9,680.25,683.58,248044.0,169557415.1,15983,182309.0,73.50,0,0,0,0,0,0,0,-0.012197778261816561,-0.025569402664374796,0.09691203741030407,0.09691203741030407,0.2528777972188967,-0.018964522642053616,0.023361624260295893,0.034891795678538236,33.42266462480852,13.430758311833074,16.455341646686282,-2.6849128368161104,679.1646877126659,662.544074857776,1.0,-0.8706949958788323,-0.4018961270359263,0.33343891867672054,0.6706958510290755,0.2556838163608006,-0.8669185471602313,0.6645966782938755,0.41619933448820845
VBL,EQ,2020-07-13,680.25,687.8,690.05,664.35,682.0,680.6,681.19,214394.0,146042902.95,12690,138563.0,64.63,0,0,0,0,0,0,0,0.0005145167217934787,-0.02722789966411776,0.07715438790852258,0.07715438790852258,0.17750865051903109,-0.03131226871619697,0.022940199979679575,0.03470535630096575,37.84135240572171,11.920779319717894,15.850424979715642,-3.024583334853208,679.3013841209835,663.2521503535495,1.0,0.7223483664896018,-0.22151632896075804,0.564482776034371,0.48330404217926204,0.34994071162566476,-0.6666785255663424,0.8295024978349629,0.8339716128817574
VBL,EQ,2020-07-14,680.6,679.05,688.0,672.8,680.0,680.9,680.38,310651.0,211359386.1,9354,226761.0,73.00,0,0,0,0,0,0,0,0.0004407875404055517,-0.019088093351581126,0.040654134189209934,0.040654134189209934,0.22618404466054387,-0.04869018512050305,0.022743316642165817,0.03461988455965835,38.21102909248804,10.629818236781944,15.064495847716094,-3.929645659997748,679.4536332523185,663.9442228887045,1.0,-0.13566141491025785,-0.2836902277052951,0.49079638367650835,0.4355383872525354,0.34990915155888386,-0.6667031072806573,0.7988553723346516,0.8918814922589307
VBL,EQ,2020-07-15,680.9,685.0,687.5,675.0,677.6,682.05,681.53,68717.0,46832568.5,4376,32627.0,47.48,0,0,0,0,0,0,0,0.0016889411073579552,0.0030884623869400496,0.05278999768464909,0.05278999768464909,0.20216797391380958,-0.07185139824453979,0.021953852896903013,0.03461787249598121,46.0738429537181,9.521175585059495,14.177560325529265,-4.43467761093415,679.7009062759073,664.6542533636573,1.0,0.44897245258729246,-0.11742311439276196,0.7334002765341785,0.4187906046976511,0.29224908824910406,-0.68691124569482,0.8577622531124635,1.162895645556499
VBL,EQ,2020-07-16,682.05,682.0,690.0,661.35,688.05,687.7,680.04,259795.0,176671781.35,18548,169394.0,65.20,0,0,0,0,0,0,0,0.008283850157613237,-0.0013795106367530119,0.03921420476010584,0.03921420476010584,0.19113189573049283,-0.06486265977699202,0.021794747665773013,0.034617202935752565,42.80198565912846,8.635815381173757,13.246283377435311,-4.65638474046977,680.4627247258209,665.55800813371,1.0,-0.7787967848164017,-0.530038568262868,0.16495492210388663,0.2962962962962963,0.5406552338723379,0.3205807040468938,0.9480665936569926,1.3938821017410106
VBL,EQ,2020-07-17,687.7,688.0,696.8,679.2,690.4,690.5,688.0,140756.0,96839876.9,11186,71581.0,50.85,0,0,0,0,0,0,0,0.0040715428239057605,0.015067989709665497,-0.023545216714982664,-0.023545216714982664,0.14113369690960176,-0.06194810487705482,0.021634314733915798,0.03458407441027017,53.55421686746995,8.294455501990797,12.324189778183001,-4.610467996261555,681.418655704314,666.5361254617999,1.0,2.780651076152917,-0.193669231865542,0.6180748046005191,0.3391248391248397,0.13493492992492823,0.41852957448145794,0.8856479259000801,1.4001956014602617
