Symbol,Series,Date,PrevClose,Open,High,Low,LastPrice,Close,AveragePrice,Volume,TurnoverInRs,No.ofTrades,DeliverableQty,%DlyQttoTradedQty,sent_mean,sent_sum,sent_std,news_count,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z
CHOLAFIN,EQ,2020-07-06,196.7,200.0,202.0,196.65,200.9,201.1,199.35,11027733.0,2198366197.65,80982,1395562.0,12.66,0.0,0.0,0.0,0.0,0.022369089984748403,0.38308115543328736,0.3156689564932942,-0.3359749050685158,0.04480438381167548,0.06860332758076938,73.93812270582067,12.281405780974978,11.963227454762917,0.31817832621206144,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-07,201.1,202.0,215.0,200.15,213.75,213.1,208.83,24006710.0,5013219101.6,145004,2745511.0,11.44,0.0,0.0,0.0,0.0,0.059671805072103457,0.45311967269007836,0.49177458872943647,-0.3108020698576973,0.045162408835034584,0.06891164547722062,73.73150105708247,13.009842818445435,12.172550527499421,0.8372922909460137,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-08,213.1,214.8,218.0,203.5,204.8,205.3,211.53,14665711.0,3102182461.2,101873,2044429.0,13.94,0.0,0.0,0.0,0.0,-0.036602534021586086,0.36502659574468077,0.6470116325711994,-0.3225540339877908,0.04307472590374291,0.06896006193509935,64.74082073434127,12.810073057848825,12.300055033569302,0.5100180242795229,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-09,205.3,208.85,211.2,204.7,209.75,208.9,208.09,8810982.0,1833477170.65,62875,1009605.0,11.46,0.0,0.0,0.0,0.0,0.017535314174379035,0.34168272318561344,0.6007662835249044,-0.28336192109777014,0.042965432847880645,0.06898614014707924,57.81653746770027,12.794754036779153,12.398994834211274,0.3957592025678789,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-10,208.9,208.0,214.35,206.0,208.3,208.45,209.92,11878127.0,2493447884.35,83658,958158.0,8.07,0.0,0.0,0.0,0.0,-0.0021541407371948873,0.38092083471348137,0.3827529021558871,-0.2927905004240883,0.04260851392925659,0.06895365495574052,52.68048606147249,12.601045356034774,12.439404938575974,0.1616404174588002,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-13,208.45,210.0,212.9,204.35,205.05,205.25,207.31,5681014.0,1177753808.45,36901,671019.0,11.81,0.0,0.0,0.0,0.0,-0.015351403214200032,0.2824117463292719,0.19505094614264928,-0.3032926001357774,0.04139289800025906,0.0689611888149688,50.75757575757576,12.050406983872819,12.361605347635344,-0.3111983637625251,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-14,205.25,200.0,203.5,195.8,198.95,199.0,198.88,7388425.0,1469405963.7,53387,815948.0,11.04,0.0,0.0,0.0,0.0,-0.030450669914738104,0.28139085640695427,0.3253413253413253,-0.35052219321148825,0.04172716708491613,0.06898156727774399,51.53846153846153,10.983093079941142,12.085902894096504,-1.1028098141553624,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-15,199.0,203.0,207.95,200.6,203.0,202.2,204.49,9959302.0,2036575149.8,65257,1140074.0,11.45,0.0,0.0,0.0,0.0,0.016080402010050232,0.30073978771309107,0.3159778717865278,-0.3562559694364853,0.04154645530841763,0.06899574569557479,47.139588100686495,10.276985684211837,11.724119452119572,-1.4471337679077347,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-16,202.2,205.0,210.85,198.0,210.3,209.65,205.3,10210682.0,2096297973.9,65578,1135781.0,11.12,0.0,0.0,0.0,0.0,0.03684470820969343,0.24643281807372186,0.31524466750313684,-0.3447413658384122,0.037768016066312304,0.06909730388595245,55.700798838053736,10.200952987452865,11.419486159186231,-1.218533171733366,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-17,209.65,210.0,210.95,204.2,207.0,207.2,207.3,6669571.0,1382574956.55,46564,735309.0,11.02,0.0,0.0,0.0,0.0,-0.0116861435726211,0.16404494382022472,0.17327293318233283,-0.35351014040561624,0.03802754184554971,0.06901680684597954,61.359999999999985,9.829691438853047,11.101527215119596,-1.271835776266549,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-20,207.2,207.2,218.6,207.05,216.0,215.2,214.38,14158051.0,3035252831.4,103208,2763967.0,19.52,0.0,0.0,0.0,0.0,0.03861003861003853,0.09349593495934938,0.3817014446227929,-0.35112317201869436,0.03831343266660501,0.06911477580741879,69.28251121076232,10.064974368709557,10.894216645837588,-0.8292422771280314,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-21,215.2,216.75,220.5,211.55,212.15,212.55,215.49,10686516.0,2302851796.7,74563,2062183.0,19.30,0.0,0.0,0.0,0.0,-0.012314126394051939,0.038348803126526665,0.47963800904977383,-0.3501987159889942,0.03852763278052069,0.06905064345821293,62.55044390637612,9.92321627251502,10.700016571173075,-0.7768002986580544,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-22,212.55,212.0,224.2,207.05,222.5,220.9,216.52,16591574.0,3592403251.25,108004,2310411.0,13.93,0.0,0.0,0.0,0.0,0.03928487414725934,0.08204751408278232,0.46923844363152645,-0.32083013066871635,0.03861767816305965,0.06913422583147559,66.95156695156696,10.365164017405135,10.633046060419487,-0.26788204301435137,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-23,220.9,221.3,224.55,218.5,221.5,222.55,221.86,9687694.0,2149310501.9,64679,676337.0,6.98,0.0,0.0,0.0,0.0,0.00746944318696241,0.13084349593495936,0.4660737812911726,-0.30278822055137844,0.037774844461334625,0.06898205888416808,68.0895731280616,10.724921777448344,10.651421203825258,0.07350057362308604,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-24,222.55,218.05,219.95,212.0,212.3,212.35,214.98,7771221.0,1670655032.6,57298,1699549.0,21.87,0.0,0.0,0.0,0.0,-0.045832397214109255,0.03107550376304924,0.5978179082016553,-0.3257659946023178,0.03822766016129202,0.06872337613336245,57.28155339805825,10.070886725887334,10.535314308237673,-0.4644275823503392,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-27,212.35,213.0,214.4,207.0,209.0,208.8,209.96,6443370.0,1352851706.3,52056,1316296.0,20.43,0.0,0.0,0.0,0.0,-0.016717683070402556,0.03468780971258667,0.5547282204020849,-0.34236220472440937,0.03783311306123953,0.06874301280295285,46.875000000000014,9.160507278357926,10.260352902261724,-1.0998456239037981,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-28,208.8,210.9,217.25,209.5,214.7,215.65,213.77,5420404.0,1158731388.05,35829,783769.0,14.46,0.0,0.0,0.0,0.0,0.032806513409961546,0.11735751295336794,0.46501358695652195,-0.3333848531684699,0.038000003136440266,0.06841457953105752,57.62711864406779,8.889292528545923,9.986140827518565,-1.0968482989726418,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-29,215.65,214.7,223.35,213.6,219.9,221.4,220.28,8270898.0,1821931929.5,54865,1147662.0,13.88,0.0,0.0,0.0,0.0,0.026663575237653614,0.16895459345300945,0.46963159641553265,-0.3162445954292773,0.0357422430403626,0.0682582942912692,58.92857142857143,9.034189319678404,9.795750525950533,-0.7615612062721286,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-30,221.4,220.9,222.8,209.55,216.3,214.2,214.33,9165526.0,1964489436.75,69947,1489772.0,16.25,0.0,0.0,0.0,0.0,-0.0325203252032521,0.08730964467005076,0.343367826904986,-0.3498254666869024,0.03533912762247245,0.06782501771763542,53.745928338762226,8.470399747834279,9.530680370327282,-1.0602806224930035,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-07-31,214.2,216.2,216.9,200.5,202.8,202.5,205.7,12415404.0,2553905254.8,111968,3108619.0,25.04,0.0,0.0,0.0,0.0,-0.054621848739495715,0.027397260273972712,0.429075511644319,-0.3784530386740331,0.03181996948177534,0.06747731065865291,48.38709677419355,6.998822165929852,9.024308729447796,-2.025486563517944,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-08-03,202.5,200.95,206.5,197.5,201.3,201.0,201.64,9877641.0,1991738796.85,77961,1933447.0,19.57,0.0,0.0,0.0,0.0,-0.007407407407407418,0.02186070157600417,0.41499472016895456,-0.3865405157942926,0.03099940310438661,0.06729000877666079,51.24223602484472,5.646459990182166,8.34873898159467,-2.702278991412504,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-08-04,201.0,203.0,205.6,198.7,200.45,200.55,202.07,7460348.0,1507531544.4,54054,1660869.0,22.26,0.0,0.0,0.0,0.0,-0.002238805970149249,-0.0027349577324713437,0.33655448183938685,-0.3864157870582836,0.030998243735070978,0.059281274045019615,48.93890675241159,4.4866724167025325,7.576325668616242,-3.0896532519137097,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-08-05,200.55,202.4,207.35,202.05,204.4,204.4,204.99,7426100.0,1522303911.65,47388,1737818.0,23.40,0.0,0.0,0.0,0.0,0.01919720767888311,-0.04082590333176905,0.3731944910984213,-0.37597313387269116,0.030428469801393573,0.059091408844305686,46.45987862440998,3.833999276036735,6.827860390100342,-2.9938611140636064,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-08-06,204.4,206.0,208.3,202.05,206.15,205.65,205.11,8134995.0,1668531602.2,59722,2244373.0,27.59,0.0,0.0,0.0,0.0,0.0061154598825832185,0.001704822211398005,0.4271339347675227,-0.35441845864071575,0.029249454630685533,0.05818762328254159,48.93762851267993,3.3786684760730736,6.138022007294889,-2.759353531221815,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
CHOLAFIN,EQ,2020-08-07,205.65,205.5,209.7,202.6,209.0,208.75,207.36,7378626.0,1530044735.9,47111,1813590.0,24.58,0.0,0.0,0.0,0.0,0.015074155117918764,-0.0007180469123982958,0.37425938117182356,-0.3575934759193722,0.029104160443590182,0.0578655407152197,45.260837619397506,3.2307179236676404,5.55656119056944,-2.325843266901799,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
