Symbol,Series,Date,PrevClose,Open,High,Low,LastPrice,Close,AveragePrice,Volume,TurnoverInRs,No.ofTrades,DeliverableQty,%DlyQttoTradedQty,sent_mean,sent_sum,sent_std,news_count,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z
TATAMOTORS,EQ,2020-07-06,103.45,105.0,109.9,104.5,109.0,109.0,107.22,91971938.0,9860857140.1,277964,16810635.0,18.28,0.0,0.0,0.0,0.0,0.05364910584823579,-0.015801354401805856,0.5341308937368052,-0.4090539441583084,0.037772386021559856,0.04958053832994199,76.0511882998172,2.6027333135719886,2.795208455014137,-0.1924751414421486,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-07,109.0,109.8,112.6,108.05,108.95,109.05,110.06,85842146.0,9447829039.25,268526,9659411.0,11.25,0.0,0.0,0.0,0.0,0.0004587155963302614,-0.0554352533564314,0.6048565121412803,-0.43716129032258066,0.03779486378395292,0.04957806244033015,75.51401869158877,2.9266915425642708,2.8215050725241637,0.10518647004010706,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-08,109.05,109.5,110.85,104.2,105.6,105.35,108.26,55890628.0,6050449265.85,178778,7746061.0,13.86,0.0,0.0,0.0,0.0,-0.03392939018798724,-0.054733064154329325,0.6133231240428789,-0.4487179487179487,0.038590653320880595,0.049440434258095,65.25423728813558,2.851995664509076,2.8276031909211463,0.02439247358792951,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-09,105.35,106.3,108.95,104.65,107.4,106.95,106.29,54492889.0,5791959319.15,168116,4842541.0,8.89,0.0,0.0,0.0,0.0,0.015187470336972098,-0.039946140035906685,0.5903345724907063,-0.42391597091300837,0.03841462815791844,0.04947595554062426,58.917835671342694,2.8886072054685883,2.8398039938306345,0.04880321163795376,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-10,106.95,106.7,108.6,105.4,107.25,107.6,107.29,64694703.0,6941070227.55,194661,6896784.0,10.66,0.0,0.0,0.0,0.0,0.006077606358111165,0.013659915214319307,0.5917159763313611,-0.4174336762317271,0.03838918841363572,0.04935723014224067,59.72495088408643,2.936224712425812,2.85908813754967,0.07713657487614167,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-13,107.6,108.85,112.1,106.85,108.3,108.0,109.45,81900473.0,8963698527.05,242525,9433157.0,11.52,0.0,0.0,0.0,0.0,0.003717472118959231,0.025641025641025772,0.44772117962466496,-0.4083812654067379,0.0381785222988858,0.049355601314882376,57.46887966804978,2.9719794576210603,2.8816664015639484,0.09031305605711193,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-14,108.0,106.9,107.55,104.1,105.2,105.15,105.61,46926242.0,4955888824.45,157141,6178551.0,13.17,0.0,0.0,0.0,0.0,-0.026388888888888795,0.04626865671641789,0.4161616161616162,-0.45234374999999993,0.036212098899728935,0.04801461759068278,50.659133709981184,2.7387732955076984,2.853087780352699,-0.1143144848450004,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-15,105.15,106.8,106.8,102.5,103.45,103.2,104.91,49688858.0,5212839571.65,139212,4949305.0,9.96,0.0,0.0,0.0,0.0,-0.01854493580599148,0.08918205804749335,0.4156378600823045,-0.4744079449961802,0.03622798724933061,0.04796843093617457,48.90909090909093,2.3692952676923085,2.7563292778206208,-0.3870340101283123,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-16,103.2,103.95,103.95,100.6,102.95,102.95,102.04,44334635.0,4523794662.95,139777,4515096.0,10.18,0.0,0.0,0.0,0.0,-0.002422480620155043,0.07914046121593299,0.37910247823174803,-0.47541401273885353,0.036227512869733615,0.047773822626576534,53.05719921104536,2.0328746445584045,2.6116383511681778,-0.5787637066097733,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
TATAMOTORS,EQ,2020-07-17,102.95,103.65,106.95,103.3,106.35,106.4,105.36,42080407.0,4433655800.35,124209,6075752.0,14.44,0.0,0.0,0.0,0.0,0.03351141330743079,0.104307213284899,0.384515289525049,-0.45672708705642073,0.028660585473752845,0.04780411166282212,62.94227188081937,2.021344245868775,2.4935795301082972,-0.4722352842395221,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,
