symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
BAJAJFINSV,EQ,30-Dec-2020,"8,976.05","9,000.00","9,020.95","8,921.00","8,954.00","8,961.70","8,971.45",491074,4405647097.65,42488,117083.0,23.84
BAJAJFINSV,EQ,29-Dec-2020,"8,995.05","9,040.10","9,056.10","8,897.45","8,980.00","8,976.05","8,978.21",406601,3650551162.6,38836,58559.0,14.40
BAJAJFINSV,EQ,28-Dec-2020,"8,992.55","9,064.65","9,115.00","8,965.00","8,986.70","8,995.05","9,035.67",344994,3117250457.9,36833,62148.0,18.01
BAJAJFINSV,EQ,24-Dec-2020,"9,013.25","9,083.60","9,123.95","8,964.10","8,985.40","8,992.55","9,028.01",498397,4499530937.6,46597,97864.0,19.64
BAJAJFINSV,EQ,23-Dec-2020,"8,938.85","8,900.00","9,140.00","8,880.00","9,006.10","9,013.25","9,029.22",575454,5195901412.15,51139,116450.0,20.24
BAJAJFINSV,EQ,22-Dec-2020,"8,846.75","8,850.00","8,963.80","8,621.20","8,920.00","8,938.85","8,800.83",783296,6893652466.6,78365,85198.0,10.88
BAJAJFINSV,EQ,21-Dec-2020,"9,215.60","9,189.00","9,245.00","8,569.65","8,795.00","8,846.75","9,006.53",713285,6424221745.1,68185,82136.0,11.52
BAJAJFINSV,EQ,18-Dec-2020,"9,294.10","9,249.90","9,315.00","9,125.00","9,216.80","9,215.60","9,218.66",480333,4428024522.15,47619,66484.0,13.84
BAJAJFINSV,EQ,17-Dec-2020,"9,257.70","9,257.70","9,399.90","9,208.00","9,281.00","9,294.10","9,308.28",550738,5126425024.35,50357,52926.0,9.61
BAJAJFINSV,EQ,16-Dec-2020,"9,296.95","9,369.60","9,450.00","9,212.00","9,250.00","9,257.70","9,326.68",761170,7099191525.65,59184,84109.0,11.05
BAJAJFINSV,EQ,15-Dec-2020,"8,933.50","8,925.00","9,338.90","8,870.00","9,307.00","9,296.95","9,141.29",1124527,10279627140.85,90858,179015.0,15.92
BAJAJFINSV,EQ,14-Dec-2020,"8,995.05","9,066.80","9,066.80","8,895.15","8,914.90","8,933.50","8,971.83",444884,3991424674.95,48185,111819.0,25.13
BAJAJFINSV,EQ,11-Dec-2020,"9,028.85","9,067.00","9,139.00","8,951.00","8,989.05","8,995.05","9,051.85",551456,4991697453.45,45297,70389.0,12.76
BAJAJFINSV,EQ,10-Dec-2020,"9,010.65","9,010.65","9,074.00","8,939.00","9,033.70","9,028.85","9,010.16",466726,4205275996.05,36919,49129.0,10.53
BAJAJFINSV,EQ,09-Dec-2020,"8,969.40","9,013.80","9,075.00","8,951.00","9,016.00","9,010.65","9,009.89",451818,4070828924.25,42642,79902.0,17.68
BAJAJFINSV,EQ,08-Dec-2020,"9,051.95","9,056.00","9,080.00","8,901.00","8,965.00","8,969.40","8,987.74",583147,5241171097.45,53776,99757.0,17.11
BAJAJFINSV,EQ,07-Dec-2020,"9,052.45","9,064.00","9,129.00","8,955.60","9,030.00","9,051.95","9,037.66",707405,6393287076.85,69830,128816.0,18.21
BAJAJFINSV,EQ,04-Dec-2020,"9,114.05","9,159.00","9,234.50","8,970.00","9,052.00","9,052.45","9,109.54",1062443,9678364709.0,78634,92505.0,8.71
BAJAJFINSV,EQ,03-Dec-2020,"8,802.20","8,831.00","9,191.20","8,811.10","9,139.00","9,114.05","9,010.53",1437048,12948559450.0,106935,331890.0,23.10
BAJAJFINSV,EQ,02-Dec-2020,"8,746.55","8,750.00","8,879.50","8,661.65","8,788.50","8,802.20","8,766.95",884969,7758481201.0,74456,158274.0,17.88
BAJAJFINSV,EQ,01-Dec-2020,"8,758.80","8,800.00","8,828.85","8,712.65","8,728.00","8,746.55","8,765.70",694283,6085873372.05,56244,126423.0,18.21
BAJAJFINSV,EQ,27-Nov-2020,"8,806.70","8,844.95","8,934.45","8,680.00","8,712.00","8,758.80","8,824.35",1419350,12524842310.15,90546,475114.0,33.47
BAJAJFINSV,EQ,26-Nov-2020,"8,717.75","8,740.00","8,842.00","8,671.00","8,831.00","8,806.70","8,750.65",1262234,11045371931.3,117742,178294.0,14.13
BAJAJFINSV,EQ,25-Nov-2020,"8,859.70","8,940.00","9,009.00","8,642.75","8,690.00","8,717.75","8,875.18",1986153,17627466120.1,140354,502507.0,25.30
BAJAJFINSV,EQ,24-Nov-2020,"8,774.35","8,819.90","8,908.00","8,695.10","8,869.00","8,859.70","8,812.84",1789862,15773758745.15,149499,426759.0,23.84
