symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
UNIONBANK,EQ,30-Dec-2020,31.9,32.45,32.7,31.4,31.95,31.95,31.99,9694902,310111397.0,14529,1916215.0,19.77
UNIONBANK,EQ,29-Dec-2020,30.5,30.7,32.9,30.7,31.95,31.9,32.06,21805127,699085697.3,34314,4312030.0,19.78
UNIONBANK,EQ,28-Dec-2020,29.9,30.25,30.7,29.55,30.55,30.5,30.37,4892066,148582124.05,8229,1441621.0,29.47
UNIONBANK,EQ,24-Dec-2020,29.65,30.0,30.35,29.8,29.85,29.9,30.07,5092535,153132647.0,8290,1620573.0,31.82
UNIONBANK,EQ,23-Dec-2020,29.05,29.0,29.8,28.85,29.75,29.65,29.55,5772474,170577872.25,11167,1948617.0,33.76
UNIONBANK,EQ,22-Dec-2020,28.85,28.5,29.4,27.2,29.25,29.05,28.45,11383381,323883560.05,23220,2621025.0,23.03
UNIONBANK,EQ,21-Dec-2020,31.1,30.8,30.95,28.2,28.7,28.85,29.8,7917884,235958815.05,17453,2913641.0,36.80
UNIONBANK,EQ,18-Dec-2020,31.95,31.8,31.85,30.8,31.1,31.1,31.13,6748710,210057322.55,13316,2542573.0,37.67
UNIONBANK,EQ,17-Dec-2020,32.8,32.7,32.9,31.75,31.85,31.95,32.49,7053911,229183494.95,12837,2680157.0,38.00
UNIONBANK,EQ,16-Dec-2020,33.5,33.6,33.85,32.5,32.8,32.8,33.16,7712498,255733504.95,15570,3163184.0,41.01
UNIONBANK,EQ,15-Dec-2020,33.85,33.85,33.85,33.1,33.55,33.5,33.36,6300423,210151725.7,14500,1927815.0,30.60
UNIONBANK,EQ,14-Dec-2020,33.15,34.2,34.5,33.6,33.8,33.85,33.89,10476417,355044105.1,17369,3229950.0,30.83
UNIONBANK,EQ,11-Dec-2020,32.7,32.7,33.85,32.7,33.15,33.15,33.35,10405596,347066240.0,24580,3493774.0,33.58
UNIONBANK,EQ,10-Dec-2020,33.95,34.0,34.0,32.2,32.75,32.7,32.73,10845010,354941418.05,22667,3557344.0,32.80
UNIONBANK,EQ,09-Dec-2020,33.85,34.6,35.3,33.7,33.85,33.95,34.48,24187588,833908932.7,41574,8426264.0,34.84
UNIONBANK,EQ,08-Dec-2020,31.3,31.55,34.2,31.2,34.1,33.85,32.78,33110725,1085356851.15,49091,8897119.0,26.87
UNIONBANK,EQ,07-Dec-2020,31.15,31.25,31.6,31.0,31.3,31.3,31.31,8100266,253626777.45,13897,2894420.0,35.73
UNIONBANK,EQ,04-Dec-2020,30.95,31.45,31.95,30.05,31.1,31.15,31.17,15159912,472511900.35,23798,4255295.0,28.07
