symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
VEDL,EQ,30-Dec-2020,160.1,160.15,162.5,156.1,161.45,162.05,160.09,24689065,3952415357.05,98709,4845304.0,19.63
VEDL,EQ,29-Dec-2020,163.45,163.1,164.3,159.1,160.25,160.1,161.21,24223818,3905190016.1,89443,4750803.0,19.61
VEDL,EQ,28-Dec-2020,162.85,162.45,165.35,158.5,163.85,163.45,162.31,38262010,6210429068.85,132593,3817613.0,9.98
VEDL,EQ,24-Dec-2020,150.45,155.5,170.7,155.1,161.6,162.85,161.43,270968028,43741481032.4,437456,95559912.0,35.27
VEDL,EQ,23-Dec-2020,139.1,139.1,151.2,137.75,150.55,150.45,146.35,73258033,10720997937.05,195637,16984442.0,23.18
VEDL,EQ,22-Dec-2020,133.65,134.55,140.1,130.0,139.35,139.1,135.23,42061951,5687883411.65,117101,10813499.0,25.71
VEDL,EQ,21-Dec-2020,147.4,147.3,147.3,130.55,131.8,133.65,139.95,40141910,5617936006.85,136918,11117339.0,27.70
VEDL,EQ,18-Dec-2020,146.5,146.0,150.15,143.1,147.6,147.4,147.28,25200760,3711457197.9,89323,6728956.0,26.70
VEDL,EQ,17-Dec-2020,148.0,148.95,149.25,145.9,146.0,146.5,147.85,15738442,2326856286.65,49195,4700594.0,29.87
VEDL,EQ,16-Dec-2020,145.75,147.3,153.5,146.5,147.65,148.0,149.57,32956572,4929235109.5,108117,9092105.0,27.59
VEDL,EQ,15-Dec-2020,146.65,145.75,147.25,142.85,145.4,145.75,145.07,22035135,3196692239.95,75173,6044783.0,27.43
VEDL,EQ,14-Dec-2020,146.5,147.95,149.5,145.9,146.25,146.65,147.28,18641959,2745513650.2,71213,4961040.0,26.61
VEDL,EQ,11-Dec-2020,144.1,145.4,147.65,142.55,146.45,146.5,145.5,25734091,3744208122.8,77664,5900484.0,22.93
VEDL,EQ,10-Dec-2020,143.55,142.95,145.6,140.1,143.9,144.1,142.78,40886623,5837943317.8,119380,14475330.0,35.40
VEDL,EQ,09-Dec-2020,136.25,137.45,145.7,137.2,143.15,143.55,141.95,64656405,9177915841.9,194156,16960889.0,26.23
VEDL,EQ,08-Dec-2020,132.05,133.0,138.95,130.8,138.0,136.25,133.55,41355412,5522847268.25,108371,17339708.0,41.93
VEDL,EQ,07-Dec-2020,128.95,129.6,133.5,129.6,132.0,132.05,131.72,24937666,3284883533.6,87959,8047014.0,32.27
VEDL,EQ,04-Dec-2020,126.4,126.4,129.7,125.4,128.9,128.95,127.96,27068944,3463853835.45,87398,6869850.0,25.38
VEDL,EQ,03-Dec-2020,124.15,124.55,127.5,123.6,126.1,126.4,125.37,24023433,3011726617.4,97995,8045577.0,33.49
VEDL,EQ,02-Dec-2020,121.55,122.15,126.8,122.0,124.0,124.15,124.3,39093643,4859359917.0,129279,8992753.0,23.00
VEDL,EQ,01-Dec-2020,120.75,122.3,122.3,120.0,121.7,121.55,121.4,17531535,2128352465.95,62428,5594893.0,31.91
VEDL,EQ,27-Nov-2020,118.8,118.8,122.85,117.5,120.45,120.75,120.41,37532330,4519205682.05,119169,17249821.0,45.96
VEDL,EQ,26-Nov-2020,114.05,114.3,119.1,113.2,118.6,118.8,116.73,36508712,4261797178.2,98375,14277256.0,39.11
VEDL,EQ,25-Nov-2020,115.8,117.25,117.9,113.4,114.0,114.05,115.35,26396518,3044892692.05,94457,9355388.0,35.44
VEDL,EQ,24-Nov-2020,113.05,113.35,117.2,112.8,116.4,115.8,114.98,29770286,3422859787.1,101859,12663889.0,42.54
VEDL,EQ,23-Nov-2020,111.05,112.05,113.6,110.75,113.1,113.05,112.33,23294257,2616697565.6,80442,9159538.0,39.32
VEDL,EQ,20-Nov-2020,112.1,112.75,113.3,109.5,110.95,111.05,111.12,26001384,2889220345.35,94085,7219556.0,27.77
VEDL,EQ,19-Nov-2020,108.9,110.7,116.85,110.3,112.4,112.1,113.82,55092960,6270657394.3,194158,12376542.0,22.46
VEDL,EQ,18-Nov-2020,107.35,107.0,109.8,106.3,109.0,108.9,108.28,20109037,2177408124.3,63025,5662218.0,28.16
VEDL,EQ,17-Nov-2020,108.05,108.5,110.0,106.05,107.2,107.35,108.2,28307482,3062958447.6,76535,10915871.0,38.56
VEDL,EQ,14-Nov-2020,107.5,108.0,108.5,107.5,107.7,108.05,108.05,4239009,458034857.2,21836,2001573.0,47.22
VEDL,EQ,13-Nov-2020,103.45,103.0,108.0,102.0,107.3,107.5,105.41,40034974,4220243004.45,104592,18189788.0,45.43
VEDL,EQ,12-Nov-2020,101.9,101.25,103.8,100.65,103.5,103.45,102.47,34565638,3542069029.8,80943,13869688.0,40.13
VEDL,EQ,11-Nov-2020,99.75,99.5,102.2,98.6,101.95,101.9,101.06,30289109,3060942139.4,82355,11343690.0,37.45
VEDL,EQ,10-Nov-2020,98.8,101.4,101.4,97.05,99.85,99.75,99.04,30426536,3013303544.5,85689,9141303.0,30.04
VEDL,EQ,09-Nov-2020,94.75,94.75,99.15,94.55,98.75,98.8,96.95,49168324,4766987118.65,104419,26779585.0,54.47
VEDL,EQ,06-Nov-2020,94.25,94.75,95.85,93.75,94.45,94.75,94.89,14623081,1387585921.4,43248,5456886.0,37.32
VEDL,EQ,05-Nov-2020,92.0,92.9,94.9,91.65,94.4,94.25,93.2,32411974,3020875789.8,92259,13838530.0,42.70
VEDL,EQ,04-Nov-2020,94.85,95.45,95.5,91.2,92.0,92.0,92.77,25617864,2376639603.05,96898,11426635.0,44.60
VEDL,EQ,03-Nov-2020,94.7,95.4,96.4,94.6,94.7,94.85,95.25,13952913,1329055753.9,47090,5201074.0,37.28
VEDL,EQ,02-Nov-2020,95.75,95.75,96.3,94.0,94.55,94.7,94.82,13078623,1240071077.05,41070,4595210.0,35.14
VEDL,EQ,30-Oct-2020,95.45,95.8,96.4,93.3,95.95,95.75,95.03,18428592,1751248739.35,60358,4564763.0,24.77
VEDL,EQ,29-Oct-2020,95.4,94.4,96.75,93.85,95.8,95.45,95.27,24381210,2322698096.1,77409,8043167.0,32.99
VEDL,EQ,28-Oct-2020,102.5,94.3,98.5,93.65,96.0,95.4,96.39,50491819,4867136688.5,163518,17226255.0,34.12
VEDL,EQ,27-Oct-2020,103.85,104.55,104.55,102.0,102.5,102.5,103.13,33623806,3467729611.75,87501,20307705.0,60.40
VEDL,EQ,26-Oct-2020,104.75,104.7,106.9,103.35,104.6,103.85,104.86,46768212,4904131009.65,140298,22500414.0,48.11
VEDL,EQ,23-Oct-2020,104.45,105.55,107.2,104.25,104.5,104.75,105.7,39426609,4167442547.75,113609,15343454.0,38.92
VEDL,EQ,22-Oct-2020,101.2,106.0,107.75,103.3,104.85,104.45,105.28,79746114,8395313421.8,214233,20622917.0,25.86
VEDL,EQ,21-Oct-2020,99.25,101.0,104.4,99.75,101.45,101.2,102.01,73030582,7450121611.55,215587,18749500.0,25.67
VEDL,EQ,20-Oct-2020,96.75,96.3,100.05,95.85,99.9,99.25,98.03,35725502,3502279678.65,96833,10566641.0,29.58
VEDL,EQ,19-Oct-2020,94.9,95.45,98.45,92.75,96.65,96.75,95.8,37395508,3582478550.55,111923,4922276.0,13.16
VEDL,EQ,16-Oct-2020,94.95,96.25,98.0,94.5,95.0,94.9,95.97,24332358,2335272545.95,76970,6148842.0,25.27
VEDL,EQ,15-Oct-2020,98.45,98.0,100.25,94.4,95.0,94.95,97.19,34924088,3394101744.1,114266,8416643.0,24.10
VEDL,EQ,14-Oct-2020,99.65,99.05,100.5,92.8,98.75,98.45,96.59,62243903,6012090114.75,194103,10508721.0,16.88
VEDL,EQ,13-Oct-2020,96.95,98.45,103.9,97.85,99.85,99.65,100.4,99094150,9949527388.4,292656,19152417.0,19.33
VEDL,EQ,12-Oct-2020,121.85,109.7,109.7,92.15,96.65,96.95,99.29,145053623,14402858313.1,347863,41434875.0,28.57
VEDL,EQ,09-Oct-2020,117.9,117.45,128.5,111.4,120.5,121.85,120.6,148375666,17893558766.45,445985,29293365.0,19.74
VEDL,EQ,08-Oct-2020,123.35,123.5,127.15,111.1,118.25,117.9,118.22,112029639,13244615722.85,349822,23228085.0,20.73
VEDL,EQ,07-Oct-2020,137.9,138.0,138.75,117.55,122.35,123.35,126.23,108110333,13647204841.2,285664,36001272.0,33.30
VEDL,EQ,06-Oct-2020,137.8,137.7,139.0,136.2,138.45,137.9,137.22,26883321,3688813240.45,87553,18603840.0,69.20
VEDL,EQ,05-Oct-2020,137.45,139.85,140.2,135.25,137.3,137.8,137.45,27447501,3772548680.3,85296,16610725.0,60.52
VEDL,EQ,01-Oct-2020,136.9,137.6,139.25,136.75,136.95,137.45,137.93,9343343,1288747763.85,32910,6025576.0,64.49
VEDL,EQ,30-Sep-2020,139.95,139.45,139.7,136.05,137.5,136.9,137.43,14615403,2008603936.25,47814,9040784.0,61.86
VEDL,EQ,29-Sep-2020,139.1,140.7,141.5,138.0,138.95,139.95,139.93,25135720,3517231603.9,68525,8469860.0,33.70
VEDL,EQ,28-Sep-2020,137.05,139.8,140.0,136.1,139.5,139.1,138.43,17297656,2394593211.65,61638,5058331.0,29.24
VEDL,EQ,25-Sep-2020,131.75,132.4,138.4,131.7,137.0,137.05,135.1,26164595,3534741562.5,84955,10882742.0,41.59
VEDL,EQ,24-Sep-2020,130.0,128.1,134.0,128.1,131.4,131.75,132.23,30204421,3993846569.75,99297,11158239.0,36.94
VEDL,EQ,23-Sep-2020,127.15,128.9,130.55,127.65,130.5,130.0,129.19,15115222,1952709840.65,38165,10493694.0,69.42
VEDL,EQ,22-Sep-2020,128.95,129.95,129.95,126.25,127.2,127.15,127.82,10650128,1361345504.05,56464,5316570.0,49.92
VEDL,EQ,21-Sep-2020,130.95,131.4,133.9,127.1,128.65,128.95,130.68,15901212,2077965431.25,56340,9238290.0,58.10
VEDL,EQ,18-Sep-2020,134.3,135.7,136.0,129.7,131.8,130.95,132.54,16354338,2167606790.9,61153,11669031.0,71.35
VEDL,EQ,17-Sep-2020,134.3,134.0,135.0,133.1,134.45,134.3,134.06,6774794,908261173.0,28766,3349871.0,49.45
VEDL,EQ,16-Sep-2020,131.55,132.5,135.0,131.9,134.0,134.3,133.94,20434417,2736910943.9,74452,10236783.0,50.10
VEDL,EQ,15-Sep-2020,129.65,129.1,132.85,128.55,132.55,131.55,130.34,11137277,1451683392.5,39101,6720631.0,60.34
VEDL,EQ,14-Sep-2020,131.9,132.0,132.35,128.5,130.25,129.65,130.04,8192404,1065336150.85,33103,3285909.0,40.11
