symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
SHREECEM,EQ,30-Dec-2020,"23,839.65","23,872.30","24,701.60","23,750.00","24,549.85","24,599.95","24,220.67",57743,1398574203.6,14739,12094.0,20.94
SHREECEM,EQ,29-Dec-2020,"23,715.55","23,875.00","23,906.75","23,680.00","23,825.00","23,839.65","23,803.57",30966,737101365.65,8499,7393.0,23.87
SHREECEM,EQ,28-Dec-2020,"23,826.75","24,000.00","24,109.95","23,571.05","23,745.00","23,715.55","23,768.17",58822,1398091240.0,16983,21184.0,36.01
SHREECEM,EQ,24-Dec-2020,"23,894.40","24,190.00","24,259.95","23,554.10","23,786.50","23,826.75","23,843.37",47939,1143027436.3,13574,12178.0,25.40
SHREECEM,EQ,23-Dec-2020,"23,916.70","23,916.70","24,240.00","23,830.90","23,950.00","23,894.40","23,983.10",30687,735969404.8,8478,8390.0,27.34
SHREECEM,EQ,22-Dec-2020,"23,717.50","23,717.50","24,070.25","23,389.05","23,833.25","23,916.70","23,732.44",47637,1130542373.55,15422,8500.0,17.84
SHREECEM,EQ,21-Dec-2020,"24,574.40","24,550.00","24,550.00","23,249.15","23,750.00","23,717.50","24,003.61",55774,1338777537.3,16544,14519.0,26.03
SHREECEM,EQ,18-Dec-2020,"24,510.40","24,500.00","24,732.05","24,301.80","24,648.95","24,574.40","24,559.34",106488,2615275107.1,15330,58083.0,54.54
SHREECEM,EQ,17-Dec-2020,"24,259.10","24,383.70","24,899.00","24,315.00","24,599.90","24,510.40","24,640.71",75262,1854509426.8,18668,22522.0,29.92
SHREECEM,EQ,16-Dec-2020,"24,259.65","24,389.00","24,488.90","24,145.70","24,310.00","24,259.10","24,327.38",53857,1310199456.25,14566,19065.0,35.40
SHREECEM,EQ,15-Dec-2020,"23,722.20","23,750.00","24,325.00","23,722.20","24,223.00","24,259.65","24,140.23",75628,1825677617.1,17248,21105.0,27.91
SHREECEM,EQ,14-Dec-2020,"23,805.00","23,810.00","23,986.70","23,652.00","23,750.00","23,722.20","23,805.52",35173,837311554.35,12221,10099.0,28.71
SHREECEM,EQ,11-Dec-2020,"23,758.10","23,780.00","23,958.00","23,585.05","23,750.00","23,805.00","23,694.33",54705,1296198112.3,13456,13974.0,25.54
SHREECEM,EQ,10-Dec-2020,"24,420.70","24,420.70","24,499.95","23,687.40","23,740.20","23,758.10","23,900.08",83757,2001798841.3,18213,29009.0,34.63
SHREECEM,EQ,09-Dec-2020,"24,775.75","24,890.00","24,949.20","24,351.00","24,428.05","24,420.70","24,602.93",67836,1668964612.15,18289,23013.0,33.92
SHREECEM,EQ,08-Dec-2020,"24,954.15","24,950.00","25,289.95","24,735.50","24,756.20","24,775.75","24,926.97",59029,1471414140.6,14009,18735.0,31.74
SHREECEM,EQ,07-Dec-2020,"24,912.85","25,000.00","25,089.00","24,724.00","24,831.65","24,954.15","24,927.21",39743,990682117.9,10261,10481.0,26.37
SHREECEM,EQ,04-Dec-2020,"24,905.15","24,951.00","25,335.00","24,820.30","24,939.00","24,912.85","25,058.54",63298,1586155189.95,15899,13371.0,21.12
SHREECEM,EQ,03-Dec-2020,"24,635.70","24,785.00","25,040.60","24,702.35","24,930.00","24,905.15","24,866.86",57012,1417709214.6,15648,18940.0,33.22
SHREECEM,EQ,02-Dec-2020,"24,908.40","24,800.00","25,043.70","24,200.00","24,600.00","24,635.70","24,573.59",77649,1908114806.4,22732,19991.0,25.75
SHREECEM,EQ,01-Dec-2020,"24,306.35","25,555.00","25,655.50","24,549.40","24,849.75","24,908.40","24,896.54",95268,2371843714.55,23180,25043.0,26.29
SHREECEM,EQ,27-Nov-2020,"24,381.15","24,473.70","24,529.05","23,351.00","23,811.95","24,306.35","24,300.93",190961,4640529602.25,31219,140996.0,73.83
SHREECEM,EQ,26-Nov-2020,"23,698.80","23,949.00","24,600.00","23,700.00","24,473.70","24,381.15","24,047.99",74560,1793017767.85,18351,16754.0,22.47
SHREECEM,EQ,25-Nov-2020,"24,243.55","24,580.00","24,695.95","23,547.05","23,700.00","23,698.80","24,280.96",83059,2016752133.8,22318,23543.0,28.34
SHREECEM,EQ,24-Nov-2020,"24,465.30","24,550.00","24,688.90","24,067.15","24,285.00","24,243.55","24,284.12",66479,1614383761.1,16209,22698.0,34.14
SHREECEM,EQ,23-Nov-2020,"23,948.70","24,000.00","24,598.95","23,987.00","24,320.00","24,465.30","24,423.53",65833,1607874568.2,16972,19781.0,30.05
SHREECEM,EQ,20-Nov-2020,"23,661.65","23,827.30","24,010.95","23,630.30","23,987.00","23,948.70","23,824.59",50600,1205524433.65,14232,16509.0,32.63
SHREECEM,EQ,19-Nov-2020,"24,069.25","24,000.00","24,287.00","23,503.60","23,570.05","23,661.65","23,990.47",67099,1609736724.9,14474,15509.0,23.11
SHREECEM,EQ,18-Nov-2020,"23,989.75","23,989.75","24,134.70","23,756.00","24,093.70","24,069.25","23,955.44",57487,1377126225.35,13918,8307.0,14.45
SHREECEM,EQ,17-Nov-2020,"23,363.25","23,525.80","24,095.00","23,400.00","23,900.00","23,989.75","23,851.73",87042,2076102277.95,19789,13999.0,16.08
SHREECEM,EQ,14-Nov-2020,"23,435.50","23,500.00","23,600.00","23,280.45","23,303.70","23,363.25","23,412.38",7626,178542815.9,1886,798.0,10.46
SHREECEM,EQ,13-Nov-2020,"23,441.60","23,529.50","23,645.20","23,205.30","23,400.00","23,435.50","23,391.90",73676,1723421830.0,18284,10263.0,13.93
SHREECEM,EQ,12-Nov-2020,"22,867.55","23,120.00","23,624.00","22,880.00","23,485.15","23,441.60","23,343.92",178595,4169108211.6,38228,21271.0,11.91
SHREECEM,EQ,11-Nov-2020,"22,762.80","22,813.00","23,130.00","22,430.00","22,941.05","22,867.55","22,817.85",82845,1890345118.55,19939,23844.0,28.78
SHREECEM,EQ,10-Nov-2020,"22,604.70","22,630.00","23,230.00","22,630.00","22,812.20","22,762.80","22,944.37",112826,2588721326.5,25795,25796.0,22.86
SHREECEM,EQ,09-Nov-2020,"22,053.05","22,280.00","22,737.45","22,059.80","22,737.45","22,604.70","22,371.36",67025,1499440152.25,17470,13378.0,19.96
SHREECEM,EQ,06-Nov-2020,"22,239.40","22,155.00","22,378.90","21,960.00","22,100.00","22,053.05","22,126.30",58031,1284011499.35,16237,12542.0,21.61
SHREECEM,EQ,05-Nov-2020,"21,910.35","22,050.00","22,328.15","21,810.00","22,290.00","22,239.40","22,101.21",82737,1828587684.35,22211,21590.0,26.09
SHREECEM,EQ,04-Nov-2020,"21,876.10","21,876.10","22,077.05","21,725.25","21,948.00","21,910.35","21,930.61",61879,1357044516.2,15434,12602.0,20.37
SHREECEM,EQ,03-Nov-2020,"21,671.35","21,821.50","21,999.95","21,671.35","21,890.00","21,876.10","21,862.99",49230,1076315100.5,12432,7462.0,15.16
SHREECEM,EQ,02-Nov-2020,"21,694.55","21,694.55","21,898.55","21,512.10","21,660.20","21,671.35","21,687.44",46682,1012413074.35,14617,7141.0,15.30
SHREECEM,EQ,30-Oct-2020,"21,677.00","21,738.00","22,050.00","21,519.95","21,604.55","21,694.55","21,772.81",86132,1875335704.75,22410,11325.0,13.15
SHREECEM,EQ,29-Oct-2020,"21,361.20","21,299.00","21,799.95","21,105.05","21,599.75","21,677.00","21,487.45",71428,1534805375.7,19011,9434.0,13.21
SHREECEM,EQ,28-Oct-2020,"21,734.35","21,560.20","21,788.00","21,231.20","21,231.20","21,361.20","21,502.72",80647,1734129722.45,21120,12104.0,15.01
SHREECEM,EQ,27-Oct-2020,"20,424.70","20,548.50","22,100.00","20,424.75","21,500.00","21,734.35","21,499.42",239232,5143348901.85,57893,58405.0,24.41
SHREECEM,EQ,26-Oct-2020,"20,521.15","20,665.70","20,809.75","20,113.10","20,375.45","20,424.70","20,382.67",65851,1342219230.3,19087,12221.0,18.56
SHREECEM,EQ,23-Oct-2020,"20,991.70","21,165.00","21,272.30","20,257.05","20,900.00","20,521.15","20,643.68",78236,1615078709.65,18870,17376.0,22.21
SHREECEM,EQ,22-Oct-2020,"21,147.50","21,200.00","21,290.00","20,901.70","20,988.95","20,991.70","21,045.69",51638,1086757466.85,14102,9644.0,18.68
SHREECEM,EQ,21-Oct-2020,"21,184.80","21,250.00","21,426.95","20,680.15","21,111.05","21,147.50","21,126.27",57076,1205802941.45,15836,5993.0,10.50
SHREECEM,EQ,20-Oct-2020,"21,102.25","21,197.00","21,550.00","21,100.10","21,130.00","21,184.80","21,281.50",70614,1502771696.25,17877,8889.0,12.59
SHREECEM,EQ,19-Oct-2020,"21,177.45","21,200.00","21,400.00","21,022.10","21,200.00","21,102.25","21,239.04",48532,1030772876.05,11308,4331.0,8.92
SHREECEM,EQ,16-Oct-2020,"20,642.25","20,780.00","21,324.55","20,650.00","21,147.00","21,177.45","21,022.38",85125,1789529980.95,18962,10888.0,12.79
SHREECEM,EQ,15-Oct-2020,"21,135.90","21,260.00","21,260.00","20,505.20","20,549.65","20,642.25","20,915.93",55002,1150418004.5,13727,4959.0,9.02
SHREECEM,EQ,14-Oct-2020,"21,088.00","21,088.00","21,320.00","20,651.40","21,040.00","21,135.90","20,969.00",69326,1453696727.65,16076,3734.0,5.39
SHREECEM,EQ,13-Oct-2020,"20,956.10","20,951.00","21,700.00","20,850.00","20,974.85","21,088.00","21,385.01",115699,2474224322.25,26591,18596.0,16.07
SHREECEM,EQ,12-Oct-2020,"21,198.50","21,165.00","21,397.95","20,845.05","20,950.00","20,956.10","21,038.93",56254,1183523939.3,13672,7623.0,13.55
