symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
HCLTECH,EQ,30-Dec-2020,935.9,938.0,950.0,931.0,941.15,940.7,940.88,6382809,6005437042.05,129019,1795890.0,28.14
HCLTECH,EQ,29-Dec-2020,921.8,929.0,945.0,925.25,936.0,935.9,936.61,6760167,6331637870.85,121535,1939725.0,28.69
HCLTECH,EQ,28-Dec-2020,919.35,925.0,927.5,913.5,922.7,921.8,921.16,3884750,3578479998.2,88769,1484793.0,38.22
HCLTECH,EQ,24-Dec-2020,922.6,927.95,928.25,910.7,917.0,919.35,919.19,4390561,4035768678.4,85401,1482546.0,33.77
HCLTECH,EQ,23-Dec-2020,913.8,920.0,935.0,914.8,921.9,922.6,925.27,10723068,9921735580.65,176400,2681683.0,25.01
HCLTECH,EQ,22-Dec-2020,870.45,879.15,919.25,872.0,917.0,913.8,892.93,10251896,9154186077.65,196248,2464715.0,24.04
HCLTECH,EQ,21-Dec-2020,890.65,886.65,910.5,850.0,872.0,870.45,892.43,8875855,7921082596.25,201257,3359266.0,37.85
HCLTECH,EQ,18-Dec-2020,879.35,894.75,905.0,886.65,890.35,890.65,897.36,11568187,10380782845.0,196000,3667745.0,31.71
HCLTECH,EQ,17-Dec-2020,885.05,887.0,887.0,877.0,878.0,879.35,882.14,4863371,4290169955.0,133920,2865075.0,58.91
HCLTECH,EQ,16-Dec-2020,886.0,886.25,892.0,878.45,882.0,885.05,883.95,4378179,3870092023.85,105667,1891475.0,43.20
HCLTECH,EQ,15-Dec-2020,873.0,874.7,889.0,870.0,885.1,886.0,883.14,7527270,6647642107.8,144698,3378280.0,44.88
HCLTECH,EQ,14-Dec-2020,862.25,866.1,875.65,858.1,873.7,873.0,866.62,5143894,4457809158.1,114180,2491901.0,48.44
HCLTECH,EQ,11-Dec-2020,866.75,871.0,881.8,855.2,865.15,862.25,867.59,5637035,4890608092.65,123619,2055758.0,36.47
HCLTECH,EQ,10-Dec-2020,870.55,870.55,877.8,865.0,869.5,866.75,869.9,4641898,4037996033.8,98691,1835828.0,39.55
HCLTECH,EQ,09-Dec-2020,863.8,866.1,880.0,864.1,871.35,870.55,874.48,5952003,5204889086.5,122920,2424014.0,40.73
HCLTECH,EQ,08-Dec-2020,855.3,859.0,875.7,856.0,863.2,863.8,865.6,8722526,7550238411.2,190746,2994089.0,34.33
HCLTECH,EQ,07-Dec-2020,858.5,858.0,859.95,850.4,855.0,855.3,854.22,5314265,4539560113.05,83690,2665422.0,50.16
HCLTECH,EQ,04-Dec-2020,862.2,866.0,867.85,854.45,858.0,858.5,860.55,5577388,4799641241.4,147987,2412945.0,43.26
HCLTECH,EQ,03-Dec-2020,843.15,848.5,864.0,843.3,862.05,862.2,857.58,9633229,8261241361.2,149310,5415957.0,56.22
HCLTECH,EQ,02-Dec-2020,834.1,836.15,847.45,831.3,844.0,843.15,839.26,7062229,5927067927.4,174376,3252973.0,46.06
HCLTECH,EQ,01-Dec-2020,822.1,824.0,835.7,815.1,835.0,834.1,825.89,8078785,6672227499.75,170411,3862085.0,47.81
HCLTECH,EQ,27-Nov-2020,842.05,842.0,847.8,814.35,823.15,822.1,827.29,11723771,9698926529.75,154427,6387431.0,54.48
HCLTECH,EQ,26-Nov-2020,824.7,824.1,845.0,819.6,841.2,842.05,834.43,8414555,7021383073.75,138751,2752455.0,32.71
