symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
DMART,EQ,30-Dec-2020,"2,665.70","2,666.20","2,725.00","2,642.35","2,711.00","2,680.30","2,670.37",479318,1279954074.55,37221,245520.0,51.22
DMART,EQ,29-Dec-2020,"2,678.00","2,690.00","2,694.70","2,645.00","2,675.00","2,665.70","2,673.81",345136,922826465.45,22700,112712.0,32.66
DMART,EQ,28-Dec-2020,"2,673.10","2,685.95","2,698.95","2,655.00","2,684.00","2,678.00","2,682.45",319378,856714316.35,23440,107590.0,33.69
DMART,EQ,24-Dec-2020,"2,661.85","2,661.85","2,700.00","2,604.80","2,665.00","2,673.10","2,679.75",432162,1158088107.15,32319,147845.0,34.21
DMART,EQ,23-Dec-2020,"2,625.75","2,650.00","2,675.00","2,621.30","2,665.00","2,661.85","2,647.61",374135,990561752.65,33437,113054.0,30.22
DMART,EQ,22-Dec-2020,"2,682.40","2,676.00","2,678.30","2,552.25","2,628.00","2,625.75","2,605.22",744981,1940839798.4,75048,177353.0,23.81
DMART,EQ,21-Dec-2020,"2,637.05","2,645.00","2,715.00","2,460.80","2,675.00","2,682.40","2,633.55",1195766,3149111601.65,81318,389385.0,32.56
DMART,EQ,18-Dec-2020,"2,556.05","2,574.00","2,650.00","2,555.00","2,640.40","2,637.05","2,611.49",681413,1779505547.25,49056,246202.0,36.13
DMART,EQ,17-Dec-2020,"2,627.05","2,645.00","2,650.00","2,503.00","2,580.00","2,556.05","2,574.91",796303,2050408493.5,61590,364399.0,45.76
DMART,EQ,16-Dec-2020,"2,640.05","2,650.05","2,678.45","2,605.00","2,619.00","2,627.05","2,634.95",452432,1192136013.95,44658,158989.0,35.14
DMART,EQ,15-Dec-2020,"2,671.95","2,672.00","2,688.90","2,624.50","2,645.00","2,640.05","2,649.58",257299,681735231.4,22421,79371.0,30.85
DMART,EQ,14-Dec-2020,"2,685.10","2,715.00","2,745.00","2,651.25","2,660.05","2,671.95","2,704.09",486459,1315426956.0,39870,153041.0,31.46
DMART,EQ,11-Dec-2020,"2,622.05","2,647.00","2,715.00","2,632.00","2,696.00","2,685.10","2,666.44",595814,1588699547.9,45889,178608.0,29.98
DMART,EQ,10-Dec-2020,"2,625.30","2,630.00","2,673.50","2,575.85","2,624.00","2,622.05","2,616.67",713356,1866620555.55,50390,244453.0,34.27
DMART,EQ,09-Dec-2020,"2,652.10","2,652.00","2,755.00","2,586.00","2,630.00","2,625.30","2,680.37",1254592,3362767738.3,75486,292559.0,23.32
DMART,EQ,08-Dec-2020,"2,526.45","2,530.00","2,689.00","2,520.00","2,678.05","2,652.10","2,609.18",2106893,5497253687.65,112437,519098.0,24.64
DMART,EQ,07-Dec-2020,"2,441.90","2,441.90","2,540.50","2,413.00","2,518.00","2,526.45","2,506.12",918509,2301895345.1,53852,344200.0,37.47
DMART,EQ,04-Dec-2020,"2,470.85","2,469.95","2,469.95","2,415.55","2,433.00","2,441.90","2,437.73",310934,757971661.6,30692,101031.0,32.49
DMART,EQ,03-Dec-2020,"2,456.00","2,460.10","2,479.30","2,440.00","2,461.10","2,470.85","2,464.46",393025,968593283.95,36873,194173.0,49.40
DMART,EQ,02-Dec-2020,"2,426.70","2,435.00","2,473.00","2,380.15","2,458.00","2,456.00","2,431.29",494720,1202809086.15,38277,154653.0,31.26
DMART,EQ,01-Dec-2020,"2,289.20","2,330.00","2,450.00","2,315.00","2,430.00","2,426.70","2,393.74",912165,2183485310.6,53795,344535.0,37.77
DMART,EQ,27-Nov-2020,"2,373.05","2,373.00","2,395.00","2,220.05","2,320.00","2,289.20","2,304.88",1604427,3698011093.4,103531,846933.0,52.79
DMART,EQ,26-Nov-2020,"2,360.80","2,353.00","2,396.90","2,343.20","2,373.45","2,373.05","2,376.74",333431,792477469.15,30617,129971.0,38.98
DMART,EQ,25-Nov-2020,"2,380.25","2,370.00","2,399.50","2,350.00","2,361.00","2,360.80","2,371.15",439765,1042749454.15,26452,197401.0,44.89
DMART,EQ,24-Nov-2020,"2,360.40","2,367.95","2,429.90","2,350.00","2,365.00","2,380.25","2,400.47",543631,1304967373.85,38299,254474.0,46.81
DMART,EQ,23-Nov-2020,"2,382.60","2,361.10","2,379.90","2,352.25","2,362.85","2,360.40","2,363.74",234655,554664525.8,23714,113453.0,48.35
DMART,EQ,20-Nov-2020,"2,392.20","2,390.00","2,438.95","2,350.55","2,366.20","2,382.60","2,398.00",284940,683285141.95,20378,85103.0,29.87
DMART,EQ,19-Nov-2020,"2,375.05","2,375.00","2,415.00","2,330.00","2,387.00","2,392.20","2,365.81",460179,1088694434.55,34097,199458.0,43.34
DMART,EQ,18-Nov-2020,"2,432.15","2,420.00","2,420.00","2,360.85","2,379.00","2,375.05","2,383.37",607582,1448095197.55,34246,247545.0,40.74
DMART,EQ,17-Nov-2020,"2,374.15","2,374.15","2,507.95","2,374.15","2,416.00","2,432.15","2,458.37",1127375,2771500913.3,68206,523984.0,46.48
DMART,EQ,14-Nov-2020,"2,383.05","2,405.00","2,407.00","2,346.00","2,368.00","2,374.15","2,382.83",43896,104596622.45,4701,16923.0,38.55
DMART,EQ,13-Nov-2020,"2,400.30","2,390.00","2,399.00","2,361.50","2,380.20","2,383.05","2,384.88",171758,409621547.75,12304,73300.0,42.68
