symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
AMBUJACEM,EQ,30-Dec-2020,244.4,245.5,253.0,241.7,252.5,252.4,247.47,10481131,2593751759.6,72214,3208664.0,30.61
AMBUJACEM,EQ,29-Dec-2020,247.2,247.55,248.25,242.5,244.8,244.4,244.49,5978220,1461619634.1,49900,1968556.0,32.93
AMBUJACEM,EQ,28-Dec-2020,246.7,247.0,247.85,244.7,247.0,247.2,246.32,4547753,1120189636.1,35689,891228.0,19.60
AMBUJACEM,EQ,24-Dec-2020,237.2,255.0,260.9,245.0,246.4,246.7,250.68,24151514,6054282174.25,170487,4005707.0,16.59
AMBUJACEM,EQ,23-Dec-2020,237.6,234.9,238.75,231.5,237.05,237.2,235.21,8750579,2058213395.9,75922,2548595.0,29.12
AMBUJACEM,EQ,22-Dec-2020,235.4,235.6,239.15,227.25,237.1,237.6,235.67,10098570,2379926088.8,106700,3437538.0,34.04
AMBUJACEM,EQ,21-Dec-2020,251.05,250.9,250.9,225.95,233.6,235.4,238.9,12498745,2985905935.4,107668,2866352.0,22.93
AMBUJACEM,EQ,18-Dec-2020,246.75,247.05,252.2,246.5,250.9,251.05,249.78,7695230,1922128787.65,53373,3001775.0,39.01
AMBUJACEM,EQ,17-Dec-2020,247.25,248.5,251.5,246.2,246.5,246.75,249.03,8321438,2072308691.4,58090,3495657.0,42.01
AMBUJACEM,EQ,16-Dec-2020,247.6,249.1,249.7,245.1,248.1,247.25,247.21,7488289,1851203008.1,51549,3149687.0,42.06
AMBUJACEM,EQ,15-Dec-2020,246.45,247.95,248.2,243.1,247.7,247.6,245.51,7713444,1893759204.25,72786,3398839.0,44.06
AMBUJACEM,EQ,14-Dec-2020,245.8,247.0,249.0,245.05,246.5,246.45,246.61,4162472,1026500614.5,38790,1485237.0,35.68
AMBUJACEM,EQ,11-Dec-2020,248.3,249.5,250.45,243.75,246.7,245.8,246.51,7933577,1955730192.6,74575,3995242.0,50.36
AMBUJACEM,EQ,10-Dec-2020,252.85,250.7,251.0,245.2,248.75,248.3,247.34,11038230,2730181875.3,95152,4148617.0,37.58
AMBUJACEM,EQ,09-Dec-2020,257.1,258.9,259.6,251.0,253.4,252.85,255.04,13190004,3363966303.0,70779,7497697.0,56.84
AMBUJACEM,EQ,08-Dec-2020,253.1,254.5,259.6,253.0,257.1,257.1,256.7,9736539,2499367294.45,80253,3070546.0,31.54
AMBUJACEM,EQ,07-Dec-2020,252.55,256.25,256.3,250.55,252.5,253.1,252.82,9578732,2421722044.5,60404,3352186.0,35.00
AMBUJACEM,EQ,04-Dec-2020,261.1,262.0,263.0,249.9,252.6,252.55,254.79,11266087,2870452757.75,82632,3648862.0,32.39
AMBUJACEM,EQ,03-Dec-2020,262.5,264.5,264.5,259.3,261.2,261.1,261.16,5223075,1364048386.3,63516,2339003.0,44.78
AMBUJACEM,EQ,02-Dec-2020,262.0,262.0,264.2,259.2,261.65,262.5,262.05,5076458,1330299589.3,29489,1848131.0,36.41
AMBUJACEM,EQ,01-Dec-2020,261.05,262.2,269.55,260.9,261.5,262.0,263.87,6262243,1652429545.7,48226,1829230.0,29.21
AMBUJACEM,EQ,27-Nov-2020,260.75,261.4,263.2,257.5,260.0,261.05,260.5,10177429,2651189076.0,64763,4870133.0,47.85
AMBUJACEM,EQ,26-Nov-2020,256.2,257.7,262.6,253.55,260.7,260.75,257.53,5364946,1381652590.8,35845,1147772.0,21.39
AMBUJACEM,EQ,25-Nov-2020,255.15,255.95,259.2,255.2,255.9,256.2,257.01,6671995,1714802353.65,34643,2346178.0,35.16
AMBUJACEM,EQ,24-Nov-2020,258.15,258.2,260.45,254.55,255.35,255.15,256.99,4054652,1041995558.35,34015,1240540.0,30.60
AMBUJACEM,EQ,23-Nov-2020,257.1,259.0,262.5,257.5,257.9,258.15,259.79,6727698,1747758215.6,26603,2821689.0,41.94
AMBUJACEM,EQ,20-Nov-2020,258.7,259.1,261.9,253.75,257.45,257.1,256.9,4879945,1253656362.2,32873,1559558.0,31.96
