Symbol,Series,Date,PrevClose,OpenPrice,HighPrice,LowPrice,LastPrice,ClosePrice,AveragePrice,TotalTradedQuantity,TurnoverInRs,No.ofTrades,DeliverableQty,%DlyQttoTradedQty
BAJAJHFL,EQ,16-Sep-2024,70.0,150.0,165.0,146.0,165.0,165.0,156.79,636727334,99832840785.87,2564874,327162947,51.38
BAJAJHFL,EQ,17-Sep-2024,165.0,175.5,181.5,174.1,181.5,181.5,179.05,246750377,44181150330.22,1286866,82889398,33.59
BAJAJHFL,EQ,18-Sep-2024,181.5,181.0,188.5,171.1,173.19,173.66,178.48,262499718,46851418619.08,1611358,74652959,28.44
BAJAJHFL,EQ,19-Sep-2024,173.66,172.98,175.75,156.29,160.59,160.12,162.53,162885712,26474363383.09,1068509,55749802,34.23
BAJAJHFL,EQ,20-Sep-2024,160.12,162.01,168.2,161.45,163.49,163.73,164.61,74914958,12332067151.2,535061,22733143,30.35
BAJAJHFL,EQ,23-Sep-2024,163.73,165.75,166.75,160.4,161.7,161.63,162.64,33914099,5515822414.9,294287,13880382,40.93
BAJAJHFL,EQ,24-Sep-2024,161.63,161.7,162.4,158.05,158.33,158.68,159.36,27382743,4363622101.27,254711,13634596,49.79
BAJAJHFL,EQ,25-Sep-2024,158.68,157.8,160.0,153.14,154.0,154.17,155.06,32117117,4979960828.0,296151,14931296,46.49
BAJAJHFL,EQ,26-Sep-2024,154.17,154.0,163.24,150.4,157.2,157.89,157.92,82292061,12995583483.73,455587,17033840,20.7
BAJAJHFL,EQ,27-Sep-2024,157.89,158.0,160.4,156.55,157.1,157.15,158.08,21754244,3438996475.11,169216,8053156,37.02
BAJAJHFL,EQ,30-Sep-2024,157.15,156.75,156.84,153.51,154.5,154.06,154.5,17314972,2675241705.0,143670,7508158,43.36
BAJAJHFL,EQ,01-Oct-2024,154.06,155.0,156.8,152.55,152.98,152.92,154.25,14893316,2297324063.39,123030,8199931,55.06
BAJAJHFL,EQ,03-Oct-2024,152.92,149.0,151.91,148.67,150.83,150.6,150.71,19278895,2905554840.39,203886,9401942,48.77
BAJAJHFL,EQ,04-Oct-2024,150.6,152.5,153.75,148.3,150.9,150.6,151.35,28716395,4346351698.11,177926,8670749,30.19
