symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
NESTLEIND,EQ,30-Dec-2020,"18,262.65","18,399.50","18,468.00","18,230.00","18,427.05","18,379.25","18,329.55",93654,1716635219.2,25109,32611.0,34.82
NESTLEIND,EQ,29-Dec-2020,"18,597.35","18,620.00","18,700.00","18,175.40","18,270.05","18,262.65","18,334.69",198714,3643359907.0,36966,92412.0,46.51
NESTLEIND,EQ,28-Dec-2020,"18,566.35","18,844.00","18,844.00","18,520.00","18,600.00","18,597.35","18,615.94",65357,1216681690.0,13526,18936.0,28.97
NESTLEIND,EQ,24-Dec-2020,"18,732.70","18,612.20","18,830.00","18,372.60","18,580.00","18,566.35","18,546.39",125437,2326404102.45,25355,38503.0,30.70
NESTLEIND,EQ,23-Dec-2020,"18,553.55","18,555.05","18,812.00","18,514.95","18,720.00","18,732.70","18,683.52",102845,1921506374.55,22942,26152.0,25.43
NESTLEIND,EQ,22-Dec-2020,"18,192.60","18,200.00","18,665.00","18,000.00","18,609.90","18,553.55","18,308.73",132774,2430923204.9,33400,39824.0,29.99
NESTLEIND,EQ,21-Dec-2020,"18,362.75","18,262.75","18,525.00","18,101.00","18,101.00","18,192.60","18,328.76",142222,2606752225.1,30855,38291.0,26.92
NESTLEIND,EQ,18-Dec-2020,"18,305.35","18,395.00","18,599.00","18,158.00","18,238.30","18,362.75","18,425.73",249790,4602563706.55,39197,106130.0,42.49
NESTLEIND,EQ,17-Dec-2020,"18,323.45","18,338.00","18,395.15","18,136.80","18,308.35","18,305.35","18,308.03",98104,1796090529.25,25132,36926.0,37.64
NESTLEIND,EQ,16-Dec-2020,"18,189.90","18,398.00","18,734.95","18,250.15","18,340.00","18,323.45","18,462.97",221607,4091523901.75,41641,53756.0,24.26
NESTLEIND,EQ,15-Dec-2020,"18,591.80","18,460.30","18,550.00","18,130.85","18,210.00","18,189.90","18,310.51",135755,2485743591.9,33060,58843.0,43.34
NESTLEIND,EQ,14-Dec-2020,"18,401.10","18,354.70","18,679.00","18,300.00","18,561.95","18,591.80","18,569.51",130713,2427276802.35,28893,29782.0,22.78
NESTLEIND,EQ,11-Dec-2020,"18,352.70","18,300.00","18,460.00","18,200.00","18,354.70","18,401.10","18,332.58",162941,2987128414.25,31963,45093.0,27.67
NESTLEIND,EQ,10-Dec-2020,"17,569.15","17,607.00","18,404.00","17,562.20","18,300.00","18,352.70","18,092.52",304461,5508466910.4,65291,83206.0,27.33
NESTLEIND,EQ,09-Dec-2020,"17,519.45","17,543.60","17,641.70","17,481.15","17,590.00","17,569.15","17,554.58",89503,1571187962.05,19537,47967.0,53.59
NESTLEIND,EQ,08-Dec-2020,"17,562.55","17,674.00","17,729.40","17,386.25","17,535.00","17,519.45","17,510.81",118699,2078516000.2,30881,51958.0,43.77
NESTLEIND,EQ,07-Dec-2020,"17,828.70","17,651.00","17,900.00","17,449.85","17,572.50","17,562.55","17,594.03",126030,2217376163.0,28304,50088.0,39.74
NESTLEIND,EQ,04-Dec-2020,"17,492.15","17,550.00","17,877.50","17,520.00","17,802.00","17,828.70","17,693.38",124700,2206364923.65,28942,53938.0,43.25
NESTLEIND,EQ,03-Dec-2020,"17,266.45","17,450.00","17,540.05","17,316.00","17,500.00","17,492.15","17,439.07",127275,2219557963.35,29190,57385.0,45.09
NESTLEIND,EQ,02-Dec-2020,"17,418.15","17,418.15","17,449.80","17,150.00","17,244.25","17,266.45","17,274.51",161952,2797641068.55,39684,73609.0,45.45
NESTLEIND,EQ,01-Dec-2020,"17,888.95","18,067.80","18,067.90","17,331.55","17,430.00","17,418.15","17,470.08",235086,4106971584.95,66204,100112.0,42.59
NESTLEIND,EQ,27-Nov-2020,"17,741.95","17,850.00","18,068.90","16,949.75","16,971.20","17,888.95","17,881.65",1106746,19790440996.45,87981,929598.0,83.99
NESTLEIND,EQ,26-Nov-2020,"17,520.20","17,599.00","17,839.00","17,280.00","17,750.00","17,741.95","17,503.23",145376,2544550073.6,30088,55190.0,37.96
