symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
AXISBANK,EQ,30-Dec-2020,630.2,632.25,634.0,618.2,623.6,625.1,624.41,10262221,6407811682.5,123098,2239876.0,21.83
AXISBANK,EQ,29-Dec-2020,617.65,620.7,632.4,618.6,630.4,630.2,627.14,13765454,8632918951.7,164055,3717138.0,27.00
AXISBANK,EQ,28-Dec-2020,610.2,614.0,620.8,614.0,617.25,617.65,618.16,8444506,5220024663.35,113588,2177035.0,25.78
AXISBANK,EQ,24-Dec-2020,592.45,595.0,614.0,594.15,609.25,610.2,608.39,15488083,9422774985.75,176525,3419704.0,22.08
AXISBANK,EQ,23-Dec-2020,589.75,589.0,594.5,584.3,594.0,592.45,590.6,12247401,7233277557.55,152748,4504416.0,36.78
AXISBANK,EQ,22-Dec-2020,582.5,585.0,593.95,568.4,593.0,589.75,580.38,19896386,11547455535.2,239811,5691636.0,28.61
AXISBANK,EQ,21-Dec-2020,609.5,605.25,607.25,573.4,578.55,582.5,593.94,18580262,11035605505.4,233959,4724586.0,25.43
AXISBANK,EQ,18-Dec-2020,605.4,604.4,611.0,596.5,608.6,609.5,604.52,17301814,10459330379.85,179046,4457590.0,25.76
AXISBANK,EQ,17-Dec-2020,606.1,607.25,611.0,603.2,606.0,605.4,606.34,14598759,8851777346.15,158866,6115570.0,41.89
AXISBANK,EQ,16-Dec-2020,607.1,613.55,614.9,604.8,605.75,606.1,609.19,14860853,9053146227.45,148177,5079344.0,34.18
AXISBANK,EQ,15-Dec-2020,615.9,615.75,615.75,602.3,606.9,607.1,606.63,22311290,13534765730.25,249122,6489279.0,29.09
AXISBANK,EQ,14-Dec-2020,613.25,616.0,623.8,612.4,616.0,615.9,618.06,14567480,9003529246.5,166555,4725895.0,32.44
AXISBANK,EQ,11-Dec-2020,627.05,626.35,631.65,608.35,612.4,613.25,619.75,17950692,11124862045.1,202477,3968964.0,22.11
AXISBANK,EQ,10-Dec-2020,634.2,624.5,632.45,620.35,625.9,627.05,626.99,16126862,10111337751.0,191871,5887252.0,36.51
AXISBANK,EQ,09-Dec-2020,620.65,619.15,636.7,619.0,632.7,634.2,629.27,22000284,13844114406.55,280377,8447558.0,38.40
AXISBANK,EQ,08-Dec-2020,619.25,619.1,623.85,611.6,620.05,620.65,619.68,16005349,9918157440.4,187826,4649326.0,29.05
AXISBANK,EQ,07-Dec-2020,614.5,616.95,624.4,612.45,615.0,619.25,618.16,24658169,15242722330.7,243133,8912413.0,36.14
AXISBANK,EQ,04-Dec-2020,602.7,606.6,616.45,603.2,616.0,614.5,610.34,20019707,12218847109.6,202166,7547179.0,37.70
AXISBANK,EQ,03-Dec-2020,608.1,610.15,611.0,600.35,602.85,602.7,605.26,17746316,10741214118.6,171570,4843997.0,27.30
AXISBANK,EQ,02-Dec-2020,603.65,607.0,613.5,601.25,608.85,608.1,606.87,19070722,11573354316.15,174255,5911134.0,31.00
