symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
SOLARINDS,EQ,30-Dec-2020,"1,090.05","1,092.00","1,093.00","1,080.00","1,081.25","1,088.80","1,089.06",17976,19577016.65,2030,13124.0,73.01
SOLARINDS,EQ,29-Dec-2020,"1,080.55","1,081.00","1,095.00","1,078.85","1,085.00","1,090.05","1,087.89",22893,24904983.85,2250,16271.0,71.07
SOLARINDS,EQ,28-Dec-2020,"1,072.50","1,077.90","1,086.00","1,063.10","1,082.00","1,080.55","1,075.79",17176,18477718.25,2317,12957.0,75.44
SOLARINDS,EQ,24-Dec-2020,"1,060.20","1,063.05","1,086.00","1,059.90","1,071.25","1,072.50","1,070.23",16551,17713366.5,1470,8251.0,49.85
SOLARINDS,EQ,23-Dec-2020,"1,038.95","1,044.00","1,065.00","1,041.35","1,059.00","1,060.20","1,055.87",10066,10628371.05,1048,5039.0,50.06
SOLARINDS,EQ,22-Dec-2020,"1,042.10","1,036.00","1,072.05","1,032.00","1,032.00","1,038.95","1,037.81",18724,19431888.25,1063,13846.0,73.95
SOLARINDS,EQ,21-Dec-2020,"1,061.40","1,062.40","1,103.95","1,040.00","1,040.10","1,042.10","1,072.23",46246,49586565.45,2491,29657.0,64.13
SOLARINDS,EQ,18-Dec-2020,"1,090.35","1,095.85","1,114.00","1,052.55","1,062.00","1,061.40","1,070.20",25607,27404500.45,2128,15458.0,60.37
SOLARINDS,EQ,17-Dec-2020,"1,085.40","1,087.95","1,114.00","1,078.00","1,093.80","1,090.35","1,098.95",38845,42688599.4,2852,19717.0,50.76
SOLARINDS,EQ,16-Dec-2020,"1,086.85","1,086.00","1,095.00","1,082.00","1,089.00","1,085.40","1,087.86",10131,11021132.35,973,6179.0,60.99
SOLARINDS,EQ,15-Dec-2020,"1,088.55","1,100.00","1,109.00","1,073.00","1,083.00","1,086.85","1,089.50",32719,35647405.55,3096,12147.0,37.13
SOLARINDS,EQ,14-Dec-2020,"1,034.50","1,060.00","1,105.00","1,055.50","1,088.50","1,088.55","1,083.58",95622,103614137.3,6257,34433.0,36.01
SOLARINDS,EQ,11-Dec-2020,"1,031.55","1,035.00","1,047.50","1,030.00","1,035.00","1,034.50","1,036.10",9383,9721715.3,1125,5234.0,55.78
SOLARINDS,EQ,10-Dec-2020,"1,048.90","1,054.00","1,054.00","1,030.00","1,030.00","1,031.55","1,034.95",13440,13909685.5,1677,8062.0,59.99
SOLARINDS,EQ,09-Dec-2020,"1,063.85","1,075.95","1,076.00","1,044.50","1,050.00","1,048.90","1,055.27",11084,11696656.05,1345,6203.0,55.96
