symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
TITAN,EQ,30-Dec-2020,"1,540.10","1,548.00","1,555.70","1,533.30","1,550.20","1,552.60","1,543.62",1151230,1777060197.05,45663,233823.0,20.31
TITAN,EQ,29-Dec-2020,"1,543.55","1,554.00","1,556.85","1,528.45","1,537.15","1,540.10","1,540.41",2081338,3206108799.2,70447,328646.0,15.79
TITAN,EQ,28-Dec-2020,"1,495.90","1,503.30","1,547.65","1,496.15","1,544.00","1,543.55","1,525.93",2497242,3810616563.85,76326,434940.0,17.42
TITAN,EQ,24-Dec-2020,"1,490.85","1,520.00","1,520.00","1,486.00","1,497.10","1,495.90","1,500.60",1947894,2923007411.5,60059,424319.0,21.78
TITAN,EQ,23-Dec-2020,"1,498.80","1,504.70","1,519.80","1,478.05","1,491.00","1,490.85","1,496.34",2847742,4261194691.5,88044,645144.0,22.65
TITAN,EQ,22-Dec-2020,"1,471.65","1,466.00","1,510.00","1,451.20","1,504.90","1,498.80","1,472.90",3305444,4868597480.1,114979,543837.0,16.45
TITAN,EQ,21-Dec-2020,"1,519.35","1,514.20","1,528.55","1,451.00","1,468.00","1,471.65","1,503.83",2298069,3455906510.95,89690,610272.0,26.56
TITAN,EQ,18-Dec-2020,"1,501.95","1,502.00","1,525.00","1,497.10","1,522.00","1,519.35","1,516.84",3299825,5005313385.0,75543,1194190.0,36.19
TITAN,EQ,17-Dec-2020,"1,504.45","1,495.15","1,520.00","1,492.30","1,503.90","1,501.95","1,505.45",1951230,2937473697.45,68728,481324.0,24.67
TITAN,EQ,16-Dec-2020,"1,468.75","1,477.00","1,510.00","1,469.20","1,499.00","1,504.45","1,492.59",2638988,3938937355.05,88649,684922.0,25.95
TITAN,EQ,15-Dec-2020,"1,463.45","1,460.50","1,476.00","1,449.30","1,464.80","1,468.75","1,468.03",2035503,2988187214.65,64503,516992.0,25.40
TITAN,EQ,14-Dec-2020,"1,442.40","1,451.00","1,469.50","1,445.00","1,461.50","1,463.45","1,458.43",2453825,3578724901.7,67765,571517.0,23.29
TITAN,EQ,11-Dec-2020,"1,424.20","1,427.50","1,449.85","1,423.00","1,447.60","1,442.40","1,434.71",1398271,2006115228.1,46688,334885.0,23.95
TITAN,EQ,10-Dec-2020,"1,426.15","1,428.00","1,445.00","1,415.55","1,423.00","1,424.20","1,431.59",2588422,3705553091.8,82221,656884.0,25.38
TITAN,EQ,09-Dec-2020,"1,427.85","1,430.00","1,435.00","1,417.55","1,428.35","1,426.15","1,426.35",1579066,2252305018.05,62720,515589.0,32.65
TITAN,EQ,08-Dec-2020,"1,425.30","1,425.30","1,435.65","1,412.35","1,427.05","1,427.85","1,427.50",1666175,2378458311.2,48746,451343.0,27.09
TITAN,EQ,07-Dec-2020,"1,437.15","1,436.00","1,436.00","1,418.00","1,427.75","1,425.30","1,424.73",1430365,2037879387.5,49560,524327.0,36.66
TITAN,EQ,04-Dec-2020,"1,418.50","1,418.50","1,440.55","1,413.70","1,432.85","1,437.15","1,428.07",2229459,3183820752.1,67658,417261.0,18.72
TITAN,EQ,03-Dec-2020,"1,389.00","1,398.90","1,424.00","1,386.05","1,416.90","1,418.50","1,409.14",3939085,5550733801.75,97465,1325746.0,33.66
