symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
ULTRACEMCO,EQ,30-Dec-2020,"5,146.75","5,157.05","5,400.00","5,120.05","5,374.00","5,354.75","5,255.57",1002535,5268889256.5,61838,209677.0,20.91
ULTRACEMCO,EQ,29-Dec-2020,"5,142.15","5,160.00","5,172.75","5,081.60","5,141.95","5,146.75","5,136.56",401258,2061087393.5,31096,125754.0,31.34
ULTRACEMCO,EQ,28-Dec-2020,"5,044.75","5,055.40","5,160.00","5,055.40","5,141.00","5,142.15","5,110.35",410405,2097314956.2,35513,140554.0,34.25
ULTRACEMCO,EQ,24-Dec-2020,"5,033.95","5,099.00","5,124.35","5,011.65","5,041.90","5,044.75","5,051.24",431767,2180957782.15,45707,122631.0,28.40
ULTRACEMCO,EQ,23-Dec-2020,"5,021.30","4,999.60","5,075.00","4,980.25","5,021.00","5,033.95","5,027.75",449498,2259962949.7,50834,141748.0,31.53
ULTRACEMCO,EQ,22-Dec-2020,"5,007.85","5,039.95","5,091.10","4,891.20","4,988.00","5,021.30","4,985.10",576026,2871549536.35,54278,152260.0,26.43
ULTRACEMCO,EQ,21-Dec-2020,"5,152.50","5,155.00","5,190.00","4,865.45","4,998.85","5,007.85","5,058.04",597997,3024693918.95,46008,156155.0,26.11
ULTRACEMCO,EQ,18-Dec-2020,"5,171.80","5,140.00","5,214.00","5,115.00","5,136.35","5,152.50","5,158.60",549221,2833210685.85,56353,158102.0,28.79
ULTRACEMCO,EQ,17-Dec-2020,"5,113.00","5,153.70","5,219.00","5,126.60","5,170.20","5,171.80","5,174.95",834935,4320743174.9,75466,339828.0,40.70
ULTRACEMCO,EQ,16-Dec-2020,"5,156.85","5,160.00","5,225.00","5,094.25","5,114.00","5,113.00","5,159.65",630475,3253028587.95,45958,174704.0,27.71
ULTRACEMCO,EQ,15-Dec-2020,"5,073.75","5,070.00","5,230.00","5,068.00","5,156.00","5,156.85","5,164.75",1629308,8414960930.5,83216,597464.0,36.67
ULTRACEMCO,EQ,14-Dec-2020,"5,015.00","5,015.00","5,080.00","4,995.70","5,068.00","5,073.75","5,045.39",919851,4641010910.7,47469,516455.0,56.15
ULTRACEMCO,EQ,11-Dec-2020,"4,964.30","5,005.00","5,038.65","4,956.00","5,011.00","5,015.00","4,995.48",974421,4867704017.45,74469,343046.0,35.21
ULTRACEMCO,EQ,10-Dec-2020,"5,144.80","5,099.00","5,119.00","4,950.00","4,974.00","4,964.30","5,006.33",1333296,6674922941.9,103339,462634.0,34.70
ULTRACEMCO,EQ,09-Dec-2020,"5,217.75","5,217.75","5,259.00","5,116.35","5,166.00","5,144.80","5,199.50",1625022,8449309646.85,100251,735916.0,45.29
ULTRACEMCO,EQ,08-Dec-2020,"5,056.50","5,064.85","5,237.00","5,064.85","5,211.40","5,217.75","5,183.84",1652861,8568167349.6,111964,458575.0,27.74
ULTRACEMCO,EQ,07-Dec-2020,"5,091.40","5,120.00","5,176.00","5,037.00","5,056.00","5,056.50","5,093.14",910850,4639087588.5,79712,267655.0,29.39
ULTRACEMCO,EQ,04-Dec-2020,"4,893.50","4,990.00","5,199.00","4,960.10","5,089.80","5,091.40","5,090.30",2996248,15251795939.5,196081,475801.0,15.88
ULTRACEMCO,EQ,03-Dec-2020,"4,933.10","4,960.00","4,960.00","4,841.20","4,895.00","4,893.50","4,881.64",740259,3613680253.9,51452,352417.0,47.61
ULTRACEMCO,EQ,02-Dec-2020,"4,910.50","4,910.50","4,997.25","4,872.80","4,925.00","4,933.10","4,933.38",696234,3434783679.3,52230,306941.0,44.09
ULTRACEMCO,EQ,01-Dec-2020,"4,802.00","4,815.00","4,937.20","4,805.00","4,904.60","4,910.50","4,896.45",752883,3686451172.55,62331,269628.0,35.81
ULTRACEMCO,EQ,27-Nov-2020,"4,834.15","4,834.20","4,873.45","4,770.00","4,807.70","4,802.00","4,802.03",920840,4421900635.85,53203,561184.0,60.94
ULTRACEMCO,EQ,26-Nov-2020,"4,819.85","4,822.00","4,873.90","4,791.55","4,848.00","4,834.15","4,823.14",486664,2347249246.95,51872,246066.0,50.56
ULTRACEMCO,EQ,25-Nov-2020,"4,873.20","4,899.00","4,929.00","4,801.05","4,821.20","4,819.85","4,882.61",481744,2352168401.2,40715,194366.0,40.35
ULTRACEMCO,EQ,24-Nov-2020,"4,889.50","4,900.00","4,913.15","4,842.00","4,870.85","4,873.20","4,869.66",372131,1812149982.0,34903,166537.0,44.75
ULTRACEMCO,EQ,23-Nov-2020,"4,862.55","4,874.00","4,915.00","4,863.35","4,885.00","4,889.50","4,890.46",438597,2144942115.05,40367,239315.0,54.56
ULTRACEMCO,EQ,20-Nov-2020,"4,778.00","4,807.90","4,871.95","4,769.05","4,862.55","4,862.55","4,824.92",445562,2149801054.25,40812,158005.0,35.46
ULTRACEMCO,EQ,19-Nov-2020,"4,927.50","4,895.00","4,914.00","4,761.00","4,772.95","4,778.00","4,824.54",540260,2606505135.45,43748,236678.0,43.81
ULTRACEMCO,EQ,18-Nov-2020,"4,909.05","4,904.50","4,940.00","4,860.00","4,927.00","4,927.50","4,909.81",437973,2150363140.85,46162,170227.0,38.87
ULTRACEMCO,EQ,17-Nov-2020,"4,908.20","4,910.00","4,979.00","4,896.00","4,905.15","4,909.05","4,928.54",708971,3494193919.25,64256,353032.0,49.79
ULTRACEMCO,EQ,14-Nov-2020,"4,899.75","4,925.00","4,939.00","4,883.00","4,890.25","4,908.20","4,915.21",47328,232627236.3,4642,11642.0,24.60
ULTRACEMCO,EQ,13-Nov-2020,"4,846.10","4,825.00","4,922.00","4,815.35","4,909.35","4,899.75","4,861.56",428529,2083320190.25,32049,153942.0,35.92
ULTRACEMCO,EQ,12-Nov-2020,"4,823.80","4,852.00","4,866.50","4,784.25","4,835.60","4,846.10","4,825.99",668501,3226179400.0,45596,268082.0,40.10
ULTRACEMCO,EQ,11-Nov-2020,"4,719.55","4,731.40","4,855.95","4,724.35","4,855.00","4,823.80","4,775.07",811311,3874065195.6,61014,341369.0,42.08
ULTRACEMCO,EQ,10-Nov-2020,"4,625.25","4,642.00","4,785.00","4,630.50","4,720.00","4,719.55","4,724.87",1235506,5837601655.45,89629,486796.0,39.40
ULTRACEMCO,EQ,09-Nov-2020,"4,556.00","4,595.00","4,649.90","4,580.00","4,618.80","4,625.25","4,622.48",447725,2069601547.5,37939,140899.0,31.47
ULTRACEMCO,EQ,06-Nov-2020,"4,617.90","4,587.60","4,617.85","4,540.00","4,565.00","4,556.00","4,571.91",426088,1948035852.85,35385,141880.0,33.30
ULTRACEMCO,EQ,05-Nov-2020,"4,531.60","4,570.00","4,634.15","4,545.00","4,625.00","4,617.90","4,588.40",584030,2679765033.95,54611,176628.0,30.24
ULTRACEMCO,EQ,04-Nov-2020,"4,549.55","4,550.00","4,611.00","4,501.05","4,528.25","4,531.60","4,547.75",495599,2253859598.95,35339,147564.0,29.77
ULTRACEMCO,EQ,03-Nov-2020,"4,550.80","4,565.10","4,587.00","4,515.05","4,552.00","4,549.55","4,545.05",582702,2648408479.5,52627,200157.0,34.35
ULTRACEMCO,EQ,02-Nov-2020,"4,574.05","4,551.00","4,589.55","4,520.00","4,547.90","4,550.80","4,550.68",489146,2225944948.7,41787,113410.0,23.19
ULTRACEMCO,EQ,30-Oct-2020,"4,576.80","4,550.00","4,671.00","4,540.05","4,551.15","4,574.05","4,603.49",934842,4303531828.0,60674,156501.0,16.74
ULTRACEMCO,EQ,29-Oct-2020,"4,469.30","4,449.10","4,615.35","4,440.00","4,542.60","4,576.80","4,538.74",927672,4210463073.7,68681,252894.0,27.26
ULTRACEMCO,EQ,28-Oct-2020,"4,566.95","4,593.90","4,593.90","4,453.00","4,456.55","4,469.30","4,508.63",509920,2299039419.65,55727,187274.0,36.73
