symbol,series,date,prevclose,openprice,highprice,lowprice,lastprice,closeprice,averageprice,totaltradedquantity,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty
HINDZINC,EQ,30-Dec-2020,239.65,239.85,240.4,238.0,239.3,239.2,238.97,439356,104992294.1,15438,267417.0,60.87
HINDZINC,EQ,29-Dec-2020,241.8,243.0,243.4,239.0,239.85,239.65,240.98,446298,107547176.1,14929,211865.0,47.47
HINDZINC,EQ,28-Dec-2020,241.65,244.5,246.0,240.2,241.85,241.8,242.7,348562,84597016.5,9727,161962.0,46.47
HINDZINC,EQ,24-Dec-2020,240.0,244.0,247.65,240.55,241.5,241.65,243.85,1119509,272990502.0,16596,361117.0,32.26
HINDZINC,EQ,23-Dec-2020,232.4,235.0,241.5,232.55,239.55,240.0,238.44,540388,128851067.9,11256,195158.0,36.11
HINDZINC,EQ,22-Dec-2020,234.5,230.2,237.9,224.8,232.5,232.4,229.94,962929,221413283.45,21819,464442.0,48.23
HINDZINC,EQ,21-Dec-2020,241.75,242.4,246.3,229.8,235.0,234.5,240.21,1719159,412966916.9,25292,785124.0,45.67
HINDZINC,EQ,18-Dec-2020,242.05,242.6,244.5,239.55,240.95,241.75,241.28,549963,132695043.6,27203,249557.0,45.38
HINDZINC,EQ,17-Dec-2020,242.15,242.7,245.95,240.0,241.0,242.05,242.84,900827,218760703.45,14348,394724.0,43.82
HINDZINC,EQ,16-Dec-2020,243.25,244.0,245.0,239.5,242.4,242.15,242.17,1099848,266354773.85,17426,515658.0,46.88
HINDZINC,EQ,15-Dec-2020,242.55,242.6,245.7,241.5,242.6,243.25,243.57,542406,132116488.0,11016,236857.0,43.67
HINDZINC,EQ,14-Dec-2020,241.2,243.45,247.2,241.4,242.2,242.55,243.33,440451,107173923.65,7220,175555.0,39.86
HINDZINC,EQ,11-Dec-2020,239.7,240.95,249.4,240.25,241.15,241.2,245.35,1487906,365053939.65,19611,527262.0,35.44
HINDZINC,EQ,10-Dec-2020,243.15,243.15,244.0,236.1,239.55,239.7,239.16,669991,160236046.65,12703,274334.0,40.95
HINDZINC,EQ,09-Dec-2020,237.5,238.15,247.25,235.3,242.1,243.15,243.5,2048914,498919042.65,27014,899384.0,43.90
HINDZINC,EQ,08-Dec-2020,240.0,240.95,243.2,232.55,238.05,237.5,236.5,1984773,469400353.45,40981,1195007.0,60.21
HINDZINC,EQ,07-Dec-2020,241.2,242.0,243.9,239.0,239.45,240.0,241.3,655767,158235880.5,27372,333213.0,50.81
HINDZINC,EQ,04-Dec-2020,238.1,239.0,245.0,238.5,241.25,241.2,243.23,1772775,431192251.85,40276,733090.0,41.35
HINDZINC,EQ,03-Dec-2020,232.25,233.5,239.1,233.0,238.25,238.1,237.02,1566300,371241175.5,37417,915254.0,58.43
HINDZINC,EQ,02-Dec-2020,227.6,230.0,235.0,228.45,232.4,232.25,232.34,1639274,380869180.6,36544,718072.0,43.80
HINDZINC,EQ,01-Dec-2020,229.7,232.0,235.0,227.0,228.2,227.6,229.96,1010004,232259614.7,14190,543924.0,53.85
HINDZINC,EQ,27-Nov-2020,221.0,221.4,235.6,221.3,229.85,229.7,230.48,2822358,650503372.3,50115,1492778.0,52.89
HINDZINC,EQ,26-Nov-2020,219.4,220.6,221.9,219.05,221.25,221.0,220.14,581412,127993300.25,13601,273701.0,47.08
HINDZINC,EQ,25-Nov-2020,222.7,222.95,223.35,218.0,218.85,219.4,220.53,633337,139668862.0,10958,328122.0,51.81
HINDZINC,EQ,24-Nov-2020,219.85,219.5,224.0,218.9,222.95,222.7,222.58,537123,119553903.0,19103,284198.0,52.91
HINDZINC,EQ,23-Nov-2020,221.55,223.0,224.95,218.55,219.5,219.85,221.08,729048,161177336.0,15768,385739.0,52.91
HINDZINC,EQ,20-Nov-2020,224.0,225.0,225.95,220.4,221.5,221.55,222.51,591504,131613901.5,10092,287150.0,48.55
HINDZINC,EQ,19-Nov-2020,227.25,227.25,229.9,222.5,224.0,224.0,226.58,705801,159922727.85,12685,318591.0,45.14
HINDZINC,EQ,18-Nov-2020,224.15,223.0,230.0,220.6,227.6,227.25,226.25,900958,203843169.3,13224,384634.0,42.69
HINDZINC,EQ,17-Nov-2020,228.7,228.0,228.6,222.5,224.0,224.15,224.46,827016,185632122.35,14972,487956.0,59.00
HINDZINC,EQ,14-Nov-2020,227.95,229.95,230.0,227.05,227.8,228.7,229.01,183740,42077916.35,4320,108342.0,58.96
HINDZINC,EQ,13-Nov-2020,228.8,227.95,228.8,225.0,227.4,227.95,227.06,383354,87044763.2,11106,175635.0,45.82
HINDZINC,EQ,12-Nov-2020,224.45,225.0,230.0,222.2,229.0,228.8,226.72,1790385,405910380.75,23248,1048542.0,58.57
HINDZINC,EQ,11-Nov-2020,217.25,217.75,225.5,216.5,225.05,224.45,222.3,1747921,388565393.05,37503,1041552.0,59.59
HINDZINC,EQ,10-Nov-2020,226.5,229.45,229.85,215.2,216.9,217.25,219.3,1580254,346554030.95,24830,699684.0,44.28
HINDZINC,EQ,09-Nov-2020,224.65,225.8,227.75,224.65,226.6,226.5,226.82,943058,213907655.75,16051,500445.0,53.07
